"X1","X2","cl","nbases",".samples"
1.64513166579701,-0.311306876878373,"3",124,1
-0.54610694141148,1.35924556810051,"1",124,1
-0.448969402822535,1.49579445606986,"1",124,1
1.2803162720881,0.0196845101794058,"3",124,1
-1.13375675620534,-1.37168200366777,"2",124,1
-0.700226195198186,1.60184631804221,"1",124,1
-0.718384189947456,-1.08271523111767,"2",124,1
-0.330512908553914,1.66338820899509,"1",124,1
1.25337692830678,0.0959877670904678,"3",124,1
-1.3108488804929,-1.28409136143934,"2",124,1
-0.481183429344815,1.5870067078315,"1",124,1
-0.869558044921441,-1.4649116657149,"2",124,1
-0.261730941262636,1.38018191580192,"1",124,1
1.91116086599334,-0.295512622683654,"3",124,1
-0.422698061821453,1.34412480404607,"1",124,1
1.58297747028844,-0.316328666916326,"3",124,1
-0.394436336648448,1.44511344322569,"1",124,1
-1.09412066919845,-1.45131940368278,"2",124,1
1.52382666633658,-0.152852533107556,"3",124,1
-0.154722235015668,1.58539094337919,"1",124,1
-0.447387351256819,1.57436473401578,"1",124,1
1.50064150700591,-0.0428832439664078,"3",124,1
-0.788049197504027,-1.33092965764679,"2",124,1
-1.21638872148545,-1.27881121991896,"2",124,1
-0.921437437093812,-1.58540508182886,"2",124,1
-1.06629137413084,-1.29148855160669,"2",124,1
1.46128652806043,-0.21985484384659,"3",124,1
-1.15302767701335,-1.41619161350009,"2",124,1
1.23505194440519,-0.0509971811313615,"3",124,1
1.06606690304723,-0.204847618123581,"3",124,1
0.0550927872907584,1.92149794818583,"3",79,2
-0.288234530751987,1.43145202591397,"3",79,2
1.65707322344566,-0.926358688918117,"1",79,2
-0.018702375638878,1.57350171249265,"3",79,2
0.0668009778059205,1.62310282280249,"3",79,2
1.66811746730096,-0.88375664483238,"1",79,2
-1.09983855174348,-0.567583443884895,"2",79,2
-1.39433441585355,-0.319815033460215,"2",79,2
0.0477662833353321,1.66283259153016,"3",79,2
-1.44639770037959,-0.733102258453274,"2",79,2
-0.090991574555811,1.69469573879318,"3",79,2
-1.71206759199785,-0.23913947651783,"2",79,2
2.00050044020062,-0.397257475526405,"1",79,2
1.66374557156473,-0.65961572366599,"1",79,2
-0.0874710521519141,1.52133025244601,"3",79,2
1.69996483611526,-1.11164337661332,"1",79,2
-1.52837305602436,-0.411671917922942,"2",79,2
-1.79911852108886,-0.663162162575231,"2",79,2
1.7091220541576,-1.42770977343385,"1",79,2
1.48664512444275,-1.1323574690084,"1",79,2
-0.260101263005227,1.30481401793582,"3",79,2
-1.82337514160735,-0.888814864267563,"2",79,2
1.97622169052169,-0.817677955780415,"1",79,2
-0.46022108860738,1.63026941318197,"3",79,2
-1.76617046974157,-0.79681150798481,"2",79,2
2.05499874444601,-0.954476258626882,"1",79,2
-1.67895689302829,-0.987561540385577,"2",79,2
1.49534754170652,-1.14173853200122,"1",79,2
-1.55540254434008,-0.535874389178895,"2",79,2
-0.571639971817643,1.23263196975612,"3",79,2
-0.865810469832395,1.38335477789606,"1",120,3
-1.24346047647317,1.24969740373305,"1",120,3
1.86148035220084,0.681833548944537,"2",120,3
1.53614071511952,0.529393209134874,"2",120,3
-1.42303866007198,1.36415587759984,"1",120,3
-0.370489625762949,-1.84261341223573,"3",120,3
0.153157425390532,-1.8628411384221,"3",120,3
0.247149584649161,-1.74706318841962,"3",120,3
-1.69511017382901,1.41507820929361,"1",120,3
-1.00717393989915,1.55799885314041,"1",120,3
-0.948163164113455,1.44089181311746,"1",120,3
-1.36843548846246,1.52919693393483,"1",120,3
-1.3121800239367,1.48616772633079,"1",120,3
1.7399645049627,0.477661299794769,"2",120,3
-0.905718461129989,-2.4512470538009,"3",120,3
-1.07930892878395,1.29607424727588,"1",120,3
1.4627679461734,0.665631479822988,"2",120,3
-1.43708259658757,1.55899580088272,"1",120,3
-0.275171129877954,-1.86331754569267,"3",120,3
1.75526260433712,0.591034940399891,"2",120,3
-0.373439431512213,-2.26816216831365,"3",120,3
0.859035668193589,0.308255110676769,"2",120,3
1.91782026469629,1.01825475596233,"2",120,3
-0.213598388681357,-2.00570951042214,"3",120,3
-0.616093424205827,-2.40615487674749,"3",120,3
1.24030499290611,0.41174619585834,"2",120,3
-0.336077134535906,-1.95839862881408,"3",120,3
1.33931956734566,0.760875731671291,"2",120,3
0.266630750917086,-1.94928125133092,"3",120,3
1.09131714080404,0.628490858728871,"2",120,3
