"X1","X2","cl","nbases",".samples"
-0.721355583185388,1.63290268668952,"2",104,1
-1.34167301083184,-1.45994540097963,"3",104,1
-1.13200997991321,-1.88475087730565,"3",104,1
-1.0582395351936,1.37659770735759,"2",104,1
-0.962020063466538,1.2461150179924,"2",104,1
1.96693377886752,0.20003382353609,"1",104,1
-1.0186437046659,-1.95329045980294,"3",104,1
1.92386466732754,0.283350067382893,"1",104,1
-0.586579871145315,-1.70985968103269,"3",104,1
-1.05529259983134,1.30280945723458,"2",104,1
1.9240731939406,0.034235991268441,"1",104,1
-0.715451860250439,1.411429245973,"2",104,1
2.0304995566811,0.046043476974684,"1",104,1
-0.658735276358119,-1.57807428528354,"3",104,1
1.75367550622371,0.0100303445973038,"1",104,1
-0.868940287714614,-1.46547942746682,"3",104,1
-0.995397021927736,1.80544863756812,"2",104,1
2.03633303441568,0.285621765420143,"1",104,1
2.13406978105992,-0.123775102888586,"1",104,1
2.00076277653444,0.276576143007947,"1",104,1
-0.837240470042163,-2.13150157088955,"3",104,1
-0.896360068991625,1.49252904826281,"2",104,1
-0.934862533318092,1.66087680012055,"2",104,1
-0.923699428145584,1.64133249382499,"2",104,1
-0.904484451897347,1.70947264333315,"2",104,1
1.85791624761989,-0.181729396894694,"1",104,1
-1.09077017883617,-1.29445489564855,"3",104,1
-1.56715028591408,-0.903626595204895,"3",104,1
-1.18123691769433,-1.90626915938407,"3",104,1
1.82201458665301,0.177351502237427,"1",104,1
1.57968535126217,0.854075074633168,"1",88,2
-1.15798911769225,0.982355594406115,"3",88,2
-1.44228019379371,0.867632932612839,"3",88,2
-0.208295750318871,-1.80296070719532,"2",88,2
-1.61856908764656,0.873968906481497,"3",88,2
1.56088764114205,0.936706870854457,"1",88,2
1.86174880576012,1.01415546877681,"1",88,2
0.175110185355128,-1.80359538601725,"2",88,2
0.113062444346315,-1.74217198844807,"2",88,2
-1.3706904108685,0.92322783320305,"3",88,2
-0.0314599274659557,-1.54038462839216,"2",88,2
-0.305956357381953,-1.70318290858612,"2",88,2
1.70418088510592,0.606301725416159,"1",88,2
0.0109752842496241,-1.73127537618409,"2",88,2
1.70362741383008,0.814437298642884,"1",88,2
1.57421188971205,1.10027978820451,"1",88,2
-0.0563377201435182,-1.95010307418012,"2",88,2
-1.4290677034331,1.15926632900318,"3",88,2
1.70910338563041,0.834792312334669,"1",88,2
-1.58731928259592,0.821621689768227,"3",88,2
-1.74390962308489,0.709107750557219,"3",88,2
-1.60348471004945,0.997841342015217,"3",88,2
-1.24221419803634,1.16438089213419,"3",88,2
1.45047364849146,1.17616605072698,"1",88,2
1.06989790059748,0.635813580553293,"1",88,2
-0.0151697311837548,-1.99967719621443,"2",88,2
-0.339304037427284,-1.65977184225909,"2",88,2
-1.43667317769247,0.834827515163751,"3",88,2
-0.344291212621627,-2.14456989767364,"2",88,2
1.42004740595333,0.770734049662073,"1",88,2
-2.0386516834303,0.0422200811688946,"1",116,3
0.343372149960802,1.25162513717866,"2",116,3
0.354636330664862,1.10855473518225,"2",116,3
0.580007381829887,1.33058146763408,"2",116,3
0.782094042305037,-1.81651141043053,"3",116,3
1.27585546031516,1.90819520678272,"2",116,3
1.03247988523892,1.46350872168615,"2",116,3
-1.85998910037591,0.307062208890762,"1",116,3
-2.10560140487854,0.534851666712703,"1",116,3
-1.93370499613045,0.395667536846906,"1",116,3
0.778914383141004,1.14081973158925,"2",116,3
-1.7801814801791,0.423608726320631,"1",116,3
0.494840815525223,1.31136012525245,"2",116,3
-1.56420279635725,0.557105117127457,"1",116,3
0.812074326213767,-1.92947228738888,"3",116,3
1.66142868109434,-1.48614250033354,"3",116,3
1.16035012279145,-1.98130862894118,"3",116,3
0.869948674684193,-1.72977496791884,"3",116,3
-1.9713011592899,0.363655725052352,"1",116,3
0.843431642429702,-1.99707979706351,"3",116,3
1.0603836015192,1.53415431046859,"2",116,3
0.852070187866408,-2.18081237107611,"3",116,3
-1.60083343750547,0.629765162789031,"1",116,3
-1.91084860215857,0.374623026502229,"1",116,3
1.03840691897498,-1.47711860101237,"3",116,3
-1.8300398655158,0.123134604159924,"1",116,3
1.59191687959959,-1.41393484037657,"3",116,3
1.28392395770336,1.65767289650177,"2",116,3
1.22714026464896,-1.77185179796952,"3",116,3
0.552078819314467,1.32584101466425,"2",116,3
2.3790638196198,-0.0848059618431973,"1",94,4
1.95994684542318,0.16242526412442,"1",94,4
-0.20140092627848,1.28337611521512,"2",94,4
-1.57242016294182,-1.43500278883852,"3",94,4
-1.37531937841956,-1.87302045104053,"3",94,4
1.75590650774034,0.0699935520034954,"1",94,4
-1.34117142530428,-1.50082644524828,"3",94,4
1.75651092674827,0.0357457105517271,"1",94,4
-1.1846108751066,-1.30289474936467,"3",94,4
-1.21010306546271,-1.69956644099335,"3",94,4
1.82971572268747,0.395330572079331,"1",94,4
-0.876856979229702,1.5911539234188,"2",94,4
-0.127809852195809,0.876417976134241,"2",94,4
1.95677997390011,0.190978031291154,"1",94,4
-0.354522810609797,1.26184158444232,"2",94,4
-1.31102440408919,-1.7233264316259,"3",94,4
-1.66747331816017,-1.35349263467446,"3",94,4
2.16464401662576,0.251663388366225,"1",94,4
1.81070580718256,0.582281640792907,"1",94,4
-0.835344790984707,1.7339331640497,"2",94,4
-1.38415027034237,-1.66209241179602,"3",94,4
-1.12466075883812,-1.29284250112655,"3",94,4
-0.574571301463445,1.36191599309967,"2",94,4
-0.764650953662142,1.54004385552128,"2",94,4
-0.439249992428848,1.09044261352294,"2",94,4
2.16929558287752,0.126525304354565,"1",94,4
-0.834734354558732,1.48599788013251,"2",94,4
1.66593404559627,-0.00952341905925237,"1",94,4
-1.25851495274656,-1.51126466582445,"3",94,4
-1.00991267557823,1.40859233233477,"2",94,4
1.67919481865978,0.344832382238416,"1",87,5
-1.16954456075401,1.38418392811323,"2",87,5
-0.820356193710457,1.17482824654747,"2",87,5
-0.404149096312677,-1.84113747717338,"3",87,5
-1.09481688396579,1.0014964460873,"2",87,5
-1.18072357232588,1.09090582038884,"2",87,5
-0.581886601723781,-1.84051077408947,"3",87,5
1.53149442976608,0.584492938581182,"1",87,5
-1.09457894048486,0.981716421489796,"2",87,5
-1.09197800171783,1.20427089294591,"2",87,5
-1.08602487088325,1.08389281672817,"2",87,5
-0.559395635770026,-1.62365606370157,"3",87,5
-0.44246532708462,-2.04364070470229,"3",87,5
1.44820300382881,0.370786618434571,"1",87,5
1.68108106143162,0.270511214639814,"1",87,5
1.11451398177003,0.76354598960386,"1",87,5
-0.312332032488624,-1.85293014034607,"3",87,5
-0.478414377865879,-1.53139496280997,"3",87,5
1.67092148845502,0.892774105885851,"1",87,5
1.63404188748677,0.917438763459625,"1",87,5
1.64141973847017,0.0659957232574735,"1",87,5
-1.00629212628563,1.3366969402926,"2",87,5
1.62316853920505,0.740590192744847,"1",87,5
-0.272799980344316,-1.77150159636163,"3",87,5
-1.31276025167523,0.934719604914878,"2",87,5
-0.354461553751305,-1.54924359393113,"3",87,5
1.4731038825089,0.648379790952184,"1",87,5
-0.938690511593431,-1.76753835242653,"3",87,5
-0.377560490056265,-1.39674618417894,"3",87,5
-0.917911822788371,1.42624101241494,"2",87,5
-0.898445867155572,1.25270248236294,"3",73,6
1.66800388715011,-0.426273667511545,"2",73,6
-0.854849240514272,1.76413733978746,"3",73,6
-0.784789824522222,1.89696505196926,"3",73,6
2.14584425614794,-0.574098378738287,"2",73,6
-0.760507608560365,1.88614190839282,"3",73,6
1.74110468883079,-0.437711761052868,"2",73,6
-1.09006406942676,-1.5205733963614,"1",73,6
-0.914038178853322,-1.69234977155807,"1",73,6
1.43930287920319,-0.472979396530012,"2",73,6
-1.17988724867565,-1.04394208722959,"1",73,6
1.48134227590265,-0.780095367565315,"2",73,6
1.70104346697076,-0.600644463781784,"2",73,6
-0.476034863905365,1.69001254388683,"3",73,6
-0.981452347121293,-1.38739168301316,"1",73,6
1.92153739127009,-0.536493638345599,"2",73,6
1.94636005543247,-0.465843969305155,"2",73,6
-0.634921583018316,2.10943297781387,"3",73,6
-0.965734801127678,-1.25831096678545,"1",73,6
-1.11395031610824,2.20595261430073,"3",73,6
-0.0848704657597799,1.99468515043,"3",73,6
-0.92168729865622,-1.22837806202902,"1",73,6
-0.79967942281357,2.08373144115524,"3",73,6
-1.23847215424188,-1.21683195479483,"1",73,6
-1.03120024316832,-1.20139313432502,"1",73,6
-1.31304821007612,-1.36215353504938,"1",73,6
-0.505401119989775,1.33707067217201,"3",73,6
1.77503271984608,-0.581540891156235,"2",73,6
1.88639075093662,-0.308320014659815,"2",73,6
-1.15692750799599,-1.12550604247864,"1",73,6
-0.792744103577238,1.63126113580953,"3",68,7
-0.337580196512473,1.96469328903143,"3",68,7
-0.645814587531045,1.7325475919373,"3",68,7
1.7325183594945,-0.236991657862275,"1",68,7
-1.33432831204791,-1.30276075412095,"2",68,7
-0.478277412317147,2.250613172257,"3",68,7
1.90640857160673,0.104378228486653,"1",68,7
1.9440229565612,-0.358751624832086,"1",68,7
-1.12025930286985,-1.3358423485263,"2",68,7
-0.627625605822809,1.5574286260857,"3",68,7
1.81049644008418,-0.601486148668117,"1",68,7
-1.24581249755301,-0.941096331257948,"2",68,7
1.77689998587846,-0.307012911905397,"1",68,7
1.59386533906769,-0.509936395281209,"1",68,7
1.65106791645849,-0.559155278485765,"1",68,7
-0.686929134221516,2.07980238202455,"3",68,7
-0.639784335189262,1.22925731390504,"3",68,7
-0.398427894244053,1.81501792680243,"3",68,7
1.90953298793997,-0.496879984692257,"1",68,7
-1.04876029568546,-1.51297614754217,"2",68,7
-0.643511998148751,1.23491087418092,"3",68,7
-1.38675999879798,-1.20416677803052,"2",68,7
