"X1","X2","cl","nbases",".samples"
1.69839492898632,-1.36058942568645,"3",83,1
-0.0587979072922078,1.84121532557774,"1",83,1
-0.959224625747225,0.410785381312147,"2",83,1
1.65806089200211,-1.71240750114675,"3",83,1
0.359868602588165,1.87142521803855,"1",83,1
-1.70992505443442,-0.0506067335622144,"2",83,1
-0.234550083376571,1.50470375334882,"1",83,1
-1.86786576873025,-0.0775027963853153,"2",83,1
-1.47611345666663,0.127755850111726,"2",83,1
-1.84161932873621,0.14225878101267,"2",83,1
-2.12000789619976,-0.682489101967537,"2",83,1
-1.92285336667626,-0.157140595293675,"2",83,1
0.0680990392724272,1.80953681154189,"1",83,1
0.261416617759564,2.15341414281977,"1",83,1
-1.30558111245775,0.0965843159475584,"2",83,1
0.228397433661587,1.69326530723551,"1",83,1
0.0568086994564278,1.45607612095206,"1",83,1
1.7529971927352,-1.30322635476628,"3",83,1
0.13832520633752,2.05945983624579,"1",83,1
-1.69945615383056,-0.0892027536288428,"2",83,1
1.25435670936381,-2.18228688034306,"3",83,1
0.256327318667705,1.96611721842684,"1",83,1
1.35485225142108,-1.87185717613682,"3",83,1
1.52421654059862,-2.09829734177552,"3",83,1
1.30786209713518,-1.92825257479715,"3",83,1
0.28568508805527,1.80493714258663,"1",83,1
1.45442936720891,-2.06200464602721,"3",83,1
1.44082658642503,-2.02905554044603,"3",83,1
1.77865246701694,-1.69104820924556,"3",83,1
-1.68358228454403,0.358432426050716,"2",83,1
-0.909648136212925,-0.991510643501077,"2",87,2
-0.0680689723104715,1.83961420290591,"1",87,2
-0.838662248455901,1.82635202424556,"1",87,2
2.0079082760491,-0.0746280957026155,"3",87,2
-0.789959632538843,-1.23680401860102,"2",87,2
1.99953013284963,-0.242069911903945,"3",87,2
-0.889375137264333,-1.39997811703365,"2",87,2
-1.22245534155637,-1.37204369844513,"2",87,2
-1.34935588404996,-1.54605464244527,"2",87,2
-1.29097488704756,-1.69354837193869,"2",87,2
1.80712651135861,0.0824135288980434,"3",87,2
