"X1","X2","cl","nbases",".samples"
-1.96279164476333,-0.192917622696548,"1",84,1
0.706183171510087,-1.12725097702226,"2",84,1
-1.7772930160139,-0.500031994704962,"1",84,1
0.719405687763795,1.84933945005883,"3",84,1
0.910486331999038,-1.28250152930457,"2",84,1
-1.37548155304633,-0.508930466782193,"1",84,1
0.850501532002083,1.70002888165173,"3",84,1
0.932053846994948,1.5376936793501,"3",84,1
0.645137187905833,-1.23258946554363,"2",84,1
0.68006894765158,1.55746593474018,"3",84,1
1.31401032416916,-1.02118243154337,"2",84,1
-1.94260011603205,-0.302668186627354,"1",84,1
0.601815355822014,1.20369917137305,"3",84,1
0.375820853399754,1.41114425198481,"3",84,1
0.845314831221513,1.92062016136006,"3",84,1
-1.70828105351194,-0.622083199477199,"1",84,1
0.774286826549849,1.7441784795621,"3",84,1
0.587453817557696,-1.54677906349016,"2",84,1
1.26030859544217,-1.0610006787636,"2",84,1
-1.67124227898407,-0.242636332291263,"1",84,1
0.917562770986911,-0.870886388297709,"2",84,1
0.318898343297542,1.42825303364835,"3",84,1
-1.67337845870902,-0.362743985217078,"1",84,1
-1.58298481884862,-0.121584303489503,"1",84,1
-1.65937603505017,-0.494186496551198,"1",84,1
1.007840683702,-1.56158640310827,"2",84,1
1.14702767296482,-1.2263091148124,"2",84,1
1.84272576196908,-1.1627222211264,"2",84,1
-1.71108689731135,-0.422106387036977,"1",84,1
0.627613329360919,1.51027420415742,"3",84,1
1.13569571494572,1.85800152457027,"3",98,2
1.37144486428012,-1.74948745850072,"2",98,2
0.510519063358511,1.30472270016404,"3",98,2
0.263622777415736,1.4669851598012,"3",98,2
-1.98580609059216,0.7787100284921,"1",98,2
0.966803937625025,1.46805970568802,"3",98,2
0.969849945329605,1.07450643921974,"3",98,2
1.07049182040966,-1.95933082998746,"2",98,2
0.746860878281284,1.29298310165605,"3",98,2
-1.9943615752833,0.726649327781423,"1",98,2
0.998247542743264,-2.0442147987074,"2",98,2
1.3404247196556,-1.94118011205447,"2",98,2
-2.1255443239379,0.2813345198679,"1",98,2
1.4824477482737,-1.57343059597586,"2",98,2
-2.34269625501302,0.616522403714953,"1",98,2
0.791749772092277,1.13791481014717,"3",98,2
1.00622073042007,-1.89954496298189,"2",98,2
0.781124996212074,1.52566335906872,"3",98,2
0.768332964684252,1.48831528289004,"3",98,2
-1.65694888642385,0.3668169355408,"1",98,2
1.46800773632469,-1.6667861614409,"2",98,2
1.30374556918917,-1.45878324192226,"2",98,2
-2.29746241797948,0.140078384186981,"1",98,2
-2.16576471904954,0.0390661351652801,"1",98,2
-2.03404199486259,0.342264333028761,"1",98,2
1.69653089478304,-1.97135717716589,"2",98,2
0.851961614247357,-1.90173841089757,"2",98,2
0.766583884998045,1.44349327593504,"3",98,2
-1.88274996971446,0.218831553794705,"1",98,2
