"X" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20"
-0.4449882047534 14.3852425541741 11.2392992924641 4.20350709696521 -3.20819557860348 2.04272081230925 2.56157974911029 7.57301987902236 7.30013439640283 13.9666426047283 11.2443306475415 9.21692497092741 6.58336352688205 4.37099713765181 11.3761564146927 5.09720278622168 6.8324710944722 8.62728557321367 7.003067513522 8.48264947989468 3.53734784383827
0.386415940320485 8.53813024273984 11.8474914903267 2.46148726112692 14.5334619949914 8.8498564284729 10.1710445746339 4.64349555466116 3.75137410142586 1.02593047371040 -5.66568207995966 2.32940661128395 11.6626752398677 2.38112948929863 10.9964057900620 1.70795282108138 4.42353745111547 15.3623460915440 9.27136394072816 0.817878851183151 11.1674161858966
-2.08414104812651 4.53415173026545 -3.18708428315905 4.61278331638897 4.86765867191515 2.85721685569392 15.204372154738 6.85541852599913 11.8682768926635 8.51615117652027 12.1175348158478 11.2532977315165 9.16572015824624 13.7371716931857 -0.410317711946135 -1.82695323336554 4.26385328581623 4.80831085120246 2.38687614412767 8.49807955686214 -0.141912325167477
-1.61354498889191 10.6764035720692 1.98294395753486 7.62854545515156 4.6909194601923 9.06158395617489 4.65642639858607 -2.11494240972105 15.5821526247576 8.49389457656177 -0.817465506253245 10.8190169241785 15.6317272528432 13.2700627864860 4.08529426754867 0.376488263876679 8.40391310144485 14.9499031545220 1.32688345551921 5.11856782529341 10.6028659722719
1.00361047045881 1.43067026983669 -4.70694944860634 10.6544445977620 -0.484957448752982 9.31346344815514 14.6992852375842 3.08453710256014 10.4978973371635 16.0651699085118 10.4049869047516 7.21903100303034 8.19024907548735 -1.12287682316764 8.42572554994629 0.335840604286711 8.26951192679985 -0.607525380540335 -0.510249581445472 4.7298626822543 4.88441229640061
0.960242328023518 5.45782770459578 -1.85891258947372 11.7150675898473 7.48143242624932 4.86776970356245 12.5194484846755 3.33324829005053 -0.632530433803639 11.2972107237349 8.17498769644757 9.8190066238602 7.14373513747812 11.0874796626599 5.63347251143634 7.75516847061324 10.7417136087590 11.4938497020968 3.03890730738304 1.07358816338405 -1.92010692297963
-0.745499728030379 5.3518117927072 -7.72558051626491 6.60460109206598 3.15428028171895 8.25497002164863 4.37487763555237 3.10798584503704 8.97189870228033 12.0633686751838 5.97775715463907 6.60497244015689 2.00252018400400 -2.27555167068338 -9.06999718801963 12.8524883133548 2.58820738094469 9.04786838190178 -5.52656782454281 -1.74938790694848 4.42304784105505
1.91797646132023 -7.17991972316433 11.0880112177393 4.65276881831393 0.391882984551301 5.08811131816373 7.33599381544348 11.5815941271749 4.35924113198268 8.69867003784045 5.18315698921202 0.618201505569297 -0.0178640795736407 1.72794986023289 21.7777663732102 8.84999718300322 -2.10191523070963 2.05156930933073 2.75792139707179 11.8975623503104 9.64525163597252
0.352148904939953 5.34171870835257 6.39292001520025 -4.76982218863902 -4.50819256922172 13.1408002707906 0.191601404736037 -3.52830991675598 1.67547437026263 9.22646690681479 9.09029149090468 3.91756495830374 5.76231063192012 13.9195006483083 0.67251616540356 -0.0411591159290866 9.23746691964733 -0.471930499568811 4.22020940673668 8.37899195965319 9.33856476068052
-1.31490671740843 7.44819584216548 4.63809358771535 3.97695182735197 17.6515811591352 -1.22864715092727 7.04119099280851 5.73726638837216 12.635635862643 7.13964074499736 4.85104352869626 1.54343600135902 5.82218408294664 -12.1129415376298 9.99513503327521 0.868810906818692 14.4499485693065 4.82615047085659 3.57521960268028 0.564940743073742 9.37628297026044
