"X" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20"
-0.4449882047534 5.48169482745378 4.94874513891727 8.26850663252083 14.3904733688554 2.49479275500355 2.64814539543545 5.40883163019662 12.0854309136150 7.49178526562838 18.0032289820086 1.38008902673173 3.43140415555183 7.17183170760073 11.7942287482869 -2.17264789739170 9.11240171235706 9.34402976659432 13.344483859783 0.409667284819115 -0.014746882730387
0.386415940320485 5.15525657234026 15.4207711605983 11.6189628341951 6.66650972464111 0.0841485625409115 -3.22993664079065 0.258153029253499 1.48754102572104 3.1661746937054 12.4536451759684 9.77545797021037 5.28758582152086 6.54411473276237 16.2353550920543 7.90673154332931 2.44494782815154 0.802591777482827 5.49259002965762 -1.7335409225071 -4.30459469198354
-2.08414104812651 0.227890750979446 4.21522909303749 15.8630056511936 12.8180300589571 0.846180398600748 10.4415827564331 15.3016373109514 9.45761866523308 5.14832626126291 2.83929351624977 5.73489394734195 5.08991139688040 8.18873666295798 3.96444487676828 2.43964555018327 2.96225559099275 4.0385160167183 -4.77887725657563 -1.55260136560154 -2.65366679550767
-1.61354498889191 1.05768531337580 12.6224932448620 -1.59223919864754 6.13538390287104 10.6806239142400 3.66858082045888 9.57532169862332 4.78784326073727 -4.40061960745640 5.36211024946608 6.46509842699847 3.30052479439935 -1.04853500964794 2.74620237733316 0.0406359058667802 6.92391129909164 -0.0797108722263282 0.156925018006171 1.53137481972333 4.04649738162136
1.00361047045881 0.499049112856707 5.7720544489143 6.33839859434013 6.43789593437738 10.2390193821322 11.3223553581577 6.25182257552295 -10.5733792532658 11.2604550753033 11.7628822237656 3.70647299312405 7.74886002123535 -0.328404304228511 17.1934339167603 1.42372872910534 9.03029209263535 5.99208318128811 13.2957652015121 4.69934743323128 -0.988364613871264
0.960242328023518 0.531106832093359 11.8808098329784 6.66908471315152 4.59311603220599 -0.249771382150695 2.38954266047614 4.74580507466212 0.566079533458094 4.82853127293243 0.601668925842443 4.43292473685029 3.67578922320115 7.52744968795048 0.126205679491756 8.12587413229785 9.6914621420672 7.5335980912 8.61268606075008 0.777204711965741 2.49754203567861
-0.745499728030379 7.01598315574629 3.20594461633501 -4.48057476628292 5.92672937307455 2.61727071438669 2.93377353486162 8.69769241154723 6.9798221879284 2.06164563600281 9.60514820224187 -2.65499695156053 5.59785515360707 9.96675382888663 10.2173763444908 6.98972887626795 -0.407431994406774 12.7367801012980 1.91445953800173 3.10811482110214 8.8619572560772
1.91797646132023 1.58739531459547 10.7949215629589 10.3440607491287 3.8553996801168 2.64627934506252 6.33112272099238 5.30730459177942 2.52658634253192 4.29780057868274 -1.67059081336103 3.96122359530532 1.15015206393480 9.26191058601685 6.97153693420479 2.7301528405605 14.1352193599131 3.33795897538970 8.0772965450381 2.19080522746885 6.49769909894637
0.352148904939953 4.07121916477553 2.03175997244451 10.1601970925273 -3.82212945532395 3.77830893539974 2.58668592699812 5.89207811800544 4.58997366992173 10.0674061310887 11.3462869995616 11.4417999770478 3.71588004641146 2.06611432197678 10.9245656912266 -1.19718721390980 12.1985618202165 8.59809940785524 11.2743731143246 5.74781061583475 1.44422139749763
-1.31490671740843 14.3017137840723 6.12213831055031 0.776290016884023 6.60664461873097 1.87890672046571 6.55979586555929 1.35035633599785 0.354191364987957 11.4451741590016 8.16297809893352 6.32987602515157 5.37222531917347 1.78790826687829 -1.38307687794683 10.5859949336434 5.16191428044629 6.14644680384045 0.82696375998228 -0.625293214176635 11.4730762573557
