"X1" "X2" "cl" "nbases" "wilks.lambda" ".sample"
-1.0616189418123 1.19817584866835 "2" 102 0.000521959911426166 1
1.82171889242809 0.312917337436141 "3" 102 0.000521959911426166 1
-0.497524459190759 -1.57770986797449 "1" 102 0.000521959911426166 1
-0.688479301984483 -1.52202280526241 "1" 102 0.000521959911426166 1
-0.740157413927656 -1.54609846043828 "1" 102 0.000521959911426166 1
-1.01821782739032 1.10368069560989 "2" 102 0.000521959911426166 1
1.3096095947013 0.765974905125204 "3" 102 0.000521959911426166 1
1.49518263440316 0.612662104861351 "3" 102 0.000521959911426166 1
1.75375496387163 0.341942593188861 "3" 102 0.000521959911426166 1
1.7712033641319 0.20588009286326 "3" 102 0.000521959911426166 1
-1.10841516353984 -0.921675953594601 "1" 102 0.000521959911426166 1
1.58575992614886 0.472446705149227 "3" 102 0.000521959911426166 1
-0.826830394377514 -1.81731131549466 "1" 102 0.000521959911426166 1
-0.714324104355451 1.11059250572057 "2" 102 0.000521959911426166 1
-0.890136352229258 1.0423431058152 "2" 102 0.000521959911426166 1
-0.71834951088344 -1.80846492100927 "1" 102 0.000521959911426166 1
-0.88220582354733 0.77176497681255 "2" 102 0.000521959911426166 1
1.37285896143512 0.3557037585889 "3" 102 0.000521959911426166 1
1.5026693761989 0.36524659840051 "3" 102 0.000521959911426166 1
-0.807473720323268 -1.14441236718269 "1" 102 0.000521959911426166 1
-0.844744674466503 1.22054140226644 "2" 102 0.000521959911426166 1
-0.614724854755714 0.837056840275145 "2" 102 0.000521959911426166 1
-0.612661740974644 -1.72594602712242 "1" 102 0.000521959911426166 1
-0.651868103471861 0.93951959664966 "2" 102 0.000521959911426166 1
-0.794037724277066 1.14167031442806 "2" 102 0.000521959911426166 1
-0.687803518826044 -1.68605226191581 "1" 102 0.000521959911426166 1
-1.03446851956151 -1.2416496478971 "1" 102 0.000521959911426166 1
1.58313133952346 0.488300835169208 "3" 102 0.000521959911426166 1
1.94140645897904 0.354021031372701 "3" 102 0.000521959911426166 1
-0.943253361926497 1.35090237949051 "2" 102 0.000521959911426166 1
-0.25839839865093 1.59337025636068 "2" 109 0.000685466787218425 2
1.27176150539804 -1.11346488777754 "1" 109 0.000685466787218425 2
-0.931480313628799 -0.418570183986796 "3" 109 0.000685466787218425 2
-1.30463956486074 -0.347918750308528 "3" 109 0.000685466787218425 2
1.50568663927021 -1.10437568389599 "1" 109 0.000685466787218425 2
-1.32872571543859 -0.531181349760252 "3" 109 0.000685466787218425 2
1.33999716986711 -0.942374677375136 "1" 109 0.000685466787218425 2
1.48473367868404 -1.15593827644851 "1" 109 0.000685466787218425 2
1.35784877686237 -0.640502500108904 "1" 109 0.000685466787218425 2
1.11887179306602 -1.34966005751313 "1" 109 0.000685466787218425 2
0.0386053510297718 1.33213361158765 "2" 109 0.000685466787218425 2
-1.62138895115944 -0.785169674893313 "3" 109 0.000685466787218425 2
-0.0780663678689613 1.72732323220869 "2" 109 0.000685466787218425 2
1.6815838511783 -0.87428066760611 "1" 109 0.000685466787218425 2
-1.27944238948125 -0.424880382185916 "3" 109 0.000685466787218425 2
-1.73401763499069 -0.815388344875608 "3" 109 0.000685466787218425 2
-0.400763099193788 1.11460517361012 "2" 109 0.000685466787218425 2
