"x" "cl" "nbases" ".sample"
1.13111104827305 "2" 89 1
1.39879152777307 "2" 89 1
0.604569843372778 "2" 89 1
1.12207468362009 "2" 89 1
1.06558000676396 "2" 89 1
1.07316989857976 "2" 89 1
0.95001112361255 "2" 89 1
1.39132065926832 "2" 89 1
1.44059343617634 "2" 89 1
1.41876630114042 "2" 89 1
0.926258873641398 "2" 89 1
1.19174135958091 "2" 89 1
0.857816708150433 "2" 89 1
1.4345621546686 "2" 89 1
1.43475154274657 "2" 89 1
-1.1328753933652 "1" 89 1
-1.40354400764692 "1" 89 1
-1.06000910044104 "1" 89 1
-1.0307412086475 "1" 89 1
-1.26872918224808 "1" 89 1
-0.949658981045998 "1" 89 1
-0.992661806146646 "1" 89 1
-0.963602283895273 "1" 89 1
-1.65925498648824 "1" 89 1
-1.22704610023719 "1" 89 1
-1.18006791677365 "1" 89 1
-1.29309571924094 "1" 89 1
-1.17822007122484 "1" 89 1
-1.23206851156395 "1" 89 1
-0.869543898402767 "1" 89 1
1.34584878245108 "2" 81 2
1.20964490584891 "2" 81 2
1.11081660703895 "2" 81 2
1.37778320987762 "2" 81 2
0.970151342574441 "2" 81 2
1.08451149622392 "2" 81 2
1.67311023013682 "2" 81 2
1.27530064197097 "2" 81 2
0.99476001002279 "2" 81 2
1.07566855500386 "2" 81 2
1.2064282097502 "2" 81 2
0.942116898178457 "2" 81 2
1.11808663965857 "2" 81 2
1.57791140586547 "2" 81 2
1.47792517922416 "2" 81 2
-1.22044549494715 "1" 81 2
-1.18805350063099 "1" 81 2
-1.27197946280055 "1" 81 2
-1.50658018214981 "1" 81 2
-0.980644429817034 "1" 81 2
-1.21629324117066 "1" 81 2
-1.38073637263024 "1" 81 2
-1.31938085845641 "1" 81 2
-1.36321419425611 "1" 81 2
-0.820812277662985 "1" 81 2
-1.16814033152943 "1" 81 2
-1.1108233878492 "1" 81 2
-1.38101188146082 "1" 81 2
-1.4729765294669 "1" 81 2
-1.03897196899791 "1" 81 2
-1.1076301484589 "1" 79 3
-1.17019610715213 "1" 79 3
-1.36457124785558 "1" 79 3
-1.46608485018165 "1" 79 3
-1.47844554987633 "1" 79 3
-1.26914623030578 "1" 79 3
-1.50140377034609 "1" 79 3
-1.48321443310315 "1" 79 3
-1.22749772890057 "1" 79 3
-1.34819838239655 "1" 79 3
-1.18942143501972 "1" 79 3
-1.27678847934159 "1" 79 3
-1.24394079238696 "1" 79 3
-1.26735158459483 "1" 79 3
-1.29629133888687 "1" 79 3
1.73862785992133 "2" 79 3
1.29284299630568 "2" 79 3
1.52814749954632 "2" 79 3
1.05529590607914 "2" 79 3
1.43466607424642 "2" 79 3
1.56749970459052 "2" 79 3
1.14059815435857 "2" 79 3
1.22238584548831 "2" 79 3
1.38348143602974 "2" 79 3
0.999453523156175 "2" 79 3
1.40367448482388 "2" 79 3
1.46622503971234 "2" 79 3
1.16083589748821 "2" 79 3
1.22668989597968 "2" 79 3
1.06975776108038 "2" 79 3
1.35229152480993 "2" 92 4
1.18717010428656 "2" 92 4
1.12763548526466 "2" 92 4
0.972388212593514 "2" 92 4
1.45990263560202 "2" 92 4
1.43253753881439 "2" 92 4
0.825269731303445 "2" 92 4
1.07015266992064 "2" 92 4
1.06112268913478 "2" 92 4
1.18998061911677 "2" 92 4
1.14385669959943 "2" 92 4
1.21442486695935 "2" 92 4
1.2564301795442 "2" 92 4
1.291141995641 "2" 92 4
1.05668634914381 "2" 92 4
-1.42458305910678 "1" 92 4
-1.62895457745951 "1" 92 4
-1.08541502629691 "1" 92 4
-1.38099381175192 "1" 92 4
-1.02692608202812 "1" 92 4
-1.17060002509247 "1" 92 4
-1.11297438845415 "1" 92 4
-0.934970531497172 "1" 92 4
-0.814836089088551 "1" 92 4
-1.35434161699111 "1" 92 4
-1.03598587155423 "1" 92 4
-0.973669544818336 "1" 92 4
-1.12645146528288 "1" 92 4
-1.35702063053636 "1" 92 4
-1.21326858177601 "1" 92 4
-1.23171284447267 "1" 89 5
-1.05927516080185 "1" 89 5
-1.00867578457524 "1" 89 5
-1.07234721461949 "1" 89 5
-1.51411168041845 "1" 89 5
-1.25779459371803 "1" 89 5
-0.84088629439144 "1" 89 5
-1.57605884331237 "1" 89 5
-0.950740067734981 "1" 89 5
