"x" "cl" "nbases" ".sample"
1.03260161606191 "2" 75 1
1.74489608968938 "2" 75 1
1.08027202818064 "2" 75 1
1.30910536147412 "2" 75 1
1.16374606139646 "2" 75 1
1.09391673446651 "2" 75 1
1.16166548673918 "2" 75 1
0.777410806559233 "2" 75 1
0.264133766099601 "2" 75 1
1.37597822581917 "2" 75 1
1.20636383162427 "2" 75 1
0.895925472672338 "2" 75 1
1.04444013735726 "2" 75 1
1.36312089451524 "2" 75 1
0.93064966033535 "2" 75 1
-0.954548964123222 "1" 75 1
-1.42798358941887 "1" 75 1
-1.22993088022678 "1" 75 1
-1.44204518445427 "1" 75 1
-1.01213392162978 "1" 75 1
-0.934645986077627 "1" 75 1
-1.1797266945951 "1" 75 1
-1.40714834991441 "1" 75 1
-0.655217003149885 "1" 75 1
-1.1993350644509 "1" 75 1
-1.09862651091414 "1" 75 1
-1.02806835264401 "1" 75 1
-1.05755542140516 "1" 75 1
-1.0850089344237 "1" 75 1
-0.732251315562771 "1" 75 1
-1.40317227159057 "1" 64 2
-1.16533453810492 "1" 64 2
-1.09004010406325 "1" 64 2
-1.00565811116543 "1" 64 2
-1.70576239243701 "1" 64 2
-1.09128595789107 "1" 64 2
-1.12783356528639 "1" 64 2
-0.747825124813956 "1" 64 2
-0.3113754252765 "1" 64 2
-1.2915815492053 "1" 64 2
-1.8150329435397 "1" 64 2
-1.45794665969067 "1" 64 2
-1.33222763294463 "1" 64 2
-0.704549909810239 "1" 64 2
-1.24479520738963 "1" 64 2
1.1434103240836 "2" 64 2
1.84837031385927 "2" 64 2
1.38622371049596 "2" 64 2
0.78603433485375 "2" 64 2
1.06165053933744 "2" 64 2
1.40108030236383 "2" 64 2
0.221697468389383 "2" 64 2
1.84857697781791 "2" 64 2
0.837698905176589 "2" 64 2
0.825473855370862 "2" 64 2
1.52646122472174 "2" 64 2
1.00678746971598 "2" 64 2
1.03216310606784 "2" 64 2
1.72391599283839 "2" 64 2
0.844876868116714 "2" 64 2
0.730367115822072 "2" 89 3
0.879620193481988 "2" 89 3
0.995543683811814 "2" 89 3
0.961025394964828 "2" 89 3
0.488810893350274 "2" 89 3
0.20558720331297 "2" 89 3
0.847655668392344 "2" 89 3
1.10442458912485 "2" 89 3
1.03239286138141 "2" 89 3
0.685239046612012 "2" 89 3
0.921682073977518 "2" 89 3
1.04306417470841 "2" 89 3
0.775696339715369 "2" 89 3
1.10959533515756 "2" 89 3
1.00437833440557 "2" 89 3
-0.620919290310719 "1" 89 3
-0.960055126314916 "1" 89 3
-0.81298796346701 "1" 89 3
-0.648847410997682 "1" 89 3
-0.658189651247778 "1" 89 3
-0.840112435971337 "1" 89 3
-0.671069887773166 "1" 89 3
-0.560172637854672 "1" 89 3
-0.626219731876134 "1" 89 3
-0.967886952376373 "1" 89 3
-1.08454505808109 "1" 89 3
-0.885157922889091 "1" 89 3
-1.44927620359958 "1" 89 3
-0.815157790268564 "1" 89 3
-1.18448484519088 "1" 89 3
-1.4632464993139 "1" 60 4
-1.21688914847503 "1" 60 4
-1.26266382760984 "1" 60 4
-1.03941865326354 "1" 60 4
-1.18936290110972 "1" 60 4
-1.08713907869924 "1" 60 4
-1.26230850226614 "1" 60 4
-1.0752606379462 "1" 60 4
-1.20628427454623 "1" 60 4
-1.22611208482632 "1" 60 4
-1.23330237592121 "1" 60 4
-1.16278960334561 "1" 60 4
-1.26002304468026 "1" 60 4
-1.67007026004541 "1" 60 4
-1.19796976782392 "1" 60 4
1.59681597728797 "2" 60 4
1.34394256299432 "2" 60 4
1.10239819449346 "2" 60 4
1.31837597549155 "2" 60 4
1.32872234227751 "2" 60 4
0.838521040114816 "2" 60 4
1.43444020424915 "2" 60 4
1.28806043317416 "2" 60 4
0.9428645632016 "2" 60 4
1.35407080354677 "2" 60 4
1.28764186707424 "2" 60 4
1.0980722609937 "2" 60 4
1.14549048948936 "2" 60 4
1.21546241117887 "2" 60 4
1.2579615343051 "2" 60 4
1.2284939754214 "2" 75 5
1.07081486471622 "2" 75 5
1.31045991995976 "2" 75 5
1.06453845262391 "2" 75 5
0.380043941502554 "2" 75 5
0.88122215758863 "2" 75 5
1.0762749359283 "2" 75 5
0.690106223930911 "2" 75 5
0.801451484542083 "2" 75 5
0.975011533921861 "2" 75 5
0.526838509227695 "2" 75 5
1.25309753048574 "2" 75 5
1.34621218238568 "2" 75 5
0.478839498255952 "2" 75 5
1.33303695480737 "2" 75 5
-1.21751217592319 "1" 75 5
-1.24445828606126 "1" 75 5
-1.22527784765945 "1" 75 5
-1.03998707112643 "1" 75 5
-0.630647368241468 "1" 75 5
-0.958931906959315 "1" 75 5
-1.12716409864166 "1" 75 5
-0.671248436851475 "1" 75 5
-1.0050503845363 "1" 75 5
-0.947896237965616 "1" 75 5
-0.760621355524559 "1" 75 5
-0.545521444926953 "1" 75 5
-1.19541515928015 "1" 75 5
-1.02526342324694 "1" 75 5
-0.821446968353321 "1" 75 5
0.796331094175878 "2" 58 6
1.23073635272195 "2" 58 6
1.23147765309946 "2" 58 6
1.24014935096013 "2" 58 6
1.31625933596262 "2" 58 6
1.32829609040066 "2" 58 6
0.6016490126295 "2" 58 6
1.44365008011529 "2" 58 6
1.22549935477876 "2" 58 6
0.802377238485668 "2" 58 6
0.980255712535046 "2" 58 6
0.601366512251967 "2" 58 6
1.37114172906121 "2" 58 6
0.768141314784334 "2" 58 6
0.763881655446582 "2" 58 6
-0.710942591558801 "1" 58 6
-1.68230894087234 "1" 58 6
-1.19112213350441 "1" 58 6
-1.46380317449214 "1" 58 6
-1.07012939498751 "1" 58 6
-0.813450330398755 "1" 58 6
-0.872565722643953 "1" 58 6
-0.932854799939401 "1" 58 6
-1.05683172825382 "1" 58 6
-1.02107262625324 "1" 58 6
-0.733834797659636 "1" 58 6
-0.656847758360173 "1" 58 6
-1.20789295731204 "1" 58 6
-1.09215456236057 "1" 58 6
-1.19540096881226 "1" 58 6
1.49188811075158 "2" 75 7
1.00154587733637 "2" 75 7
0.470627391823253 "2" 75 7
0.956979880918865 "2" 75 7
1.18550483854142 "2" 75 7
1.17964089620259 "2" 75 7
0.739531825267773 "2" 75 7
0.749975775140997 "2" 75 7
0.594242453325988 "2" 75 7
1.34485798118769 "2" 75 7
0.58939710334301 "2" 75 7
1.25112028301444 "2" 75 7
0.481828799923042 "2" 75 7
1.06501012181494 "2" 75 7
0.941703194261157 "2" 75 7
-1.52551287083671 "1" 75 7
-1.00117169502792 "1" 75 7
-1.22568260700051 "1" 75 7
-1.26627654992518 "1" 75 7
-0.779150657392701 "1" 75 7
0.209920431803283 "1" 75 7
-0.810633451473744 "1" 75 7
-1.43911018467564 "1" 75 7
-1.82142405145777 "1" 75 7
-0.923126959600294 "1" 75 7
-0.785080740452711 "1" 75 7
-0.186129511233294 "1" 75 7
-0.789878694833875 "1" 75 7
-1.39838586501129 "1" 75 7
-0.302211125734755 "1" 75 7
0.561273697931397 "2" 93 8
0.667152667027612 "2" 93 8
0.870669744430458 "2" 93 8
0.696434255400088 "2" 93 8
0.682438501148895 "2" 93 8
0.879621582088565 "2" 93 8
0.482749849356343 "2" 93 8
0.982640965281981 "2" 93 8
0.976909826241175 "2" 93 8
1.37910016691388 "2" 93 8
0.62652669233324 "2" 93 8
0.790944657484978 "2" 93 8
0.570408018070448 "2" 93 8
0.484224844704707 "2" 93 8
0.965177342219901 "2" 93 8
-0.820994225571267 "1" 93 8
-0.37400683695509 "1" 93 8
-0.81882865678838 "1" 93 8
-0.815625674063999 "1" 93 8
-0.993397271311956 "1" 93 8
-0.519923459509697 "1" 93 8
-0.855475218096903 "1" 93 8
-0.555662513645852 "1" 93 8
-0.796813497189942 "1" 93 8
-0.914253818476878 "1" 93 8
-0.869590241310412 "1" 93 8
-0.780070752107672 "1" 93 8
-0.998465147673524 "1" 93 8
-0.492497977348022 "1" 93 8
-1.01066752058408 "1" 93 8
0.816116081611974 "2" 82 9
1.06407925615381 "2" 82 9
0.933170534615678 "2" 82 9
1.0077898683588 "2" 82 9
0.838275595082705 "2" 82 9
0.544323610240763 "2" 82 9
0.928894838474523 "2" 82 9
0.402646566899187 "2" 82 9
1.0069547011977 "2" 82 9
0.715259806947052 "2" 82 9
0.963839871035999 "2" 82 9
1.207142510012 "2" 82 9
0.924520802265562 "2" 82 9
0.793032697407475 "2" 82 9
0.450557951675038 "2" 82 9
-0.665876060658293 "1" 82 9
-1.38915028296905 "1" 82 9
-0.691341327664646 "1" 82 9
-1.04656527466156 "1" 82 9
-0.953088144859945 "1" 82 9
-0.511218232409402 "1" 82 9
-1.17366236826241 "1" 82 9
-0.695630796079108 "1" 82 9
-0.626874031870575 "1" 82 9
-0.278370919202857 "1" 82 9
-1.15125747731147 "1" 82 9
-0.733889087368978 "1" 82 9
-0.871355776730267 "1" 82 9
-0.746623307082553 "1" 82 9
-1.06170160484714 "1" 82 9
1.12966362284463 "2" 69 10
0.897158206945818 "2" 69 10
1.15883134835644 "2" 69 10
0.749514052476817 "2" 69 10
0.535575578797256 "2" 69 10
1.06611898806305 "2" 69 10
1.39827027029593 "2" 69 10
0.614329889925378 "2" 69 10
1.73720347855286 "2" 69 10
1.41390896369836 "2" 69 10
0.405048584004417 "2" 69 10
0.155651933023545 "2" 69 10
2.16721072611331 "2" 69 10
0.994315856896605 "2" 69 10
0.923188682898372 "2" 69 10
-1.03605400628324 "1" 69 10
-1.64375581589306 "1" 69 10
-1.56904912472519 "1" 69 10
-1.43113511396756 "1" 69 10
-1.19106066730926 "1" 69 10
-0.799256615910587 "1" 69 10
-1.18075771599557 "1" 69 10
-0.141747290034749 "1" 69 10
-0.731153615446446 "1" 69 10
-1.39848110342594 "1" 69 10
-0.561899609801798 "1" 69 10
-0.299833779048352 "1" 69 10
-1.26609665882882 "1" 69 10
-1.31242715299988 "1" 69 10
-0.783281913222356 "1" 69 10
0.444485065213445 "2" 76 11
0.673978010000552 "2" 76 11
0.68614386143357 "2" 76 11
0.171713247340717 "2" 76 11
1.41719082339811 "2" 76 11
0.461264799599322 "2" 76 11
1.19774807920045 "2" 76 11
1.09110039977273 "2" 76 11
1.3877191638357 "2" 76 11
0.598229471879267 "2" 76 11
0.840428413823729 "2" 76 11
0.923263543946328 "2" 76 11
1.13399918327028 "2" 76 11
1.01347308224342 "2" 76 11
1.18716545739227 "2" 76 11
-0.821017791780152 "1" 76 11
-0.485633850151412 "1" 76 11
-1.14090896139989 "1" 76 11
-0.606751425791024 "1" 76 11
-1.07514972060345 "1" 76 11
-0.849176609530104 "1" 76 11
-1.11263517967222 "1" 76 11
-0.942543587879303 "1" 76 11
-0.668269258448034 "1" 76 11
-0.823690530583189 "1" 76 11
-1.11310102040679 "1" 76 11
-0.794865838200914 "1" 76 11
-1.16215631154957 "1" 76 11
-0.98241527411273 "1" 76 11
-0.649587242241104 "1" 76 11
-0.974906089807743 "1" 78 12
-0.694500714732735 "1" 78 12
-0.906243973399004 "1" 78 12
-0.757719135900806 "1" 78 12
-0.919286892940299 "1" 78 12
-0.978033895752972 "1" 78 12
-0.815974317165165 "1" 78 12
-0.614788198897684 "1" 78 12
-1.02240366729091 "1" 78 12
-0.796864544709312 "1" 78 12
-1.27780781251747 "1" 78 12
-1.09650150008521 "1" 78 12
-0.627824118235446 "1" 78 12
-1.17917293790341 "1" 78 12
-0.915268321955801 "1" 78 12
0.627069908784027 "2" 78 12
1.34584726329955 "2" 78 12
0.844702408932255 "2" 78 12
1.08686599551788 "2" 78 12
1.13476981938037 "2" 78 12
0.645053525919382 "2" 78 12
0.282910901233782 "2" 78 12
0.738271488710858 "2" 78 12
0.994514476470709 "2" 78 12
1.01758183068401 "2" 78 12
0.955780596381 "2" 78 12
0.945853532204202 "2" 78 12
1.12128537742856 "2" 78 12
1.15880832571015 "2" 78 12
0.677980670637242 "2" 78 12
0.90058025462569 "2" 60 13
1.13231515432412 "2" 60 13
0.97488548754348 "2" 60 13
1.26989643099477 "2" 60 13
0.531561183416033 "2" 60 13
0.737396902379034 "2" 60 13
0.748335815185983 "2" 60 13
1.15776171398622 "2" 60 13
0.787957125020821 "2" 60 13
0.603662307705098 "2" 60 13
1.13625944208514 "2" 60 13
0.826244517856894 "2" 60 13
1.03921201463133 "2" 60 13
0.674445368146549 "2" 60 13
0.852679509924148 "2" 60 13
-1.08992964619613 "1" 60 13
-0.967385086287195 "1" 60 13
-0.70359171031583 "1" 60 13
-0.521398617154129 "1" 60 13
-0.668938608595739 "1" 60 13
-1.07655292775045 "1" 60 13
-1.05526653862554 "1" 60 13
-0.893192338361247 "1" 60 13
-1.12285765529347 "1" 60 13
-1.06119504766843 "1" 60 13
-0.464128665947288 "1" 60 13
-0.536163863764879 "1" 60 13
-1.22535890609824 "1" 60 13
-1.00666644372202 "1" 60 13
-0.980567172044739 "1" 60 13
-0.487783795735837 "1" 72 14
-1.14110540322318 "1" 72 14
-1.04729109028335 "1" 72 14
-1.21102757573975 "1" 72 14
-1.28441002211312 "1" 72 14
-0.626837654805871 "1" 72 14
-0.508226957185137 "1" 72 14
-0.762358196138814 "1" 72 14
-1.17155499381324 "1" 72 14
-1.18867578091547 "1" 72 14
-0.622402174773697 "1" 72 14
-0.828737211290435 "1" 72 14
-1.49625045365139 "1" 72 14
-0.793041953414878 "1" 72 14
-0.901165962573828 "1" 72 14
0.976627668572553 "2" 72 14
0.563315632990537 "2" 72 14
0.405713657068902 "2" 72 14
0.871551504248042 "2" 72 14
0.81959422201106 "2" 72 14
0.929537834833584 "2" 72 14
0.901827517008361 "2" 72 14
0.489658217038615 "2" 72 14
0.920742108307816 "2" 72 14
1.55158974710228 "2" 72 14
0.723282341194398 "2" 72 14
0.324196886264334 "2" 72 14
1.77321846205035 "2" 72 14
1.50898542631752 "2" 72 14
1.31102800064965 "2" 72 14
1.08417370200981 "2" 79 15
0.551818338348018 "2" 79 15
1.07387477456641 "2" 79 15
0.991372564120182 "2" 79 15
0.7080974228826 "2" 79 15
0.488508355202836 "2" 79 15
0.554534915098064 "2" 79 15
0.718104500088428 "2" 79 15
0.861411887447456 "2" 79 15
0.108109869733355 "2" 79 15
1.25298965699517 "2" 79 15
1.10870886866823 "2" 79 15
0.4507289672007 "2" 79 15
1.18059477324151 "2" 79 15
1.10532154855887 "2" 79 15
-0.699612653835264 "1" 79 15
-0.881972411023152 "1" 79 15
-0.898837212268174 "1" 79 15
-0.347719347436993 "1" 79 15
-0.874221145202488 "1" 79 15
-0.949734732517235 "1" 79 15
-0.906748789596884 "1" 79 15
-1.27711996359366 "1" 79 15
-0.854322190806621 "1" 79 15
-0.60068139775399 "1" 79 15
-0.803218921805323 "1" 79 15
-1.02168292765323 "1" 79 15
-0.630860689593913 "1" 79 15
-0.822824691448958 "1" 79 15
-0.668793069625737 "1" 79 15
0.980061358594713 "2" 77 16
0.63292328499609 "2" 77 16
0.623756767628886 "2" 77 16
1.09678155392814 "2" 77 16
0.921060341988057 "2" 77 16
1.1211547457495 "2" 77 16
0.782286093113373 "2" 77 16
0.0781773934517284 "2" 77 16
1.15267719143302 "2" 77 16
1.00977991185357 "2" 77 16
1.62118532606952 "2" 77 16
0.848789547225907 "2" 77 16
0.455698732248866 "2" 77 16
0.811348464194717 "2" 77 16
1.1755886974814 "2" 77 16
-0.874452409219054 "1" 77 16
-0.912322165907455 "1" 77 16
-0.706697029141726 "1" 77 16
-0.911929177272649 "1" 77 16
-1.35536447819857 "1" 77 16
-0.580724059079665 "1" 77 16
-0.883998919116293 "1" 77 16
-1.27994808953297 "1" 77 16
-0.970842833588093 "1" 77 16
-0.584957084979041 "1" 77 16
-0.601833874776011 "1" 77 16
-0.820753174847483 "1" 77 16
-0.765410942301116 "1" 77 16
-1.06571262359337 "1" 77 16
-0.996322548403999 "1" 77 16
0.357689773608356 "2" 77 17
1.40594561168455 "2" 77 17
1.47174824663402 "2" 77 17
0.98770778153495 "2" 77 17
0.259207654020256 "2" 77 17
1.09097549025343 "2" 77 17
0.666986386773078 "2" 77 17
-0.0881369289091827 "2" 77 17
1.33149056892813 "2" 77 17
0.993973366408002 "2" 77 17
0.496444701121154 "2" 77 17
0.809629193650409 "2" 77 17
0.455473038980689 "2" 77 17
0.673871630363491 "2" 77 17
0.796172546066171 "2" 77 17
-0.652064576724285 "1" 77 17
-0.557343683416765 "1" 77 17
-1.0003052039502 "1" 77 17
-1.33258663536016 "1" 77 17
-0.338768111311489 "1" 77 17
-0.579693221022625 "1" 77 17
-0.831897675332439 "1" 77 17
-0.412333799479256 "1" 77 17
-1.19397710734833 "1" 77 17
-1.53194568379059 "1" 77 17
-0.696592388362152 "1" 77 17
-0.826945892648739 "1" 77 17
-0.851078285990198 "1" 77 17
-0.453274849273957 "1" 77 17
