"x" "cl" "nbases" ".sample"
0.946529610298234 "2" 21 1
-0.0089445304933481 "2" 21 1
-1.29292301023257 "2" 21 1
-0.973543078410739 "2" 21 1
0.378448495660316 "2" 21 1
1.85874176336804 "2" 21 1
0.858661594464032 "2" 21 1
0.626770872626628 "2" 21 1
0.53072479369168 "2" 21 1
1.42308578873209 "2" 21 1
-0.0754865321388202 "2" 21 1
0.441006003263048 "2" 21 1
-0.355361744197272 "2" 21 1
1.56654255059248 "2" 21 1
1.57552133818324 "2" 21 1
-1.99259465176625 "1" 21 1
-0.398750308910892 "1" 21 1
-0.0372285670989732 "1" 21 1
-1.08736204558673 "1" 21 1
-0.679644828784529 "1" 21 1
-1.78380385775017 "1" 21 1
-0.582868240575299 "1" 21 1
0.815028530036853 "1" 21 1
0.390486854484328 "1" 21 1
-0.8939131261584 "1" 21 1
-0.59367301404019 "1" 21 1
-0.310903536391282 "1" 21 1
0.279204511922968 "1" 21 1
-1.53634376411806 "1" 21 1
0.912592129329584 "1" 21 1
-1.05976159407026 "1" 21 2
-0.03186302331287 "1" 21 2
-1.29652879460644 "1" 21 2
-0.248273704018955 "1" 21 2
-0.842497367695337 "1" 21 2
-1.70171855203178 "1" 21 2
-0.0909514110997003 "1" 21 2
-0.786455881464683 "1" 21 2
-0.017277497543176 "1" 21 2
-1.21797567855277 "1" 21 2
-1.37545633870622 "1" 21 2
-1.5134900927368 "1" 21 2
-0.434967115787924 "1" 21 2
-1.24492712628639 "1" 21 2
0.385554768794979 "1" 21 2
-0.468802010614837 "2" 21 2
1.23549861484529 "2" 21 2
1.04417066344749 "2" 21 2
0.489481685309711 "2" 21 2
0.564975234099358 "2" 21 2
1.96158728077194 "2" 21 2
1.14683670277582 "2" 21 2
0.930469639502842 "2" 21 2
-0.64723155609582 "2" 21 2
0.685440218933411 "2" 21 2
0.946486858293255 "2" 21 2
0.995314501914707 "2" 21 2
1.85803310298691 "2" 21 2
-0.192748882540433 "2" 21 2
0.927077355488663 "2" 21 2
-1.31830547597796 "1" 10 3
0.2330603823357 "1" 10 3
-0.237810018076698 "1" 10 3
0.102356478348063 "1" 10 3
0.372906312055871 "1" 10 3
-1.17806496089627 "1" 10 3
-1.22073849461412 "1" 10 3
-0.267594766635565 "1" 10 3
-0.336993040987398 "1" 10 3
-1.08090048227457 "1" 10 3
-2.12076568220137 "1" 10 3
-0.426210467500777 "1" 10 3
-1.15846413767184 "1" 10 3
-1.59642300670637 "1" 10 3
-0.882395874595291 "1" 10 3
0.540684694142279 "2" 10 3
-0.408785957808173 "2" 10 3
0.958406199556211 "2" 10 3
1.08039488042824 "2" 10 3
0.745671705632915 "2" 10 3
0.819173009905303 "2" 10 3
-0.00134958561772378 "2" 10 3
2.24600931482381 "2" 10 3
0.598566798859893 "2" 10 3
1.24542005260084 "2" 10 3
