"x" "cl" "nbases" ".sample"
0.654572200794256 "2" 20 1
0.440489153496672 "2" 20 1
1.7037511847197 "2" 20 1
-0.515017512424729 "2" 20 1
0.506909411556397 "2" 20 1
0.867483110892317 "2" 20 1
-1.4141649358412 "2" 20 1
1.90050399587585 "2" 20 1
0.79830250653734 "2" 20 1
-0.284037098505708 "2" 20 1
0.998595790226226 "2" 20 1
0.101578274621819 "2" 20 1
0.0973799964409264 "2" 20 1
0.445307849745872 "2" 20 1
0.391490706405995 "2" 20 1
-0.0169057595348348 "1" 20 1
0.76753443402633 "1" 20 1
-0.859370257401456 "1" 20 1
-0.836618307748343 "1" 20 1
-0.0275035191351799 "1" 20 1
-0.193299038915063 "1" 20 1
-0.156503430689375 "1" 20 1
-1.24869234294172 "1" 20 1
-0.34048663070173 "1" 20 1
-1.30632899026462 "1" 20 1
-0.0839654404933394 "1" 20 1
-1.069026713039 "1" 20 1
0.676026679367989 "1" 20 1
-0.7724993237939 "1" 20 1
-1.22550599327748 "1" 20 1
0.921596058932832 "2" 23 2
0.701436132993006 "2" 23 2
0.690632183558935 "2" 23 2
1.35265058418224 "2" 23 2
0.561476504442399 "2" 23 2
0.468550444334974 "2" 23 2
1.11624250655103 "2" 23 2
1.15813754884601 "2" 23 2
0.375102795057207 "2" 23 2
-0.572947302950506 "2" 23 2
0.720092796533475 "2" 23 2
0.0527382304465293 "2" 23 2
-1.31936549785741 "2" 23 2
0.805967973263528 "2" 23 2
0.0928948658873395 "2" 23 2
0.531576649694676 "1" 23 2
-1.51019160839936 "1" 23 2
0.351192623712578 "1" 23 2
-1.17265403604143 "1" 23 2
-1.00760734105376 "1" 23 2
-0.597571842118771 "1" 23 2
-0.388877757185117 "1" 23 2
-0.637013419262848 "1" 23 2
0.159586532674723 "1" 23 2
0.202239355443051 "1" 23 2
-0.0498564992334933 "1" 23 2
-0.129496176155407 "1" 23 2
-1.95448765158215 "1" 23 2
-0.0898527535727471 "1" 23 2
-0.832191901141545 "1" 23 2
-0.175726789417983 "1" 23 3
-0.584615036485589 "1" 23 3
0.320363798749006 "1" 23 3
-1.12743762612434 "1" 23 3
0.432855145983257 "1" 23 3
0.178825011151606 "1" 23 3
-0.679197526662261 "1" 23 3
-0.246231804689103 "1" 23 3
-0.0754217465275153 "1" 23 3
-1.02715755727539 "1" 23 3
-0.666482633744481 "1" 23 3
-0.129161441529154 "1" 23 3
-1.08859281719704 "1" 23 3
-1.1240327523974 "1" 23 3
-1.15717672913843 "1" 23 3
-0.0176467030059712 "2" 23 3
0.781432041609051 "2" 23 3
0.279172066779602 "2" 23 3
0.34204162852458 "2" 23 3
-0.178965665496899 "2" 23 3
1.05001242414042 "2" 23 3
0.272091168602349 "2" 23 3
0.539686470782105 "2" 23 3
2.24988036580874 "2" 23 3
-0.557834206313446 "2" 23 3
0.599385085991834 "2" 23 3
0.903509669511399 "2" 23 3
0.874261294250536 "2" 23 3
0.049816964181158 "2" 23 3
-0.0376521000606307 "2" 23 3
0.654110976947115 "1" 24 4
-0.0738340380266399 "1" 24 4
0.118987366648367 "1" 24 4
-0.607934633752576 "1" 24 4
-1.08316893472672 "1" 24 4
-1.40125761293203 "1" 24 4
-0.079180517275211 "1" 24 4
-1.34738726926878 "1" 24 4
-1.21429909261658 "1" 24 4
0.515531632125431 "1" 24 4
-0.0430077224296406 "1" 24 4
-0.340731331042535 "1" 24 4
-0.939336523832909 "1" 24 4
0.690800140792451 "1" 24 4
-0.340002903444934 "1" 24 4
0.383766925996072 "2" 24 4
-0.116234896507744 "2" 24 4
0.187766980044954 "2" 24 4
-0.044475520306168 "2" 24 4
1.315314489085 "2" 24 4
-0.108190404969615 "2" 24 4
0.228740206540269 "2" 24 4
-0.071329853503648 "2" 24 4
0.668799138117899 "2" 24 4
-0.060049164176434 "2" 24 4
-0.838610963735304 "2" 24 4
1.92887496943439 "2" 24 4
0.838095551395494 "2" 24 4
1.36601469970247 "2" 24 4
-0.187771694282451 "2" 24 4
-0.727705542200347 "1" 14 5
