"x" "cl" "nbases" ".sample"
1.44712221842038 "2" 99 1
1.41074990531714 "2" 99 1
1.58125683266811 "2" 99 1
1.37236525673774 "2" 99 1
1.44913177534886 "2" 99 1
1.55880760227711 "2" 99 1
1.50658174534561 "2" 99 1
1.4912607200906 "2" 99 1
1.47933237766983 "2" 99 1
1.5404724934748 "2" 99 1
1.3535225496605 "2" 99 1
1.76304900610966 "2" 99 1
1.58496142217862 "2" 99 1
1.51074752566912 "2" 99 1
1.58774797376357 "2" 99 1
-1.60455552172655 "1" 99 1
-1.29712179176053 "1" 99 1
-1.45220699389755 "1" 99 1
-1.37483136068169 "1" 99 1
-1.71908130566511 "1" 99 1
-1.67501305147505 "1" 99 1
-1.58326789328979 "1" 99 1
-1.28564685878666 "1" 99 1
-1.53069052048506 "1" 99 1
-1.41181791823514 "1" 99 1
-1.68344107208887 "1" 99 1
-1.31578829550276 "1" 99 1
-1.41274380808545 "1" 99 1
-1.55397552530725 "1" 99 1
-1.7369274877442 "1" 99 1
-1.57038772762632 "1" 82 2
-1.65052215247444 "1" 82 2
-1.73397550431311 "1" 82 2
-1.60702088324798 "1" 82 2
-1.33821753549363 "1" 82 2
-1.6597390264755 "1" 82 2
-1.54454916060707 "1" 82 2
-1.52453293247765 "1" 82 2
-1.58630086344545 "1" 82 2
-1.7173157170416 "1" 82 2
-1.75530386085467 "1" 82 2
-1.54640897787173 "1" 82 2
-1.68736154025971 "1" 82 2
-1.56667237766661 "1" 82 2
-1.64758656302002 "1" 82 2
1.62320077323556 "2" 82 2
1.52161355080198 "2" 82 2
1.50366034733224 "2" 82 2
1.42912097348409 "2" 82 2
1.58185580774454 "2" 82 2
1.51966539643295 "2" 82 2
1.81719081228667 "2" 82 2
1.62341541023863 "2" 82 2
1.69860495749689 "2" 82 2
1.57279855856791 "2" 82 2
1.62693180751095 "2" 82 2
1.76496244572129 "2" 82 2
1.54678719499291 "2" 82 2
1.63908777931957 "2" 82 2
1.66699900770934 "2" 82 2
-1.44268351052463 "1" 94 3
-1.60470730523968 "1" 94 3
-1.72654613191553 "1" 94 3
-1.77005110548579 "1" 94 3
-1.58188226806486 "1" 94 3
-1.44821450012508 "1" 94 3
-1.57390879717856 "1" 94 3
-1.41080297927349 "1" 94 3
-1.63100711349173 "1" 94 3
-1.4002072005811 "1" 94 3
-1.41694618622958 "1" 94 3
-1.84760282168962 "1" 94 3
