"sim1" "sim2" "obs3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
5.44085402178560 -4.51716859232988 -3.91634235608833 6.89796385719306 -3.16531813108442 -1.51532254532772 -3.19411866888388 -0.524422719314094 0.752803136809014 0.129702302308635 7.5497543338509 1.49961125498541 3.64918421964363 -1.77818323407788 -4.27630988210971 0.906770053881455 -5.52103457572596 -5.65841459374359 -4.25678481788466 2.18260041998151 35 "A" 529
1.35579727318737 8.61080101886935 -9.69268554910695 7.2891455732413 0.428982404814247 5.12243224465876 7.10213007657155 4.14059960525646 -5.9382539898211 2.87681676349163 0.46902665641849 -4.26601600291153 8.16183532111013 -6.80128463567026 -9.7067882180171 0.187184406910192 -4.79082227732729 4.05829883641855 -5.84299986415753 8.97089498763478 25 "A" 372
0.675187047911756 3.97298399027777 0.22709787902491 6.36199576335441 11.4676137584835 -2.6799743270749 -5.74705850932673 -1.18012482793173 -4.51058797114969 -0.883838360558993 10.9025822201136 1.62533760537341 -2.35394982795055 5.62431038937802 6.81740624366771 -1.95371242760554 -3.2577156466829 -2.43750296778764 3.55830768977788 -6.14309711828132 42 "B" 639
5.42358353641134 6.91801600960123 6.18494877019498 -0.0757751766257372 1.36521599164933 -2.6556181087813 13.3777849847733 4.06084037183877 -6.68627163681417 -1.31229364950014 -5.55353573444625 -9.16428768574006 2.81689191716829 10.9945374117172 4.11892520994524 -1.14278509798920 -13.5883378349441 -6.06228978437803 -6.55834725488763 -3.28765226718701 26 "B" 403
-3.22822167352623 5.77122785928057 14.5731203667043 -13.1469883246200 3.99856102570883 5.1876604835844 1.41265491529317 -9.86687712217871 -4.47590105398212 -0.93658484636177 9.59672722324892 6.32715207773385 2.97826798776068 -1.18314080020359 5.58670294813605 0.69911638254202 1.57933363055945 0.0423825072147954 1.61655784810045 5.23166997559101 31 "B" 487
-7.14401124105709 -15.2357377552978 0.69548604740246 5.74844511997421 -9.110241083078 5.40562860885834 6.53252573377036 -5.34950307645931 0.193905248115099 -11.3107314117151 6.93797941049668 2.33115231728255 -3.20927742899653 1.66188472097654 4.9546378554847 7.73842585278373 2.65705281898463 14.9611956047451 4.96112898606142 3.47152587708728 30 "B" 458
7.29640014623377 -11.6273672393201 -10.1610737174844 3.02885416037171 -0.97102518128684 2.82339351488494 0.19467476186712 -4.68916755567601 8.2905838238082 2.13471725868097 -4.60249758921302 -0.340384225457633 0.969040589442487 5.60481743466833 12.8491942658736 3.71460578259037 -8.83384810836003 10.2964249749315 0.797294271830646 3.08487725506553 37 "A" 553
4.50018164231613 7.8658288208148 7.20602332460995 13.1905491930641 -8.36294084609342 -4.64102459427203 -3.44323686846671 -0.371629340933305 -1.74643690153176 4.03388278964804 -1.77368016094446 12.2699318588345 1.22255375404487 6.88313476171682 -5.34674388535048 2.23775678869766 5.59602331170202 -1.71743258952082 -4.2579595091 12.179369513525 34 "B" 525
-8.7120635203645 -6.79077381725027 -1.67161099469192 -1.68691201344762 4.44475593017228 3.39314808384857 4.51214141538144 -1.51579475018533 -3.5040492059869 -5.16276755431327 7.61326796237158 3.44529291046407 -4.68088261151562 10.4738331234641 -4.64556351280122 1.94543608498515 -0.033578751554447 -7.46499453071836 -0.345780577983521 -3.0868471877617 33 "B" 501
-2.41520096294737 2.15189550536800 -7.93741691050315 8.2141604489224 4.51406780253414 4.81987272017582 -0.0272527691652798 -2.04551460835316 6.1396267335249 0.756335712222748 -8.86253443317752 -2.77036229505906 0.739938421861941 0.0715183148231959 8.94446427654113 2.81412955916254 -1.68891868726123 -2.53653334322193 7.72797039545488 0.680529129618023 27 "B" 404
