"sim1" "sim2" "sim3" "obs4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
14.8714608572924 17.9612655805956 -9.77439693156133 9.21596629604962 0.519426176856414 9.362067636613 17.5828370735432 6.71195761448505 10.9946001787860 -21.9594160976309 13.5434720227757 15.6615997554456 -4.56558700119341 -5.59392983336543 7.86019544388125 -4.52286261637106 -5.50626495610644 -5.61233620071263 -8.39407034823364 5.87361678619749 25 "A" 392
0.172676790978461 -2.75304979780231 18.8479830269941 -10.8537476638475 -15.0832000679889 13.9416641665297 -5.06423653685152 0.319322615090568 2.12725902668765 -16.0880742490453 0.336876048017 16.6902379832113 -25.0867831475830 -20.5279154265492 -8.87524273215148 18.1425966051389 14.6500724177563 -20.1429337311069 -23.4390980895924 -8.98247130359746 29 "A" 432
1.94227688844439 27.507179811976 7.63723266874751 -4.78403370395007 -3.67908998605275 -11.984913220066 6.12198089508866 -3.988140464937 8.11239833328264 -11.7491763794244 -23.5474091813312 17.8858284122089 -8.24139665693891 -3.66158156867662 3.62449007496896 -11.7849128969431 -1.01921698419070 -9.8373230939153 -7.11495497662009 -4.57861256447894 25 "A" 378
-29.6965136752501 -4.20139724798971 -1.10359698669597 -13.9408901137191 8.64417845801985 22.331315474336 22.4870464315048 -1.55993279259185 2.86684318190979 -25.2648316655727 -8.81382840629989 3.00973463164071 -2.75190369167082 1.05318432847684 17.305995967255 -9.91642298128473 3.26845847828952 -9.87822423620504 16.5622355781141 -4.22739759896158 34 "B" 504
2.47781034308625 20.5473297641064 9.73175625466668 7.30310874592162 6.189108567697 -17.3139804007939 1.10628621319388 15.0359508637948 -3.53530632269818 -10.2048657119479 -4.89530683002472 -20.0528461380476 -5.86548880274191 -10.6016450886724 -2.07933505568861 -4.58297261860097 14.1150399466631 -18.8795215770050 -16.6253885575153 3.28234068012169 20 "A" 315
-6.20839218506744 -2.75877467457985 12.5859600850050 13.0591098862809 -5.20370458847119 -7.5022542628085 23.2323380551998 8.33219993319103 -9.04534672611433 12.1089792035285 -8.1135438523674 2.54839779561502 -3.15426170086496 -23.7539239255411 5.6234944290246 -2.82849238175976 0.220405776341202 10.4930326949452 -28.7800086383249 -11.4525002572386 34 "B" 531
4.68521184778538 -9.88108359528004 -12.5173909545746 -0.7143197440527 1.28622141609306 12.0474845127758 15.0955828778933 26.8232176520609 -5.96767983355693 -14.3263524866066 -20.8399117333302 -26.8615697424797 22.8510735755614 -4.61195756422643 -8.6775333334565 -16.8537791330158 -2.7407306947933 -0.311468129790953 4.28046102690888 7.23472405806504 21 "B" 322
5.40271884429598 -27.7682649656215 -24.2393123036169 1.12882384617821 -9.16364001726455 8.41231300394053 -8.69888283700747 -2.98972409324328 -2.90049525583354 8.61947929032018 -7.23453271841398 12.1563364300326 6.89000365437663 1.03422513428877 -8.77794407739584 0.57362988339076 11.9739052574306 -13.4481374347319 -7.26114294124449 -5.40880441536567 30 "A" 459
-22.9260632239195 -10.3249000232602 -21.2837732993171 -19.8711761538218 -1.04858837347910 -18.4187821497119 -23.5568856453386 -2.16605726823005 -9.67663105628705 -21.7820412097999 -23.1434970781204 2.57358154240645 -19.3286975500997 -9.30437506601189 4.25316554234163 -28.8354635365150 0.550805298307517 5.68720853229089 -18.0590054663517 1.09905457633029 30 "A" 438
-10.1343113523740 18.6384569653227 -6.64657114790223 -6.90603313377047 -13.5430421145168 4.18483183341067 14.2636375673423 23.7313418520323 -23.1388409588003 19.9756665435674 -3.28208829208395 -0.0478898860047328 -15.3261506236611 15.6974136876210 -0.881706591495794 -1.27906069372009 20.4530158219824 -8.7369367794389 8.07706184303014 -6.70241234162246 32 "A" 481
-7.89715944871905 2.85039154218928 -0.551743043932846 -9.8363191738731 -16.9983985961941 12.7939950603803 9.49585164708452 8.408908156386 7.18276771785523 10.2112388061995 22.633958617379 10.1043587245479 -1.28469555601457 14.8457171836680 -2.27789189421327 -1.24813687611397 24.6005712452279 -4.32002173482073 22.0627590836766 4.19761837639942 28 "B" 418
-5.41173592718687 7.34147047900527 -25.9923774290525 12.1113953562039 0.341276342227072 -3.49557141752211 -23.5564196627225 12.6380046731138 -19.0261135107858 1.30632607209104 8.89871249333426 -9.62083904068126 -0.355111063907184 -1.09620122512637 -14.3470162753588 5.09314829303564 -4.71691238490802 -15.0470844581554 -15.8872414905005 -0.330661403506674 31 "B" 485
-0.104481679699155 -2.57916162937693 -3.55112151939989 -11.9060331337705 9.17010204057061 19.2754557694953 0.296802009763711 -4.09434820029386 -38.5031445671618 -9.58942199023886 -14.0992161811734 -7.2453778494762 -27.7423465766741 -3.73727765029863 -4.43256224448879 12.3971700913413 4.06655897016166 4.69303044506473 5.0117710196485 -0.0187048550900255 32 "A" 476
2.49094671548456 19.2373766869675 -1.90984450441501 8.07653837625519 10.2498866319659 8.2488422734178 -1.37100168413593 8.15480715279088 -15.4508911655890 -9.13428652292308 19.6842436374409 22.0791154724293 9.5881693449197 -0.492131915111955 9.18632635214056 -18.0578853036049 13.983765111481 2.80907208969676 20.019135552504 -22.0180478250435 33 "B" 511
