"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "obs8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-1.97233744909625 -1.23086296162335 3.99914838972385 -2.10231123731498 7.45519159346148 -6.53214580087872 5.1379319660253 -2.40016135475893 8.55020309167281 3.52495975876113 -5.29932942254389 -3.20144488168540 8.86419483549549 -0.383837329713059 5.10292243407617 1.95370130048096 2.02193920635566 -3.65254684055563 2.9674913313849 -0.384405341134927 24 "B" 363
3.5051416150541 -3.59864524882606 -4.26102195700558 2.88855615841746 2.03377920406204 1.32521306480668 9.7777327925794 -4.37952689200708 1.47132646587171 2.09833733430232 -2.31872020347565 -2.77242929336489 -6.42544462400562 0.600375194752867 -7.68711999287544 5.76837423290343 1.74382239154190 5.71559279505737 -1.54045722248065 0.495947340119940 25 "B" 376
0.142594701675398 -4.55759186292336 -3.66098899739027 9.43739139256652 -0.660434177420071 0.28915720581904 1.20629642695447 -3.23508565274329 3.08317892426830 12.7469280174799 -1.27747268229161 -2.44647417421763 -7.48757886264972 0.714238846964527 -0.935219165721078 5.32424005117166 4.95844512038818 9.92430301775627 3.44038226819784 0.252288087591083 32 "B" 482
3.296962425828 -2.55190332285760 -11.8306444754566 -7.26397862624175 -4.62552097710143 -4.08330669528557 -4.33509863605194 2.64110757074509 10.1482107388608 -4.52159607378734 -2.88217041653026 -4.1106091394945 -8.49658224594775 3.39389351009236 6.90647731540975 2.10908666879400 -8.47110366705627 0.311094322754942 1.29358175062869 4.14138011655584 26 "A" 398
3.22532437259309 4.72127185259309 -0.0643930214949392 3.71733350879543 -0.148872128138708 0.76894025964253 1.18367026313230 -12.1525478017355 -5.44594512295804 -0.8073310148014 14.2758086783189 2.13069543419660 6.0358749267403 4.00725798592864 -0.466209234675091 2.8202528902167 7.12832990640544 -0.827938324418447 0.267801271447135 -4.94122104147507 36 "A" 533
-2.85484340380811 4.21659137383831 -3.00448480749038 -5.48061557825584 1.70335579881292 2.68572153131265 4.84666528277403 1.82681773551253 16.5828508810221 -8.44192085034003 -0.97307197095056 1.2014056735345 -2.58254483325659 -8.14886410993228 -1.41786920964806 -5.30400272645816 1.22018796279949 4.7492717725574 -1.82095838174820 -5.74027037523412 35 "A" 532
3.50707843742674 -1.18196690442296 -4.25426376725887 8.2859040583324 -11.5085356530785 1.49303641559658 -4.90614086095906 -6.25572011549522 5.76374245019097 5.02966612540688 2.41436968304636 -5.28097913311274 -2.47991591668695 -2.20525883674603 11.5970681602507 -4.12307969958408 -3.35881449940276 -5.67732448965464 -0.691697186386163 -0.527199248699045 31 "B" 464
12.7864756984134 -0.223948091799117 -0.339026094393032 9.62061522734305 -2.68208387475237 -1.9368995568587 2.01037817481157 -1.40016135475877 8.85506823805978 7.75535186347267 2.48316426791706 1.35356650500774 -0.00260811550119642 -0.527430295278396 -2.15940718698733 5.21640812086508 7.6130707168699 0.808479973034928 0.0228291924804295 4.41553639680548 24 "A" 364
2.26029281932844 -3.18233415494783 12.1497831417594 6.2041151855355 6.63789103120541 -5.34836203675022 3.95973746261932 5.74427988450478 4.94889258513707 7.13387699269736 -8.06277001002683 -3.19131570283448 1.95258537375119 -2.77114019032143 6.86087210222035 -2.76288535926192 8.4452027677342 9.94158019286628 0.418866247270111 -7.50312560651738 31 "B" 476
-3.03280322611350 -0.862540021071825 -12.5728838751209 1.08637475968779 -2.11522481872453 8.38547321367627 -1.45660770466527 -2.31762350375103 4.71852786049726 5.16464124389535 10.3821151833121 -1.66507029779539 0.405033529242764 8.40003942669912 -2.64645696993208 0.100952682942916 -0.162978850674293 1.27201891264529 2.57793332655525 -2.82298838506434 28 "A" 423
-0.412216444842169 -3.80848768938746 -3.55325169943774 3.17459941576831 1.54626214665303 -4.4335208547291 -5.09774845644634 -11.1731822644875 -8.45672062111636 -7.34658495947823 0.644783342995632 -10.6950527293015 3.07514849971541 -1.45237759178832 2.85832226931344 7.86415978795494 -8.21776587596375 -6.22792716196332 5.29105845232719 -0.548200171963164 35 "A" 519
-3.16377473383592 5.57975453987193 2.58765421394078 -5.92452742192036 -1.44271760098807 -3.80187769827761 1.49693129582427 7.49666633148155 -0.898840674746994 5.64929607747596 4.74149368880192 5.05426466058773 0.543912018332539 -1.39184885317969 1.51131583495811 -2.14839747594589 -0.790559525495756 -2.80340230943078 0.317126622117046 6.89820689079617 19 "A" 298
11.5209927633485 -6.86154453264760 -2.413992564509 2.16362479307185 0.991380653563812 -5.05071556886816 -1.16384623291774 -1.29698904099909 -8.59851540864412 3.19402598950088 5.43469911696723 1.19447383582974 -1.16054384388500 2.10495669872078 -0.709081474578365 13.9930845939368 -0.634059534565165 -2.42733428281175 1.47789342240588 5.2317247499522 29 "A" 439
-6.29498680004206 -0.458330328939277 -9.84887546555157 -5.17952587457056 5.22545177198128 -9.88856048043908 9.04812517120439 4.68237649624897 -6.39540785692385 -6.86269127456985 -5.90586260631715 3.82408582341515 -2.11937080621967 -2.67379348691874 1.32855771354510 -6.27550695081051 3.44577378928186 -1.98974184812841 -1.01303688881264 5.86313880467785 28 "B" 430
1.07488572182291 -0.126513644005511 -11.5503267271974 -1.24097350835056 7.59442590878277 4.30363777711207 -7.90499020976053 1.70301095900091 0.274099806326957 -1.2774642089792 -5.64973960781255 -0.466584266921108 -0.213770058407847 -1.32691571945608 -3.64971829396257 -11.0804785924532 -10.7475500302407 -2.55009672646191 -1.29103122439990 -0.88978441868796 29 "A" 442
