"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "obs15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
6.06824627142758 -5.287423687953 -2.97104746073377 5.32981998774324 1.43380134961453 20.2457570943582 -3.3733709443267 17.3708273920192 -19.2737289829272 44.0193326359998 -17.4429940856558 -1.74163507673227 3.43385614965593 5.59416878788193 -4.44590446024932 -17.9437640235324 6.54710578461717 -4.05824620595083 -5.53710862722734 2.27268600874044 23 "B" 349
7.0224861465693 -2.27614281059439 -2.51221745820320 16.217515364277 5.15639901018105 -9.96619514458335 20.2228339976653 12.3214192021495 -4.70974054482499 13.6090391748719 23.7700073299390 -7.79592894267954 -8.48791767896189 8.15599616036005 3.80591000893416 -0.36981711945047 -20.4455732871151 -2.79383000331883 -5.18669443035648 15.0314275463861 26 "B" 403
-1.52499832773682 3.32093938147253 5.06734685311507 3.02140076880414 -5.93706642483339 0.320455170823273 -7.05041685004272 16.7997081814889 11.0653476227561 2.50473807249677 -14.9603179387001 -11.0022696917407 20.9155858930751 8.76841742714632 -16.6904610526976 17.1588342864709 17.0437632645550 22.8945074678446 -17.7359329004158 2.83724203816051 32 "A" 474
-4.02154194738227 24.7478522136818 -7.36448993645776 1.92170260144988 16.7804135718276 11.5657661051970 19.3461560974324 -11.3089566119621 10.7607289661835 13.5141950777158 -2.81680136060308 1.10707801456704 -2.8982852097664 -5.94132543837058 -10.6928803449432 -9.3862811401093 -9.87398293277838 -10.5679546274687 5.89038076045037 -3.71424544424151 28 "A" 419
2.58325123517159 1.89180096431658 10.7602864895420 22.1325098801838 13.0733487309639 -5.34066851138459 -12.4329380248366 3.82975191659907 8.99015537592114 -2.08794748804319 2.16308548535712 -1.26538683253527 8.58429963120869 -17.7877969445928 5.80349071668849 -3.09407375620471 -13.8248743897598 -9.14631122193392 16.2888027920332 3.36687124767530 22 "A" 344
14.5206166266363 13.8406782146583 -3.29130950384450 -15.7791352237391 1.22406226040863 -10.1975503731828 9.79932120056097 -13.1943708613756 8.41337705439457 -7.75911456623018 -6.48110787018805 -15.064224341837 5.69155278387847 -8.98165894398853 4.05288589362709 1.71315032670087 6.99308319884036 -0.919596096400824 -2.21673934225970 15.3574123457760 21 "A" 327
7.52318212273474 12.8680404337407 6.89136375355092 -5.42953540428364 -2.61204957823960 18.7580586564487 -11.4675131385323 -4.64714634978478 5.00001124940147 -12.7811942791232 8.13508064498459 11.2684988927824 28.3588509484697 -12.0468545021924 5.06014377036376 9.19128471188962 -0.277602250324136 -16.0473566719190 -18.0404033978235 9.51921257933524 33 "A" 511
-17.5458183844225 26.0919585377236 1.42093864801001 0.582504342936723 -8.86619614898002 4.88885593866118 7.863378920061 0.0984097789604332 -2.4145503526207 -2.81322024780335 -15.2830335437516 -12.5913592158834 11.8396148779934 -4.33876618023405 5.30470036281127 -9.78496211610983 22.1779582162402 -0.346791721009910 2.92693875426739 0.995595605269106 24 "B" 374
-27.2742899433195 -17.3773044380749 2.16685785375042 6.97090981758921 7.72938620802935 11.1257641846394 -0.851098744099855 -1.16860475959456 4.56049311243218 5.84893516030373 4.80745495727696 -0.353617549022044 -18.8163498722239 3.89968950841741 -9.19650928331151 20.5548679454648 -16.3646939383842 -4.21847741495945 -5.01505037717813 -6.37154717210608 22 "A" 329
6.71571651811252 8.19323834152774 0.922134780377391 9.43243799644179 18.3631293066698 9.00968497373112 -12.0621476929359 -1.13163758672462 18.1478604335008 -14.5903141196383 15.3606987434647 14.7367149212365 4.7533515967702 10.6854686305344 2.56135341648653 -14.6229853515535 -1.40194261221354 2.00605155902579 -0.649896555151265 -8.63029136796472 35 "B" 539
-6.8866355427368 -9.48223028778926 -0.626687904213031 11.0327733560195 1.36098855767136 13.7788329306641 -6.45095867642255 0.382367623986390 15.7821412426009 -13.0717305617649 14.8551650002800 4.48871659749651 3.43933819943825 3.23988608045489 -24.9422755218818 -7.54327353558024 1.53811513739399 -16.8230230942095 -8.15842460816692 0.686153748641877 29 "A" 420
-1.81684870108026 10.0239172163016 -12.2228288970622 4.4611807028832 -19.4045651170869 -4.16208994977783 5.29833489601253 14.3929385077834 -5.65465911946344 22.7299482088498 -9.8519837379037 -1.21210170092577 -5.71094996215013 -10.2798630512882 36.5565148319954 -23.8276765199945 -5.80130720865526 10.8389288417459 10.1465553489096 -12.9271101240073 27 "B" 451
-3.85916311004688 -10.9518835077452 -2.04107962129328 -4.50752210292507 -3.05740970340298 7.47223182145488 19.0098102950534 16.6769492063046 4.22706475598733 -20.7397955632077 15.2889100401940 -12.6772365946178 -14.6248867603995 9.85070926021262 8.06014377036376 -6.69357237609951 7.92477720148916 22.0880873424646 1.81534765664130 11.1022646543689 33 "B" 514
-32.3948638636797 -8.45548568167301 -5.05493207660679 10.9717982136991 -13.0288157477484 -22.2857364142054 -17.4922215185516 14.2273002088481 10.3280227158732 27.6087074476207 19.8946746070081 3.10643650382182 -13.1681669147719 -33.9676875481949 -14.6928803449432 -10.0816638932982 -8.58745107196593 -7.02471136299914 -7.10409663569806 0.418236387788248 28 "A" 415
-14.0650853436111 -10.4838991270800 2.51416872347053 -28.7390875821045 -12.4887127005951 -17.8456863606106 -20.5451051970574 -12.4001501410513 6.17055513260217 -5.09156989535544 8.26516276051158 -13.3597714197551 1.07451948208258 -4.15450573109298 -15.9471141063729 0.601780497141467 -2.27279118988077 -3.09830153399654 -14.4245235085377 -4.8822957066939 21 "B" 307
-2.46504726635792 5.9524635425469 6.20827284327769 -5.08800040435723 -16.6098605752907 24.364233633257 -9.62218714550977 -10.4608363674199 -2.9849766702536 14.6489274335396 -0.234082167533022 5.51398977308234 -7.61130010960037 -7.18254447590579 -5.69046105269764 -8.17651325641723 -16.6605930871544 8.52345314182962 -13.6470025358615 7.06394719484845 32 "B" 485
-0.178070548765456 9.83299336029265 25.2104222263150 -12.3708804625518 -7.60960897322891 12.5561193579252 -7.89856539024309 14.7221161186273 8.45402916678092 7.24572847600048 4.24195311059022 -10.5107430931072 21.9422228953884 -3.11071951864836 9.80832930117959 8.77095093693822 11.1724364129830 -11.5348057747023 -1.20131601044258 12.7830368695438 30 "B" 470
10.9218934334299 10.0383311841811 -3.30785765189871 0.740263253536111 5.51134632525812 -1.50592161056357 -11.0101446062617 2.72040132538601 -20.0268322216350 9.9013297880736 3.57954313524880 26.4036909637472 9.45422367890097 18.2986336605736 -12.6977189294343 17.9580583433992 14.6770399204042 4.85744589940545 -0.91962779085415 6.08157504586116 20 "B" 295
-17.4029442701672 -0.389002908379369 -3.73740781289471 -9.27088540814784 -13.3523300887326 13.6445674533183 -8.73957137754178 -24.7132031760199 -9.9796684700376 1.22984558420957 -13.9483950002994 -6.55057655335119 16.4206604980386 -3.53925916599154 6.31195823954792 9.77063234654117 15.4833175090822 -1.55592209020891 7.15058791514998 -10.6266064532201 36 "A" 558
-0.0297443179083809 -8.29139854179363 -8.39658018902628 -0.0341783579191399 18.3789704389598 -15.2893582800385 9.26689891744855 -8.33869384874653 2.24140900288377 2.86709106517873 -16.1306613014626 -8.08051614655779 2.24592430401381 -2.53241154727713 10.0577244781182 -14.7877314889047 0.941107148696096 -25.8928522296047 12.3342632965542 -5.77319965056767 29 "B" 455
4.34066099735427 -27.5853768270468 8.04187608486836 -3.93414762171234 -11.6593550786320 -3.33977766507281 -7.47944139470357 -0.74525609058983 -2.62047983088358 -8.41473608847596 -5.69658665200073 9.63817008390825 3.1248855204193 -0.0412568444383026 -19.1892514065749 -13.8812729183880 16.9844169619168 3.26438628453073 -6.09609228600747 -4.33634358191649 34 "A" 502
-4.58357737228955 -1.69419797553768 0.292127206434386 -12.2895294019259 -12.1723058430835 -15.9972446337821 -3.03864071879833 -11.2186493032992 4.62806005271661 -13.1998214822685 -9.96593401119998 12.2519900805472 9.31006547081505 1.50762226808134 -3.19650928331151 8.69561225833594 -25.2077952925888 -23.9460549416959 10.9521699947768 -3.53475435912876 22 "B" 335
-4.62738915316192 -4.35817464128575 3.72074260295167 14.6732202372343 1.39349154496648 -4.40303227378633 5.92692829246291 -12.4060279289752 7.25697979341441 -10.8794092792142 20.3488484884971 -10.5723468139760 -6.4160403977916 2.12584225579243 14.8059100089340 0.103601160355396 10.5521346261027 9.20905398764226 4.56629151704934 -2.83200275220937 26 "A" 414
7.92536985491966 -15.5408685436001 -7.42641292449192 10.7229134625620 2.6307579095837 -16.4673869053363 -2.09692449708256 -10.6679734010847 -7.01034055645202 -2.05594352536396 7.04498989421175 8.8089167239318 14.1447007162406 -1.14156680057511 10.5589341242410 0.448915196509558 15.3877080514151 -17.7969918963473 8.8882038285145 -1.56919404163828 31 "B" 486
-6.55975312044476 7.83466263463733 -8.47187226342487 -11.0112382332722 6.59364991416465 1.17344671742971 -9.73916008239897 -20.3256555017214 -3.01720792476066 -21.2063485590956 16.2599219846758 -2.27853075665498 -0.393744602661871 -11.6646321960662 22.558934124241 -1.68132014304826 -5.59043508552488 14.7012742807213 -4.36651893154358 -18.4399749508942 31 "B" 498
10.3480742761322 6.75328030300232 4.26235422937459 11.2784822581408 4.69422827247889 36.2969188111899 1.11957579209075 -25.4296865088264 14.9666642658494 -9.37544424119766 -14.8144213874087 -2.31210123134147 0.0493363675723535 4.49951454172989 11.0577244781182 7.37996401256344 -9.88024862745452 -16.3902168824850 3.75409054996529 -3.56078989575742 29 "B" 456
9.41180364418777 1.57573463510684 10.6159894758087 -15.0485496298115 3.34294462635151 0.0920695625562101 -13.9678493173500 -6.53566527228585 15.9648807153222 19.1041073216089 -14.5536126988026 -11.8717446856343 -2.99714340720801 13.0016350932541 9.30711965505681 -3.64637956359517 2.21459018798703 8.36837250655806 8.60273186943391 25.4985390602366 28 "B" 439
-3.49611176221152 -5.77590765745826 9.62056711217341 -26.5710482338437 -21.7191107917959 0.583281437822861 -1.19622846989150 -18.3324555099950 -4.04931522395073 -3.61056330014135 0.804137625655554 1.01518686158899 11.241916526001 0.774333390854687 23.5565148319954 6.9448641517824 2.33465654902191 -1.03282636315227 1.90204992502446 14.4700348355787 27 "B" 438
-12.7900525625818 -2.78337442287913 -13.7600897056979 2.17892443379278 5.44774249140231 1.64048216617251 -1.30470921577543 7.1902100127966 -14.2176472807078 7.45473495160428 -0.803795532627803 -4.32210101761614 -7.37829226902405 7.31819200794826 -5.94469481412735 -4.15437234910951 7.1566465881404 -11.4430375260229 2.64455288268836 1.54299493333667 25 "A" 378
6.60718154945752 -19.103572367295 17.7365349727991 11.3944285229292 -29.1386705748650 2.43640210958929 2.12957063429730 -14.5599994586914 -13.6191314029555 0.665541724546778 -0.401897381145003 8.66864367056118 -4.12764194589001 6.36271444057304 10.3022810705657 -3.57427999105016 3.28548628714766 -17.5934219235397 8.72899254593445 7.42712326719158 20 "B" 318
1.39235452493782 -0.294588166231347 -1.53643228090622 1.74413976152886 -9.26521827923875 -1.86318040269911 -7.53439799517323 -5.78329560369577 6.01017546362585 -7.32838169846223 -6.28464566350518 2.00416458700682 -9.1453991374253 11.4574812396976 4.30953894730237 0.124348823749565 -13.0529493316824 19.0805352733904 16.7381215287124 5.22737313280009 32 "B" 495
-28.4867568561897 4.97399461324407 -13.9387676079432 14.3776660975555 -10.4279870876164 2.43310828202454 -18.2573878299210 16.0757396098203 6.2155330957478 9.33677444681652 7.18765841418768 15.7609934397926 -0.400739779718016 0.091711532671954 2.55651483199543 -12.0911057769173 3.10084429060680 -10.1752060487092 -7.12665238320711 -17.9280596431644 27 "A" 417
17.5416944455307 -1.74261948145344 7.08514115401042 9.07693441595109 0.283436287834048 0.114384870596597 7.14557737733728 -9.47476897950164 -13.3932274693018 -10.4688498265890 -8.44331151530846 17.6891425668624 11.5861177880616 -16.0150232366895 8.30470036281127 -18.0261371099353 5.26367103191193 -9.5674921872958 -6.77849376140355 -0.91406420325399 24 "B" 377
18.4858965547408 3.02987217213482 -5.80702696037046 8.8728570855177 -16.6090579651566 -14.5962698534460 8.1668258154208 -1.87791042821138 1.72229174344488 -22.0483562633068 3.61514706157632 1.03718228633352 15.6079476264617 18.3755448689171 5.55409553974987 0.667191843418827 -4.20146629348351 2.63322986073435 -8.88636777507763 -3.50283541611346 23 "B" 359
-26.1601165810905 1.71670140240542 -4.03444802992547 -7.8728520614844 -1.73109662893975 -10.1125807707219 11.4508329884226 -2.54199054098888 1.39149920139 -12.7802129389091 3.0775666127418 -0.645271692712703 -0.024645141085748 6.02089177480567 -8.44348516800457 -13.9958968340686 -14.4844264000970 4.60291200995891 2.32898373466077 -18.1703473090965 27 "B" 406
-12.1095372883312 -5.69001649061695 4.67560292864499 -12.6357874567385 -4.83859258117832 3.67942358828964 -10.6416084478870 6.89220058654179 -1.25329778795549 20.5850770800055 4.34327754282335 -19.0946772442457 9.95704387809998 -21.4291025521482 -2.18925140657485 -4.78042557105399 5.34716674416202 -14.2122955556811 -11.1052228406669 -5.01801276236945 34 "B" 519
4.7436775745042 -4.18563166237851 3.06470208173998 7.01041849190564 -16.9981074367161 -0.675412704240433 -3.74992520854853 -31.2704005796334 -2.21303162468014 -11.2805759202119 6.84584926575971 -27.3974261472905 5.42100356536391 -11.8349219848627 0.554095539749871 -4.76807330667495 -4.06047914166199 -11.6597847260902 7.70559480107209 -9.51818347470664 23 "B" 354
-5.62367023999148 -15.4603162449494 34.322940337043 -0.195237815309011 14.5875603272926 -6.37845753824584 22.1232756196164 4.63802982455201 2.86532969173359 5.41013697760853 -20.9153847184786 18.9026480673844 2.77629645903759 -10.7009872394816 -7.19408999106596 17.0700369882702 32.0209557309732 13.3908379889507 16.1946889259979 11.8699374512665 26 "A" 392
6.13960682646579 19.8672106912991 1.27116899732757 -18.2606074074500 -10.9569214217096 -14.9482607466704 -7.24486149381759 13.5417413761099 -4.49395129125746 -28.8647470930413 -10.8987689885531 6.3093406692794 3.75366768302630 -9.69155398671138 -14.4386465835135 -8.80269364642582 -8.58662508790808 14.4942976098590 -1.17058140690090 -16.9571772874964 35 "A" 522
16.0854623710845 3.53009767409001 1.02899447676390 2.16643556311600 -8.13194518183364 -1.70525074739409 -4.48838601249545 -13.9274146221973 -4.24671350812059 2.16887074688431 -4.48973670603411 4.48583878375055 1.61853765705230 8.00945338645559 2.31195823954792 -6.23630203323418 9.35768451174835 -5.52985837932279 -11.6432835448228 -3.64731787091129 36 "B" 554
-12.9526910739322 -12.6736449950267 4.64863698029966 8.6419213511733 2.49686446411273 -7.09968626950026 -6.32492826194398 6.27579860828867 6.41730507127605 11.2590949441568 0.893189226432461 14.8570678991963 -2.77692682402044 -20.7650157295698 -3.69288034494319 -25.6842970679219 13.2119555292155 -17.0204125311754 -24.170986102484 -15.0542430621798 28 "B" 426
-27.2225962833493 -9.38836363488002 10.3420441155330 6.76499131396398 -39.6131432108673 15.6349069540627 0.952228738701914 5.88487442086057 -9.15359812679448 7.97319419614374 -16.6385927499286 -13.9240723563814 -2.00878788184502 18.405074907275 21.0601437703638 3.60631852669903 2.36066233860509 -4.0822486595999 -7.85515079953944 9.5407492331233 33 "B" 527
-8.14425113418278 5.9662616431252 12.4782207183351 -9.1247834855347 2.34728880611096 8.38905643423708 19.0476296839939 -25.7038231848662 -15.0874064593740 -2.97356177644519 -16.3227031273208 2.50667335668549 -2.19301516113209 0.914995395494346 -6.69046105269764 -5.61693859141 8.78285246180066 1.77613756891169 17.0951719866069 -1.19450726234993 32 "B" 484
7.28904899200486 -2.72900717662949 3.83328555881559 19.1081139202297 7.89060399745263 -10.7460571503038 1.53970684585061 -2.03182949493610 3.38633944685901 7.27432352199675 2.60816758491581 20.1029158769615 9.6224914889407 -18.4046124742318 -7.68562246820654 1.61401890398120 9.88036770011256 6.9722356641548 3.27207227338814 13.3816808163053 40 "A" 605
