"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "obs19" "sim20" "age" "grp" "weight"
-1.57828039434727 0.333640292698254 -6.94674886578124 0.600274265406007 3.79384276384314 3.78772721747681 0.686092272893474 -4.63757577372234 3.50878174294799 5.47177594277855 -5.54914126289566 -3.02051691197670 9.70396458529463 -6.78231237721835 -3.09161801081066 -2.16536196577977 -11.0276758028255 -0.626506035845185 -0.00943902044175244 -6.7054094548365 24 "B" 365
-8.05184243452866 1.41547015291169 -1.38413753798514 8.0827982956993 6.4802506832626 8.83905135429017 6.23060235515226 1.04836992206043 -1.36717153349462 -4.24271880944718 13.4403486889586 4.73566771190703 8.4694729439452 -6.41998644907786 -1.18556676065898 5.79198945422604 5.16678813781594 -2.63923085549193 -3.92939797514553 1.17148297432176 25 "B" 376
10.8351787216647 -3.49378599614919 4.55666839257093 -2.34783579252442 2.28849162463839 0.426333128887269 -1.68205514942517 -2.01091100796656 2.34664605179763 -2.11395108692647 1.12470019877848 -1.16144624201947 1.95228152866271 1.64453403753709 3.70167748872874 -1.29580587001964 -0.0645828346496153 7.05310034813607 1.63088934192805 -1.66753332667622 32 "B" 486
3.77727294101278 -0.619726739046234 -2.25905138365667 -0.804579109358866 -0.444876135508378 2.13757242793505 3.08561340207204 11.9242510277907 0.197193032227966 0.793960276957701 -3.02646752777031 0.508250650260033 -6.19524593172218 3.53076430921439 -0.992342431636662 8.29810594479402 -0.517011940360454 -2.63529773250994 -8.84935692984911 0.540212290397692 26 "A" 386
-3.82804511844086 6.24267789813957 -0.355163415243441 3.85864560069498 12.2439728273344 -4.13337640773556 -2.03009442465127 -6.54209268575435 -5.20721736554404 6.10544830681705 -5.38964812053238 -3.24476558409783 -1.66894489124852 0.793029532134007 -4.60927805936929 -3.83516679483158 -3.25140175698141 2.59201097421424 -9.04894647688716 -10.6092552505976 36 "A" 535
7.67424097095821 6.35998553803879 -5.35282825075219 6.89051109582749 1.02940495661105 3.64962123244634 -0.625807879856731 0.0771889652641575 0.93565490122426 -9.25354190038206 2.64126743031265 -1.62279916997767 -3.22392355826887 -9.86364651422136 1.48082507393806 1.61870084775197 0.595688432434473 0.459828098226701 -6.12898752218336 3.16432140302359 35 "A" 523
-0.137426370771451 12.4653557250465 -1.22887074989775 -1.71460508733045 -1.95153992511820 -5.33833286380465 9.24217258136803 2.76202017902068 -3.45817709227708 1.0606565882804 5.00959486720798 -5.58242688352029 8.19039771546897 3.26563721087546 0.673338719015173 4.78272240304357 3.68919095446558 3.51509485526303 2.55084829663185 -2.90029006074793 31 "B" 472
3.57591248170411 -4.58420704511262 8.6394186548901 0.567415294639234 -2.59863354680025 -1.56374876662002 3.98081368514243 -5.28895533608244 7.37314760912895 -3.49784757670653 -3.15890827533639 -4.26231342947897 -2.50868148232501 -2.4222998003872 2.92173120635375 10.8971308468728 -3.68523410732764 -1.47997451780326 -0.00943902044149167 -7.04771844888172 24 "A" 365
2.89820028392617 1.68611232224905 0.682769516248997 1.37421552422543 -1.26179318574014 -2.05673979422317 -0.728315852618144 4.50620685173734 -5.11434642176012 -0.276247612304253 5.26312522031895 4.36238001119965 -5.17779073499606 -1.22706525556087 1.53066867526216 5.12209314499221 -3.66866345436497 5.09141559852184 6.55084829663185 2.33947289005023 31 "B" 476
-2.58919782900966 1.79982965803182 -3.23165861653407 -4.69031507520627 0.88112661582039 3.28335378512106 -8.4346223265887 -9.7336829372471 -1.06716693414808 -11.1394672106672 2.13321211507372 5.35642177041298 9.10796357877769 4.13168711120846 -0.319660027424972 -5.07115186495306 7.72252527389264 -0.842841847401732 -3.68927483925673 5.13262238624057 28 "A" 421
