"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "obs11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
9.07943277475275 0.822544801935196 0.645352333269254 8.87830639420586 13.4794204371489 4.43234253485875 0.542509489704672 2.4982559278485 8.76811750737043 0.369822304443653 5.8063769100172 -1.24348488552616 -2.10392657372713 1.06846072587479 -5.46819911943863 -4.43181202295239 2.95831354367871 -0.268475097335486 -1.83006543046191 0.139625194652877 30 "B" 462
1.29244504028071 11.4442192436022 3.29354918971419 10.2593799677782 -3.86663102345349 -3.46647983590391 -5.97907763707708 4.14119950585505 -1.42216191325592 -4.883580418311 1.80637691001679 2.04982439030950 3.35916441929203 -0.906959345981226 -11.7179171369057 -10.1533095433564 -0.591612084579041 -2.34200945897566 2.72523587153810 4.37943111895839 30 "A" 458
1.97358030775607 -6.09229722738148 -1.59316861112109 2.13424562616873 0.428091990215842 5.19585701777602 0.244517094312680 -4.464614682891 3.57194764729013 2.04899836368030 -0.32486247877759 5.27760289315874 -0.675428676828083 6.09238965699622 0.653591311350704 -0.138717210295218 9.14329011194425 -7.534237060568 -5.87765316646716 7.23473338962779 25 "B" 381
4.51264248932664 -0.502710622059702 6.11832116986834 -5.58544904194028 0.00907741619006383 -0.240658569447708 2.27487843407479 8.97983987039938 -19.8755308342965 -3.09500018104171 -4.19362308998302 -6.2550359588902 -5.99102927411278 -14.6313240844304 -3.05971180549197 0.836246469745536 -4.06642071470298 -1.23347406349207 -0.488235475728975 9.41899485345774 30 "A" 452
7.3056779517649 -4.82990265180328 5.52321625693627 -3.07631739990171 -1.43044266367119 2.90967405397151 1.31024048605926 -0.222601699838946 -5.02704935340098 4.3077397040882 -2.21987096774193 3.95727701078975 -6.38329857926771 -8.26043517454762 9.64693519811809 -2.50158351827658 -4.26472182952286 -7.35186997993258 2.26398302588674 1.57771927258446 29 "A" 439
6.18112479929489 -6.85338491226066 12.8686961746068 3.34881494280612 -3.02365482122675 4.40465757118548 4.61548830685752 -1.50984007596852 0.844437003566219 1.54751330749191 -12.1411273344652 -7.91097705909108 -13.9436658533430 5.31564363376498 4.54516834063701 1.99737296150040 5.73525139183643 -5.8916905753634 1.02854442941208 0.629907149090937 32 "A" 474
4.74952720182026 -7.74004289690186 -7.54314993860419 -1.93179772893125 7.24574778817531 6.06669953904444 -2.17903558817153 -3.15437012662533 9.50234155154794 0.68009641780353 -6.00988794567063 0.564281780053254 11.2564818606814 -18.7722679041004 0.993004088826323 -5.73617670358069 4.57799987160784 -1.64003703304018 4.24666441202018 -1.50263843615063 37 "B" 555
16.7642084709172 -4.23583694958738 9.16283046835072 -3.57768734696300 1.39156681970893 8.09395820650874 7.80947864569556 -1.95870092215556 0.37459379908429 5.34960725738885 -5.24611884550085 -3.04579315344895 -1.46976169036625 7.12193043752174 16.3248877485927 0.63731370199443 3.68839680783611 -0.0968879141675317 11.1521239247383 5.91464308600382 28 "A" 421
0.0360792996852919 -2.50433870205234 11.4941126309895 4.21501243968781 -10.281233493749 0.323334219992275 3.05144071074094 -8.36027833328563 -3.89052917162598 0.119655015843628 -6.42985398981325 8.81158495408249 -11.9020294181833 18.6674715249100 -6.0218035572993 -5.77341431084695 1.52364037640458 4.10865008995618 7.78907475832385 -4.28661031980384 21 "B" 315
-5.51310300136465 -0.00499897511105798 8.2260786198109 -4.38244229298004 -0.375691824330454 -0.342807140856190 -1.14696154230844 -4.6100491125452 2.09504398348501 -3.17944623174353 -2.06238370118846 -5.84412822681711 -10.0562260127301 0.394031924609523 13.7135474190076 -0.973695564643145 -2.49357365336955 -2.26074700157584 -0.0370486707640914 3.03947420004726 35 "B" 529
