"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "obs12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-2.13478209429339 -3.26492754276802 -19.8831892733411 -15.7848946864271 -5.16467569340499 -6.40389602577676 -6.86349037718942 -1.31064332306263 -6.30513364238361 -11.3567534502587 47.2649573087443 9.20348766802578 17.3751086798137 -11.2877140722554 -0.418486193353127 -22.9251185287544 11.8210520852998 11.4600152641813 15.7301244671259 14.0773390222634 24 "A" 379
-24.9893014216605 6.47984077253746 36.2165934718199 21.0843797878711 -3.89709629401707 -5.4879621031934 -17.7104139420545 -15.2021476622463 -9.42673904255133 -5.39156801341843 -4.10489573578594 -1.82353099476569 -27.3779791647958 -21.8000367236147 25.9526094049442 -10.2184629862629 -12.7253942326699 -20.2283802775213 6.12926109723264 31.9883968217203 26 "B" 398
-29.1671463734612 0.292208807617755 -0.826287426220014 -22.7445264155079 3.60192836473835 7.40313473759753 8.07466034012555 -16.5268657849513 -5.28638271583664 -12.7375798428748 -2.43576184930703 7.20348766802567 -4.63119260258549 -13.0454473302004 5.22125507504007 6.5500530807461 -13.1247534376591 26.2556617946606 -5.01056266719197 1.47939172721528 24 "A" 377
7.75151034567851 12.2243655051447 -11.9834070127330 11.8523416721473 11.3857398774256 14.7549746842955 -10.7583901806701 -9.88402507274503 -8.56184916063787 13.2377333609996 -4.55318445878479 -8.83704032616155 23.4515373966609 -11.4732359273658 -13.6704344265000 0.37966026198424 -10.5270637227137 -21.2086231789474 -16.7066333033609 31.9443373594690 27 "A" 406
-21.3758881255519 2.22732386943035 -8.49776378453776 -5.20722875730418 26.017639450895 14.1583065662483 23.6666140878298 -6.81624009066365 7.80247739467769 -0.91708387453011 -1.51238608164735 -18.8100216633701 10.8142133278534 -28.3256593637826 -1.51108339683309 -18.2067470471401 0.483494130516083 -5.57277250884986 -15.0828624380305 1.18689526195579 25 "B" 366
4.10912185675781 0.423416094699333 -53.8819262260379 -3.22317655471757 5.88413652178755 -5.20692136981675 3.33449154083264 -14.1243406338505 -3.87632508386131 -24.4222439043384 3.38152256111089 -16.9045869831402 1.85261885798274 -5.08902271384859 1.70502153208017 -2.69130392132313 4.04049080346182 0.973892901470945 12.2130590904639 -6.94855421268857 32 "B" 473
-11.4312097036031 20.0344695102397 -7.39678142982076 19.6362958514025 -3.66945190295932 -13.0773493352016 -5.10414115616051 13.1386531868117 -20.6315852829731 -19.7986907351125 -8.42539886512636 -26.918096314536 -14.9108282432719 13.3736575169906 22.0255850102170 -13.7359709435075 -17.9308368739332 5.50522440931352 15.939060917915 0.966825507467524 33 "B" 478
31.3143599433713 -34.6788795502305 -23.7208638701195 1.88603606041018 14.2391295361163 -3.30778539795839 24.4732297392466 16.9815138811430 -5.06795661197629 -21.6438370423269 16.1769018348330 13.0683943540683 -17.5415884165978 8.56739943634498 37.9506385131737 20.9149615747279 1.23308385053367 6.78345468115666 6.82142562672696 -17.7705767206697 34 "B" 533
3.88174713653866 -12.0955781463663 -3.66440100674858 -20.6483719713911 -1.75873622725851 -2.66728495331135 11.7134961109752 14.9451065838782 23.5143432816109 -6.52712006933678 10.0662384078307 -8.94511497732748 -3.98092502493929 -8.21646923795461 5.38491938253379 -2.81318733282927 -8.84028063881103 -15.5860191491128 11.3784187082809 -10.7793601349421 35 "A" 526
2.65851395500743 7.08254618193608 5.41970558987012 19.6718073173257 -13.7743801985608 -3.56800996767573 16.8605489240762 -19.7872332349643 4.11393100943736 -1.01392397030758 -4.91565726416764 -4.7830030005786 7.39283088418631 9.52703464369782 13.2354536711081 3.39642420322284 30.9565979381776 9.66007580865515 18.5450493064537 -2.38235345537764 23 "B" 350
