"obs1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
0.227486442828888 5.91940227854329 1.15746975179705 5.32074048830915 -10.1516466258971 1.30149910191202 -9.70011036112663 4.99575246319777 -10.1126968051717 1.46749124996164 4.37642412156847 0.423398906546523 2.22338480358108 -2.36086116257734 -3.24475031965973 -4.04857626093361 5.06323461716907 -1.08708260107012 -2.35850498618634 -0.689870528901544 29 "A" 444
-5.27675377870078 7.28812472783866 0.209614673647613 -4.41521321041458 0.0226955505636836 -0.0472156684075367 -3.34450805756473 1.29621711827859 2.21020373203654 -9.97478245611148 12.9715386636839 4.10666891744571 7.35994745013299 3.85154835237459 -1.61706300624783 -19.8421430426794 2.10514106030159 1.08130991330930 -6.82954188889135 -13.2602048236594 35 "A" 529
-0.94059363101419 -3.52888668108496 -0.38141949317879 -9.80283475671189 -0.460329348682496 -5.66629164515804 6.19626464838622 0.875635085167847 -12.6502595308893 -4.70903024077779 9.4858184424526 -2.09334370924371 -2.97770770793912 -0.525321500606036 7.36403508947657 -0.132106939992379 -6.66356315774826 -6.484409668336 8.65428178391393 -0.223413735426808 31 "A" 473
-10.4363534094843 10.3264583043234 -8.97746863026201 12.8310526365621 11.3433038815114 -5.5695490296801 0.387811238695453 -5.55824833735225 -14.0844263468928 -3.86916661598655 2.42369673507382 5.47204269386174 1.01720092685238 -0.735458590561646 1.06044055589928 2.63931402264460 -5.2940794875857 1.78615478081318 -7.8356452208829 -0.648304293804582 25 "A" 373
-10.4363534094843 -3.51841583163317 2.97761063761311 -1.90321756292282 -0.784753029145228 -5.1314767063086 -4.72709310999236 -18.1893047450179 2.87984824510718 0.158528588211072 -3.39422985966889 -14.6663272014359 -0.411088629984907 9.16685350744015 -4.42264615876802 -7.68382177608126 -0.191111591312468 0.530329204507904 -5.60605482332086 2.82047829150552 25 "A" 373
0.311526479750785 -18.6357736679675 9.42334622184617 3.85445916362324 13.5852905625046 -1.82280760810229 -16.0430267587373 6.4523242586655 2.19642992419929 -6.1174869074727 2.39789783523605 12.3712038553151 -13.4523442386588 0.339972434802371 -4.95268812133545 -8.84221677125138 10.7649748623592 -4.27943018172089 3.99693164774025 10.3114288272326 28 "B" 429
6.97536633206416 4.95658379740711 -10.1846389211979 -2.70563212459658 -3.36221808550609 -4.09900629355053 1.74602166743566 -3.63311937758813 -2.02306844602465 -1.84384566265048 -1.9942412164317 13.3577724718787 -4.93018169719078 -3.62999482367551 -0.252252946068837 -8.43998724032257 1.11974595982621 -7.18458108256475 -20.0533235431433 -12.6226857308680 32 "B" 496
-2.44483385254414 6.11704488947113 16.4855186891243 6.62785624955819 0.475410837392758 -7.31921824848791 -2.19762755598527 -1.05599303788909 -2.44416016463656 4.63735325040472 -6.368595060322 -6.01193502396628 -2.60912795213894 -6.92666227505164 2.04645531913094 1.28953134860036 -18.2757386236587 4.46483374017710 -5.96539792039062 3.61992639937788 37 "B" 562
2.39556651667244 3.83631980181891 0.752847970223398 3.66485065599549 -7.84841329619869 -1.46528528428384 6.59122017381316 -12.873095369356 -0.0770002201096595 -6.86598391149197 -7.32330271777549 9.11374755025404 6.36160895520876 -6.29469620184003 -7.40653134355215 -11.4431067900591 -3.13400812012782 -5.41831064690734 6.04466316770218 -6.52903933549735 27 "A" 416
-4.10019326179761 1.53723394567264 4.9929358949873 -8.5226247054629 -2.66774620084950 -8.07174936780508 3.29532598091799 -12.5434073855569 4.35910975220573 -16.4771032736542 -8.93524849575124 0.582697571015755 -8.05624643379874 -2.52756583874751 -2.85123129898714 -5.11521120070566 -2.30002816580443 -8.87446046016293 -5.10371777178148 -7.96740345046242 21 "A" 319
19.1434464059075 2.73056959596361 -19.1231960057375 1.43144922416336 4.5252229605384 -8.08407324733775 -5.6346440600321 -5.54786504320737 8.00194673619433 12.9907010475053 7.09559653963445 6.09350128138078 10.5771895089055 4.78142682958299 -4.64817466541124 -0.159705716694121 1.28216622831518 12.4083530929689 -6.58450763997806 -2.30246278340007 30 "B" 478
0.89980673820239 13.8147156035235 -3.62658534401405 3.20859294025255 0.751104052450411 -14.743471483346 4.56194507436714 19.0516928079593 2.91951965284954 -7.69678595002983 -12.1179655091474 -2.07166157360812 0.884732857089492 7.74111501083762 -7.25184259804482 1.36139064652591 -3.38710238944465 -1.54314826961768 12.9180193362139 -3.42505389267056 21 "A" 324
6.80728625822083 21.8907092370541 6.1841977236521 -2.41248936235041 11.1882338506774 3.30718400992302 -0.810111594095387 -0.909939962168683 2.53013090201593 -4.97477570431314 -6.29782045807215 3.59059640995984 -4.14285619195859 13.9117332601790 -1.73568709907297 -7.97269965032292 -5.41259370503098 -4.49653499758465 4.64026547009405 4.76605465380569 34 "B" 526
-4.77251355717088 -7.3201639434191 1.77823681316486 -12.5556518793606 -3.02384279351253 2.97835981209224 18.7822240831067 12.0175270373177 0.73718262762804 -11.4778358891608 -4.83798518064961 -7.47362263753748 -5.11489183009797 1.58554344800147 -1.78019565704256 -1.18817408649884 4.09289294773287 -24.7738962508369 -9.56210179636463 -0.761091262085601 29 "B" 439
-10.7725135571709 -6.16244339398289 2.71253807010125 11.2927416457527 -11.3932916236669 -7.80335462856012 0.404946131683339 1.44818746594276 5.07358728890999 -7.25044274189913 5.32830940644131 1.50930799499818 -2.84753728610846 3.84920662508262 -3.40458442735846 5.54079641989394 4.52845223238242 4.95655547399757 -5.68452641014879 -5.12531481158252 29 "A" 433
18.2274864428291 -10.2577376224784 4.0198486063449 -0.901478566866966 -4.93503347089392 2.22497805785725 -16.8679290928461 8.63205551703463 5.02266273047044 -7.47551701548262 -10.3247141389099 8.50113112870519 14.8445202741435 -0.799917071150898 9.46424027473354 -2.05194248952928 0.883939171487484 -1.08688257959573 3.76190327486941 -12.7628030280896 29 "B" 462
1.63920618437751 -4.90871227001197 -4.43797516162871 4.50322225021534 -6.67024416174972 2.11145343410597 -5.17553225727749 2.924984776788 -8.02957073642156 7.00067848185057 6.90350168901622 5.85628333694549 0.958200996278076 -0.881772587617548 4.86233982533724 7.96436208613767 2.64263449195611 13.0666381356339 4.26413468356529 -0.617050729068856 36 "B" 551
4.56364659051574 -2.69263439920015 1.05471955543394 2.51098623765642 4.73477115262824 8.57236007670026 12.8796611134517 -2.86943446212308 -1.80783299100713 -10.8061355697479 9.1567085625013 -6.39033349702719 -7.14306890129948 -0.142636863756858 -9.19526078862242 -8.44513935617417 6.45798833278381 -11.5732583650216 -3.03323691998034 -0.086127390515288 25 "A" 388
-4.68847352024922 -7.45271366531629 -3.53545536049332 -2.79013355288679 3.24110551852355 -9.746851687268 -5.2310839739528 4.04328928899532 -7.57952891537572 9.25066731970371 -3.77585742689357 3.83026134808217 10.1683862858068 2.51945557258067 -8.3451374609995 6.17785156782318 -19.0072838769961 8.46938269054427 2.15940133093966 5.39537312882854 28 "A" 424
-0.0246336679358438 5.39262747262433 -1.86038224716838 -0.28469423159028 3.28853091637688 0.0212589413384599 -16.0607692881015 0.548670924556033 5.02430273095541 6.02221159005935 6.09824292432822 0.696582854559253 -2.88830687004994 2.31067181891312 -8.65406223237029 -2.31934203406382 2.90084848140407 10.9183136181144 -6.7503105413213 5.46132460143548 32 "A" 489
-18.6129139263874 -4.88443912252685 4.02377673609426 10.6577186320685 0.100846538065269 1.68557130710758 -3.78729407734784 6.27353250714326 8.2768850368193 -8.2389490449093 -12.9639378851576 0.361074321018819 1.37523572579939 -6.3875099017306 1.17621216761073 16.4796118375284 2.96797327472596 2.18051699505447 2.02262218752838 -9.03191063005226 39 "A" 576
-3.10867370485750 -2.19711323056871 1.92395382357193 -5.74400263845624 -8.39088543439933 -3.65826798608844 -3.27408582021317 -3.46733572067618 -6.46951011786211 1.64161806660208 -8.50350418609212 -9.7101265911196 4.86429691139845 0.889298163285784 -5.20055736584837 -7.53729240120455 -8.81910519315463 -3.39636252256495 -9.98546595521885 -8.43327760526608 33 "A" 501
-7.60443348332756 -0.0303137944067346 -5.34902070447342 3.68624522636946 -0.159630948932079 0.681768564940319 -2.96113999470763 0.39501167303442 -10.9359182803597 -4.60371521099159 -0.458133251955446 4.95564150717018 2.30768355631394 3.36958528118329 3.54595245697241 -7.28956278560853 -4.00208093245095 6.60426008465057 2.02110448923387 -4.85052028888422 27 "A" 406
6.31152647975078 -0.780869657090858 -3.4158521839132 11.1051057548123 3.52706650117322 -0.562201405357639 -2.34853001786113 8.86132478114814 -2.95709496590992 1.83225768521493 -1.90887387970288 -11.1227428104712 2.48443599928467 -1.86596034605921 -3.68981277559393 -0.0691211206021742 -2.26391894253797 0.355286442121075 -0.495473035703829 8.2314424294228 28 "B" 435
