"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "obs17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-8.6026262717929 -13.6376406144430 20.5438091276762 19.0751717589213 8.01284529237176 -14.5825638691004 -19.9434534456602 -12.3738185021502 -8.5048119568005 -23.9819550633549 -24.1035034323329 -7.75341219660142 12.9807603391860 2.67413142440397 8.51113505448476 -1.47062931711668 5.90778139788315 -0.481027293309431 10.6267598865462 18.4124792454811 34 "B" 522
2.24168346962234 0.268949914056746 16.2289222718404 -6.05778156117468 -5.15172548631435 -33.2217738907895 19.3837420080457 21.8117492723467 -5.65205831411759 17.9622665262866 8.27716112824102 12.0532533023587 3.96250490713627 12.1847400402632 10.3712228860597 -0.182057302604327 35.7751404587994 -24.7651546141934 3.02435955092089 -17.7673158259954 28 "A" 462
-8.23581670842919 -8.24146845898398 -4.31572722900907 -1.40521948589734 -11.7482309719014 3.08373194665905 -11.5799558478839 15.7199084818336 -7.5785895973863 -8.20399167222183 -10.6631742119496 -7.8503192990171 -5.56594422805137 -1.74837952021837 0.907835786901826 -17.1402407531258 -11.4459277730076 -6.96037385834989 4.48407172786993 0.444950395997129 18 "B" 265
9.57169084642783 17.2019772806391 8.07117543138178 -25.4565042809948 22.2990437709469 1.51670702149615 -13.8306519448862 -3.46413311783023 4.40347534443314 10.6172923115397 4.28029295276895 -7.5096883336078 -0.174501542174381 -7.75737817572564 -5.40111155404847 2.09968267249704 -7.2911800107427 8.699811438659 11.7633728681485 -3.07057860748363 25 "B" 374
-3.15437580729179 -0.878522991084147 -6.40150495977862 4.47412589413650 -4.75649366797988 -0.183301556930442 -20.9605635733903 29.1270510723519 -2.41860152504649 12.0112651903299 -1.38858988987442 5.76900300335446 -4.63731671017156 -23.5971504018211 -1.33922981307227 -7.30612282394734 -6.2469663643813 18.0240080571 -2.15398773139269 -4.79919194043668 27 "B" 405
-6.46977483346771 -12.1778831583846 0.0128870479435301 -5.28536525025188 -8.80125107160045 6.31630193058764 -7.08755219269334 -12.0763708410406 -15.9576450058122 -13.4850943399088 3.92306013144483 2.85315446145403 12.8591482182857 4.15661337304009 1.98850419555256 20.9996180387799 -1.2248595412006 -0.368253327604444 1.56141288221812 6.53711987108848 28 "A" 425
-21.6833781483253 3.14375029567517 -9.31996640645212 -7.31637238135178 -6.30893864580133 -11.9576339102904 0.0552622972739577 7.97744621679591 6.05546338706939 -4.49041819927456 -6.2836160566448 -7.45223471913139 -31.0913890890371 -16.7671295755861 5.89097325919892 4.71297152242448 -11.3796073034655 16.5064445406458 -3.27699720625187 0.965092274229818 21 "A" 310
-4.71467370473964 -0.631335558010052 -0.822016265270435 29.9860756030534 -8.28282938292877 11.6906896103617 -10.0838949909365 3.35457945720728 -16.0002850871810 -8.01859624126293 31.8227512552575 -3.61544585873817 -7.66369658134485 30.5618594376639 8.67417097111572 11.8704958218540 -5.2248595412006 -11.2640550600671 4.75515496896166 3.76868318538482 28 "A" 421
-8.37626031168293 12.9502399283830 -22.7813711801498 1.28865294919679 -5.84404767259798 -22.6879994516849 -2.36637306576926 -8.14861302501148 -8.34543320061709 0.748512353958663 -9.07298964924949 10.5854210871726 -1.93643069560175 8.42160225939009 5.6326885588228 23.4676572945436 -13.3132868339234 -1.14230836502573 0.690372330249072 -3.64023047232042 24 "B" 353
15.0066874953942 5.69229837941657 -1.78776698268865 1.16050932272624 3.27272019948125 -22.3848654840953 9.66077368850928 9.4090855261594 -11.5449603778251 7.24052917705425 2.77773347150927 -16.8600264121808 -3.23059703579235 -9.3239461583008 5.90349421572677 -12.4929397014131 1.88567457470291 -2.35794856613131 12.6178167149317 -10.2700043318864 33 "B" 503
14.8671792643461 2.76104570949955 -24.3638914730416 6.29793135735745 -7.28982913333152 -11.2081394655853 10.0946821551874 -3.03727128693803 14.7245237338377 25.3736994632157 12.8462739123968 2.21516875192999 -13.7264685431548 -3.48063194164055 2.29453010842317 -6.26436791169485 12.9298882210643 -12.6708333957877 -2.94197635195547 9.02246551547621 35 "B" 544
