"sim1" "sim2" "sim3" "sim4" "obs5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
9.08542283163713 -9.77280536935956 -5.45408231892229 -2.04670854890467 -5.18544127161995 8.39821277845595 -3.80026953427852 2.69755713018175 4.02591101012376 11.7819983420149 -3.46478336020819 1.29608208794347 -2.38276548890759 -0.819617126410633 -0.429786885802985 -7.83583986909986 9.8257881790228 2.35287474970094 -0.824164441100964 0.245898095016713 35 "A" 528
6.90860739252905 -4.9248679018727 -5.83442522708867 -3.92017608721017 -6.57728570554863 -7.79627217853069 5.37965129842983 -1.67179105172319 7.32819539402038 -2.43109926051334 1.25348387396848 -1.18229776133019 -1.61551000569277 3.59281110584291 -0.308169568504805 9.71463897894984 -5.76634405261245 -1.11875154190790 -3.5900247643071 -1.08028419687183 25 "A" 377
2.98271798237068 -0.886454356078351 6.74256530463017 4.58823073160614 -0.91115016786893 -3.87149169426944 1.55895290218130 -6.76608522887862 3.99620859135911 -2.88043455401980 1.75736659025495 4.35497430004868 4.42401063293816 -5.13071038758266 6.54691648416435 -2.77440948303731 -5.76093941692051 -10.6897167145116 4.54292201970416 10.1945389606691 42 "B" 637
-6.99184899551961 5.06423273333197 4.39086110649892 -0.50265687263223 -1.53810126215560 9.45509152562276 0.713386588990648 -3.18165282426149 -2.23615487392014 6.75182781601234 1.66707675887931 -0.78312331519903 -3.09885534348541 3.72088717275156 -4.85967056218993 -3.50105665939726 5.75155011830598 5.34788169961007 0.467135329570342 -0.708786880261232 26 "B" 397
-2.49351480889957 2.35343680913958 1.6267737870694 -6.05826439025403 15.6578209548090 -1.51782254502688 2.75960177088903 7.78969327637107 -10.9677645591967 0.0238582977120875 5.31527527326105 -3.74993555577037 -8.82335094750008 9.54415454904855 -0.87194750823442 -0.318107499503757 3.17812927994329 3.75000044791559 0.355420026772019 1.39155376523907 31 "B" 489
-5.06493230589001 -0.105934163550317 2.98403810522951 -5.36988583305495 7.61863651141605 -2.18559426123091 11.7501473862622 1.39499670969270 -5.42524412446111 0.239663449919779 -8.92937143387673 5.55739570048971 2.60241391499690 1.17311107903587 -3.53595990733567 0.131010587572925 6.55086727442694 4.54383289110277 5.75185031059326 7.91743101352735 30 "B" 466
8.22602170054699 -3.30321677623656 -7.62111766123395 -1.64542397774744 0.892927615166487 -2.99331391745262 -1.01918289491045 -7.17195785877703 7.95926525146866 7.20069129450114 -3.80913273457599 11.7196385765049 -5.93451234286414 -0.177685838426488 3.03819415932397 2.24014754321644 -4.33268706291236 4.35249799718335 -0.569079481745923 -0.496206870076373 37 "A" 564
8.23578615070075 -7.46442836012129 -5.53080884675166 7.0455664612004 -1.22462571501227 -0.940397844943293 6.30219940145034 2.22621504288056 1.86062315499174 -6.25576227798913 -8.71796092550871 -8.0940123547057 -2.31420335169832 -0.678623688342691 3.91704109744921 -8.81237911233571 1.68302741878475 -0.507811292984752 3.86063512908805 -9.71435393028385 34 "B" 517
-1.8646993350455 3.6618615896269 7.52829956928259 4.75011372367661 5.73618984159481 3.55931432484576 -3.72336263223091 0.23111013581742 -4.01931445178874 -0.570904813832163 -2.10099752198451 -3.96042616100452 -3.35276163824584 0.0488169713944677 4.42336648180891 -3.59808637378104 -10.9404839310815 -15.6427883192498 0.822446627222512 0.524440544736233 33 "B" 509
2.22022504355846 2.68026477000693 -0.932280287796779 9.69923160336695 7.50108318123731 1.96194044722458 -1.46023522286613 -1.55601178324432 -2.71097921198056 1.37904484470110 -6.77727522912026 3.31619386443962 -4.87308609765548 -1.10045698253076 4.23426376354102 -0.572084577090939 1.52337372314068 -2.65119025326596 3.29623009980581 0.977781385617602 27 "B" 421
6.62969579583751 -0.899999003237286 -1.14115916102821 -3.74390479699146 -0.538101262155604 -6.22174552426412 -2.21407616901531 8.06661867847257 5.66438316260617 2.89263695939739 -2.30708525904264 -4.6438492118546 -2.10288383263687 -6.6287981613082 1.71345203184711 -15.1733542823788 2.26327105207357 -3.06199966891433 0.676043044906647 2.0508230344257 26 "B" 398
-1.17642131605297 4.89183782897247 -1.91283315054075 0.568779965116855 5.50108318123731 -10.5455157855028 0.994445697908074 -2.22046089716322 4.09181632665878 11.8471162178111 -3.53816995778517 -6.94812109773315 -3.97794950691596 -1.39977001000225 -7.31913382010884 1.38123953390534 -2.30646591064495 -10.9121821127421 -5.81837150380599 6.89779676284005 27 "B" 419
-6.43972797262265 -10.7000773580449 4.93966402222269 3.94968364469432 8.42271429445148 0.116476281096024 -6.73986899454443 -8.46076511832165 1.51557095814312 4.39484546433449 -3.06985310365579 -2.65900686716011 0.640888861161292 -6.17462680475463 11.8872134999909 -1.35457357883267 8.03975596600233 -4.07956048576996 -4.69222993371740 -2.37338699448985 25 "B" 392
1.44264728185058 -1.60791416038341 -5.06041129027129 -10.3978217703848 4.97129650195231 2.65443861742114 -5.04968780707634 2.91969458604257 3.59447829908342 0.0921767139244679 9.95992749828931 -4.68564130277207 -2.08268563544150 2.9315687597607 -1.00162951250915 2.05137303332469 2.12939197608571 -2.74568584499377 -4.20451776467581 6.41413399777823 39 "B" 598
-3.13794863619068 -3.78538835633773 2.82140724278006 3.64914384851135 2.50108318123731 -6.97649123349489 2.37726955574566 -1.1013115722629 5.25572382457414 6.21568581535673 -1.44374538084661 2.36504667751139 4.99331853337361 -13.0918867828641 -8.72585482796529 -7.8689323187643 10.2437883109579 -7.80428649517939 -9.51576031656454 -4.47223892631756 27 "B" 416
-11.20028160588 3.36835557826546 -0.313121171571055 -0.887267395685897 0.618636511416056 9.93086047312357 3.3322035579051 -7.00646238053624 -2.43650176101091 0.477713244345538 -0.865842040355474 -7.98792998532784 -3.32619041893756 8.42080828430487 13.827970385881 -2.57919935559644 -6.00773025765478 -8.36976802657461 5.14795745777022 -2.06897821536868 30 "A" 459
4.76895712615074 3.29761485503565 -1.92766732047351 3.31712624549742 3.81455872838065 -1.7071519770857 9.03677607836863 -10.8032380042338 6.32933038074077 2.00547345165828 6.3520225494789 -2.05760717635062 -5.90461815978581 -3.35952700585765 -11.1118582172796 1.52076705595332 -10.0294378056830 -1.44697583327467 1.05799296361810 -5.37304937802683 35 "B" 537
-0.771381668659109 -1.38346950607103 -9.3128330942489 -12.5988391597378 -9.38136348858395 1.49314494083647 -1.35751088819444 -4.19867577577284 1.29204655070181 -2.88792660712664 2.90455075930929 -2.91318282039968 12.0496568950198 -8.21470266188175 -0.312482180544806 5.65259106953261 4.47574044522514 -13.5181432583857 5.17654392699467 4.83208460658847 30 "A" 449
4.76744636642459 0.676245845255977 -1.22357221550768 0.214127067337043 -3.65565459233436 5.89087386421392 -1.28016572988657 -1.96043198389703 -10.5206133453686 1.73758520219557 -1.16950471584818 2.94386033130941 -4.37347164511399 -4.57087267866801 -6.2764866705595 -0.558931498715727 4.38562349743993 -1.30245608791831 7.27732506666607 1.44346198092841 23 "A" 350
8.38263482857137 -5.3425899349914 -6.42432634497854 -4.88670112977551 -3.61647014894144 2.06307313803959 -1.93809947496249 4.17711799750018 -3.79324157742418 -1.09611809536757 -9.0871909182154 0.379412132475020 -9.93675498520898 -0.463161236183838 0.844967450183946 -0.663400991577052 -2.35858411594411 -9.81822152869027 12.8853749436836 -5.70547969975217 24 "B" 365
5.84595637455023 13.1631484480768 7.19270445459284 -1.03977324043829 2.81455872838065 4.46066385674907 -1.43840315288201 0.991731545797563 -0.588868300795551 12.3889490482045 -2.22176639749405 -2.81110783493497 4.52194234351491 -6.18673826576718 -2.37999738338559 -8.12090384401107 -2.34902293476087 0.702274193188595 2.08020580081044 -2.86640274868219 35 "B" 536
7.9850432112226 11.3113988662723 -9.48362752584162 11.2752371702726 1.42271429445148 0.967466024019616 -4.99329932958019 -3.81098422800606 0.678952797280616 3.66142464162681 10.7867822709241 -1.90385190781592 -4.8619756093387 -2.17724563803486 -4.46912352824242 -1.31897995368646 -4.3980236398341 5.86356130362145 -0.539844981630479 -0.164953689226476 25 "B" 385
-9.39481219109727 -7.28904239493303 3.05428012159307 3.31113111594853 0.187607634093984 0.156483008909216 5.19561311056094 -3.64597360706976 -2.77249837719319 -2.50350270098006 5.5480513678388 -0.94049476428196 -3.71493446248005 1.44626298632590 12.2310665521722 0.522032897614616 -4.55230972843537 -6.28388766969149 1.54806336117978 -2.50505666831470 19 "A" 294
-1.94330836316153 -3.28082517715111 -1.96947705652716 7.29011673471846 -3.45973237536977 -5.03910417160835 1.66950297554429 -0.907197545820163 3.10940867546606 -4.55237442071451 0.146546157982791 4.55143633230828 -1.69309920486104 -1.09908177087296 4.9187492161025 6.25406754711818 -9.0649241249611 5.11456084442391 -11.1566153505163 1.34878019344299 28 "A" 425
0.0495017363419838 -4.9423203620356 7.29620467881857 0.120812802576987 2.54026762463023 -0.702715973031089 -7.07027324327893 -4.77565643761916 7.64507206444349 -0.872389237317386 -2.68787424243786 -10.2731713506412 5.64712211459899 -2.46964344281428 11.4899171180602 -0.00877737921125745 4.61741508384931 -1.88139609798438 -0.82425853663977 -1.17682068133056 28 "A" 431
4.94251685168495 1.30022281482036 -2.15476354878334 11.2609620571732 0.775374284987733 -3.70717443922123 3.67532008966493 6.78664829318408 -7.47041303033146 -0.135497601052556 -0.522681429539475 9.7294264481979 2.65805362655948 0.676955300744527 -5.75345969240842 -3.12490911477420 -3.42908726269441 -6.14039574224491 8.14437247311162 -3.32397647054118 34 "A" 519
-1.16104632641199 8.07227004940952 -0.160678429309556 -0.909926869890156 4.73618984159481 -4.1334205891851 -4.67245399001947 2.59885093915641 -1.53789453985832 -4.39854305919979 0.918930642901033 1.93273006146847 2.53184833988654 2.93526455738477 2.18040209644745 -1.95236839522033 -4.48751599111777 -5.2181056388559 4.80232468789125 4.37622453728884 33 "B" 508
-2.50088669436318 1.89713254566766 -3.79637938898206 2.16321084884612 -11.5381012621556 -7.8223746081657 -0.413085030229884 -0.527564799927674 -2.02601186055819 4.44714703664342 2.7388566988614 0.990564265105226 2.13793479121652 -9.86121862013108 -10.0138548277453 -1.63395398555185 4.75069966498276 -3.93224936483527 8.22908967497125 -4.69528372745756 26 "A" 387
7.39589596164452 5.90137623772011 -6.87499935398192 -6.43471483136951 3.65782095480897 -0.218105616870238 13.5948174699718 10.4828639432437 5.07526180059481 -0.0882393919735801 0.263476662248888 1.64568851718793 -5.21027444055958 8.04818451757795 -9.2748202949268 -8.53906603258855 2.34462662726503 7.15963285986207 2.67951457187776 -4.14315850809799 31 "A" 477
-4.07934011738139 -2.06090671741685 14.0865800291781 -1.35294224348148 11.5402676246302 -4.05602581757367 2.03331482186554 0.284354355501406 -0.383003182611085 -15.3539185171504 0.524838489601951 8.57437753923747 9.88866730449335 -0.193442632298281 8.54804040689548 2.96705919196 5.29282403410875 8.91773180954944 0.114421486190184 4.7349841877066 28 "B" 440
3.13693157748882 3.20466866024894 -8.27253916143739 -5.17778916411428 -10.3029946017981 -8.35833355666467 5.99934619567772 -5.89980755323985 -3.24671389524365 3.61036314238239 10.8866032730382 -1.41262926225004 2.71625640728606 -0.0187461751458696 3.33661252835849 3.67786043612667 3.51363949304196 0.470057452497898 -3.03066691182608 3.65911722438849 32 "A" 478
10.3633218577786 -1.10625659295441 -4.26247361784759 -9.71324794362292 4.30516096427271 -4.53835437410003 -1.03731545956792 -2.62408264935035 6.85622636424468 12.0587886973603 4.59120988195097 4.09963773757808 0.0972060788854602 5.49791351322781 1.28959743849714 0.517944741556675 4.47033256605594 -1.40572374878122 -7.0362166676266 4.60081402289725 22 "A" 343
-2.72472632550383 -0.997318775324104 -6.7720843018746 6.71821939461693 5.61863651141606 -4.64110372386701 -5.53837885060155 -7.25093856149982 3.63070679621307 2.47991329908381 -6.02775288928082 2.64497078363968 3.88072215688741 3.59576072274064 -7.77833524086709 -0.85767988844952 2.50288638889216 -7.70096783853914 0.264031415983997 0.6755129710768 30 "B" 464
-3.72825016851951 13.2651106705725 13.9094899373224 6.01629713729104 -5.26381015840519 -7.07848490522806 -0.228041073938924 2.80788325065569 -0.833424635835249 -6.26067191653883 -0.769730837194195 8.75385235463214 2.44248590790262 -9.51147258664059 4.57697736736342 -8.69368259545679 14.2335221097394 3.01687636481448 1.04479489546368 -5.80973766443672 33 "A" 498
6.65113900222032 10.6144751261968 1.08235878758694 1.16710693282276 -1.98951905465476 14.2217548766312 -0.831201533317999 -3.30206966346561 -4.45159856178441 -6.44937676871903 0.213381395858852 -5.89544368745572 -1.17119330937560 2.11417225329116 2.88237601347258 1.22201178061506 -1.40710904333466 -11.3009716112367 1.88669497851404 2.91226158270024 40 "B" 606
9.3034065410166 -0.77148564481967 -3.61607089131873 3.59770174953661 2.61863651141606 10.9202656343771 0.633652809202469 3.48441110782047 4.25892058114221 2.54169298910873 0.885715591282728 0.789133653239943 -4.07993908066989 -0.0547499752310825 1.27735637599085 8.30007260173518 13.2618304723940 0.507084809858155 -1.01167818915439 6.53775069542899 30 "A" 461
-11.4528064481222 -2.00087398254132 7.83445692806596 -1.33650920971934 3.54026762463023 -1.86191174675913 3.39609541029369 -0.49753178510052 -4.21688026285039 -1.49297974820757 4.60757735325142 -6.4729136704894 3.56461314508296 -0.0747939465623108 -3.27025071586170 9.12441311792097 8.66022466080216 1.02957209716801 4.07486603340226 -0.57232839558294 28 "B" 432
10.0205536798039 3.34959397503705 -1.30780233752398 4.13120131209479 1.42271429445148 8.50618188076124 0.701605079687657 1.09687064091223 -5.92502507518174 1.89714826383327 -2.99447123729318 1.14075822016661 8.55200541416457 -3.99275697635875 -5.79903536728542 -2.39576228557861 -1.40551594814094 -4.68550935738212 -0.0166763992612279 17.1521005047685 25 "A" 385
8.11401585722201 6.58757103137246 3.83654335720494 -0.345896095153441 -7.77320792251311 -1.54464912977962 -3.16864395579058 0.349568823370880 1.84525489759876 5.34559648030779 7.04818474295968 3.58405330083408 -10.4746194709771 -1.36684657946354 -5.45051467193289 0.186690659446279 -5.40336901034266 -0.76800168327158 3.45701118837474 -0.265454815736231 20 "A" 301
5.7573213715625 1.29757037858992 -0.595720063973654 -5.50902975549157 7.65782095480897 2.8791523553861 1.23124432521497 -7.4773757667315 -1.99253377260059 -3.03615867524128 6.36580218651434 4.95554801252659 5.34124400566734 -2.02166007951533 6.33078050967366 4.27633625148707 -1.53120054198383 0.748605318746079 0.706296746606931 1.66556188033495 31 "B" 481
-11.0607320376254 4.18711696789655 5.0178186525168 3.07441876243869 -5.38136348858394 0.625849191422501 6.22950595078973 5.36144269995076 15.2547421513413 0.0577638517779204 1.59753446365387 -2.55446768977207 -6.0345025093345 9.8131252022771 -4.21182725646682 11.2489072816052 -5.92543152869733 -3.9031749515605 -4.51167264259014 1.64435681897123 30 "B" 453
-6.30239766432557 3.36032582336928 -5.6627684386432 10.2647649221640 -2.38136348858394 -0.769742425349941 0.653973233467057 -3.51243798579387 5.05469536845133 -2.46446926362209 3.70704015220289 -8.37022986593069 -7.5091534816287 8.8439396750686 3.03174126265780 -4.86630586270649 0.422937111092262 -11.7284439710787 -3.07347207888899 -0.0907288221660466 30 "B" 456
-4.91512196478644 1.32667971996278 -0.547985315288962 2.24521799651934 3.61863651141606 0.426479248089917 -0.607264521258379 -2.80083327550165 1.03692073485793 -4.95312538794818 0.168714502673836 -5.84810382249033 -4.87072821240725 -13.4094220393356 -5.26215278507279 10.5218773514349 -3.95900157693135 2.15623722200943 -3.51930876753623 -10.1550669200831 30 "A" 462
-8.52549768398343 -10.7316549508222 -0.422664361416931 5.96354502231713 6.77537428498773 -2.03598404501151 -11.0257474515205 3.41465432245942 2.58157709239478 8.23134089664037 -7.06991015402988 -0.170869938943081 2.46892945816199 -4.037619561723 6.30515715895669 2.06978434092898 7.94981020713023 -6.36727988122319 -3.00615959205528 -1.63022601874153 34 "B" 525
4.77623931063619 -4.67042011402085 0.943467589901307 5.48614879013405 4.34434540766564 10.3808126906215 -3.26998761722046 0.0082362442395159 12.7248376556502 -3.94607297188462 -9.1294356933011 5.97274735993893 5.48103065812139 5.67273432398079 -10.8645352632667 8.31785014099466 2.61785437811128 -6.96446336131223 13.7878240880903 -8.97057666688649 23 "B" 358
-8.66535161229536 -11.5639467975979 -0.750877361589165 -2.67439503713337 -1.42054793197686 -7.74482112451247 -2.89810484325509 7.69868451044798 -7.9970947242291 -4.47014234984149 -2.87031393737578 -0.0906649042259229 -3.22847843468562 4.47203181131433 -2.16847895579471 0.629874417074873 4.82667145072031 -2.9707204090744 3.14413454493389 2.87132118070375 29 "A" 442
