"sim1" "sim2" "sim3" "sim4" "obs5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
1.00617378376343 -7.61661775088084 -9.57733222918126 8.07778822596164 6.25443821470381 -9.72786306755292 4.67903603467122 -8.98210236558566 19.1743746069256 -12.0747172383250 3.70776523308857 3.63003660358246 -0.807584280453445 1.62692290117345 7.14852176579832 -7.08948838048835 -20.8914059321845 10.6074794235391 -36.7692532288060 -18.5998302875807 25 "A" 391
3.28204720174182 -12.4827059468724 3.0384989468333 -8.53050147662241 -7.31283347587821 11.2730919711919 4.35628729590013 -3.67650670482921 0.520938828009417 30.0228204373545 1.55378259667196 -15.1302102898596 -8.35883024827868 8.04026911982379 -1.23505739993332 23.6283173115129 -9.03389811729455 -0.50349285593602 9.20995048987585 -10.4241236537232 29 "A" 437
-4.11981145415725 9.38309033262577 -2.61179936757914 6.47152462928677 1.25443821470430 0.695478789152686 -7.04569666520989 -20.3170226612057 -3.83355118475292 10.7442229536974 13.3793872062091 13.3017528864933 -22.9627848782537 -11.6977850501839 2.03935340616278 -13.7054185133065 -6.17783923497658 24.0254989292367 9.6864138915385 -16.5323628777354 25 "A" 386
-0.601467473476723 -18.7250771287669 2.86274898446749 0.489148315758786 7.2280769108936 -7.55143407145889 11.4871487741486 1.21011652608213 -12.2352205152236 24.7144260473739 19.4275031722947 0.277185148220842 -3.32759881236314 0.520247403898586 -0.0872658040448003 -2.55663941698143 -2.83906444404286 4.54353242211239 -5.06864378980635 -2.92955003024567 34 "B" 526
21.9051544425242 -5.40024061232537 9.49999690791707 -27.163896359556 9.71352782793246 10.3062545472077 15.6730843930589 -4.14012652627026 -15.6731434324235 6.16255796564496 10.6514201814284 10.5919381970349 2.53106055616905 -11.3104663230461 -11.6837529062624 -0.00617938578705225 0.720791744057098 4.33956685772029 -6.0392891602072 -6.99300517656185 20 "A" 320
-8.29409292247685 9.68400266006965 19.0366990903116 -0.61788389502214 -10.7719230891064 8.00394722112626 -5.49594990185011 16.5085835234293 10.2950107569855 -18.1392728773892 13.218385818371 3.85434195222353 21.9147477869367 -17.9194758549751 -1.11677682537014 -18.6850631205214 21.2342031091099 -10.1375529784921 1.38591273261314 -10.6089559203830 34 "B" 508
3.46943297830008 -14.8621163173108 4.16929266235776 13.7698526134248 15.8217099052868 1.44690149480503 -2.56806168520644 15.2092120137606 4.93404988158971 -17.0145278746981 -10.5287256191300 -11.2963499774696 8.70685584674994 -3.68760881891188 -0.67736681336285 12.3684332433878 -21.8475746332921 -21.7314439181138 7.52515073861146 10.9761926916607 21 "B" 341
-38.6287779558156 -18.0352256662508 -5.47318588493212 9.24091285222565 3.79534860147613 5.29314525272915 -8.01240700443209 7.79881420759706 -24.3837340275217 -9.65729268986857 -3.3045605473204 -13.1942834728647 -8.171908417891 7.40493521268045 -10.2741264427275 9.08279674621979 20.5379267603187 13.9932767975985 -14.0073084164033 -2.70486445705799 30 "A" 463
-19.6405963521949 5.01297622195262 4.96717676783957 -0.460673777427005 -2.20465139852387 19.9568682097381 18.7112034121742 -11.4235663923363 2.42735793589137 -16.8411237363242 2.05472836191005 8.11731670125314 1.58507897092920 3.74078913161942 8.49484069493938 4.99026260898736 -6.65379717508719 -11.0478393350397 -1.78004587189956 22.4934030730792 30 "A" 457
-10.5484901178976 -10.2937956640342 -7.06104764906162 -22.9377354287558 -1.98828724381514 24.5301131548694 5.93194296331719 -0.379671979950777 27.1797102436874 17.1149902654275 1.38916843349813 -16.5968527823349 -6.41725771858635 -0.499431244111255 -11.9489851350177 -21.1384417309173 5.47938819605602 -7.58905919561043 -1.8346792632807 6.99394029196022 32 "A" 487
