"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "obs19" "sim20" "age" "grp" "weight"
4.25705383696495 3.39265986172868 -6.5935774257143 4.47775641943748 2.3164000117733 1.85473177935747 3.61564809817559 -0.82222000975951 -0.0148611256644950 -0.505230977269435 3.66122661610738 2.89733248001135 0.407549555112016 -5.38006010669808 0.504122551006866 2.20014676629033 -0.599838489481497 -2.51790175472302 -2.16486247877762 0.535573944197118 30 "B" 453
-0.154858459412078 -7.7498458110788 1.80304569875729 1.55565819672875 5.74097880818084 7.55532560840394 -11.8235901679585 -1.84744918614188 -7.66642862726004 4.18400780802066 5.42495751289315 -0.751547175980114 0.502262808831943 12.2027651416967 -0.925691043432486 3.50578260750692 1.14362941152831 1.53371065251597 6.83513752122222 -6.70282669921969 30 "A" 462
-6.49675397345654 7.25499830936668 -0.623447862316043 -6.55823713344816 6.1182617878509 -2.71189839218988 -8.95044131467974 -3.31248547228467 4.17290638877444 -2.14867452773474 10.1730636395896 -2.12254928447587 2.6823674424511 8.52851910498844 0.106994595973198 -0.726818547035445 2.24593412238976 4.66342590629162 -2.41409847198642 -3.0055900113241 25 "B" 378
-6.0902677021543 1.54819722063998 -5.08357474707659 -1.69734681085220 2.48680563498427 6.77262295410349 -2.32806123827840 -0.123081794768455 -1.0736487877767 6.22539812531794 0.94823387418518 -6.02824825247065 0.754718461279285 0.79911241045832 3.14961554163243 -3.47558320030954 -5.81534172609471 -2.44476554868303 5.83513752122242 -1.18458799575824 30 "A" 461
2.89754063246229 -7.69586034965728 -5.94489899675903 3.8425114308666 3.29339656935861 9.4400084356939 -4.31485271285567 3.84625946638776 -2.34229541246327 -2.98016523258321 -5.1675963641161 6.98733793534064 0.129084944268416 -2.08521827855858 -5.31317896303589 -6.32694916346616 6.7378857167779 0.549102787074825 -0.214709677419352 -1.56819293442997 29 "A" 440
-0.284574675018659 1.09205005141708 -0.519642663751017 -0.925872481721695 7.44923111197985 -6.63986355007422 -1.57216762011440 7.50253880104223 -11.1695132481796 1.85974861252720 3.35818104793428 9.43042502315225 5.30230322606648 -1.0384224933833 -4.13131447558638 -1.39933828768862 0.822437618585796 -6.86460625147476 1.93483191850595 -5.60316323366238 32 "A" 487
-4.46519265598519 -1.33461309024994 7.52752103203907 -1.87928385252662 -6.7822416655131 2.11515577850439 -1.85840770805945 -7.5389435317969 -9.00122859035898 6.71972815355394 4.1441300235322 -0.82963897736237 -3.98304058210534 -4.1795180459483 -2.53513984171680 8.25706590255188 4.52389341132945 3.25578986349142 -8.81593208828524 -3.60424178373232 37 "B" 551
8.62488549525067 -6.34795742755618 10.0620164794781 0.958313653787752 8.80189321659595 -0.252630330234563 -2.27171350578704 2.92418052739866 -8.62155403411449 -8.1806060430662 1.20566744046204 -1.11448758599158 -3.82488858802214 -1.48220533872900 5.26838094968538 2.28590164596731 1.34122220849869 5.31921351130287 4.73544312393889 -7.53096489753657 28 "A" 430
4.0424478018052 -4.53035869280759 13.8315285529584 -9.23832292046976 -1.02028408320618 -10.5876396390313 6.02474467871404 -0.521313746862055 3.20423124043255 1.22487912656838 2.16709030238436 -2.15877209330878 6.78558922740312 3.86831310053104 -6.88766171773552 -1.82235986708062 -2.24015736330496 -7.6704172287886 -5.61348726655348 3.43028957479466 21 "B" 315
3.52465671537083 3.76044483203873 -5.5891120213543 -0.00819418392215354 6.78855913408789 -4.59174619105315 -0.81553021676818 -6.7334373946559 -4.71766578353672 -1.40085452483506 -4.76773817539921 0.504212881117521 4.17736416318354 11.4010628735116 -0.49793761975128 -1.36683060560976 3.84975034402307 3.35698172942719 -2.91562648556876 -3.05371077922806 35 "B" 527
2.54982652795100 2.38576735362306 4.53992776932284 4.25271734294186 2.23039629497814 -2.96118144954277 -12.2975508422511 -1.63595998086832 2.28356996422246 1.47015525878573 4.13937162382986 14.2156675358319 3.20153915858108 3.29234194313082 5.54020114301316 0.305104660202784 -7.2653545782934 -6.89521334563697 -2.81593208828523 10.2809214292500 37 "B" 557
-8.87644193875894 2.46469982558940 -0.399894130476687 1.47662317012735 -2.37829463866684 6.68253284123479 2.84379944468488 10.3058917758652 -1.47370501308962 3.40294877506317 4.15530392619983 -7.33146433810414 -2.44555621559676 -0.400502990083992 -0.0762991760051045 5.19697016113304 -5.12489025009816 4.55024898090474 -7.11501528013582 -2.99923415835606 31 "A" 463
-1.91172093429076 11.3035580685114 5.50579304014134 -6.06623874762263 -3.41476087013581 0.685876858423031 -2.28721383449291 -1.53874495109449 2.87599112645549 3.24484710707094 -5.62880090528016 0.195663860352977 1.40845818452217 -2.58955439797745 -0.287381158065122 -5.975310691443 -4.27029636659161 -0.363215498478414 -2.16486247877758 -2.2083341657781 30 "B" 453
3.51125561683998 -1.02561273362897 5.38456274580743 -1.03360913183620 -1.53147555857465 -2.37860146897065 6.50211354501982 -3.95975697095792 -0.120723794409647 -8.1615521222298 9.8972874845732 4.43582058316988 1.00036976205012 2.43016847901934 1.91544817577833 -7.11397945833283 -1.31093821123061 -0.0492371276015737 -1.46394567062818 -7.27379098847009 24 "B" 364
-2.17278846709823 -11.1363282485917 6.25385436789978 1.13798865952112 -1.32842087271165 -4.27534315828498 -11.7961873975500 -2.20350335348464 -3.96603036090311 3.66484362218599 7.25001534232437 7.15535240492901 -1.12055630342259 9.48306456399308 -2.21301791150957 -1.28409623719408 1.35906677233773 -2.14014453982027 6.63574872665534 -1.74820567943166 26 "B" 402
-3.00768311776322 1.63292549202995 -1.87727542027703 -3.96648123986892 -6.22242578646128 -0.938771091026804 0.384045922903093 -1.63242658143708 3.40889289651364 0.923576214196815 3.39528244689472 14.3772359412948 3.22268253923678 -1.37895108399448 -1.79667297312409 -1.40125109314318 -0.108418021032136 -1.36831181603804 5.48315110356537 5.31182915968226 43 "B" 655
-6.31318308152813 5.31440262027847 4.46530640764612 4.8748534071042 1.52129960698198 -1.28028171297086 -1.50242453189084 -8.54706910335127 8.45118825692225 3.25114217652595 -9.42791744063878 -7.04404579825593 8.52717561400612 5.33104820793137 -0.355857844150548 5.37209631130202 0.00980514108186251 6.91289903366963 4.93483191850595 5.47168464580193 32 "A" 490
-0.0590994779579656 -4.58719020501098 10.2993496329023 2.99139013005 -5.48625550132435 3.90124398397714 -1.53760675569938 -0.70346597724882 -1.43822675321666 -10.6452986067227 -7.9009636197866 -7.02947894390387 -4.67902631027658 -1.8365786406321 -14.6738405878048 -1.47993054963017 -3.68346812236162 4.34166102901377 -1.26455687606111 -5.4062781308001 28 "B" 424
2.73468544503801 -7.29591504157127 -1.89789169673831 -5.91486450427409 4.30847882222986 -3.21332721417609 6.00545899471712 8.10994163978817 0.542833037231009 1.30987931105305 -0.885170013105393 6.43211668102358 0.0783866410478962 -3.88818584728314 2.11923752994455 6.63691137691581 -8.71551564285046 -1.94501151256890 6.63574872665534 -0.970641293000882 26 "B" 402
0.774260012029888 0.572910024841442 2.96293283326858 -4.01642258471886 4.69861916663955 -5.2206688030089 0.738629758557678 7.74714500831055 -0.780040102801736 -7.03322894294573 -2.80998935706535 -1.10314348377983 -3.5936330592329 -5.00811446169292 -12.5776074925251 6.4937616746399 2.76606019618644 2.34410139472661 -5.96547368421052 -0.448635426807114 34 "B" 509
4.65424716115087 4.71546165947673 4.70150728846584 -0.99549675554151 -6.43806006770868 0.082599677017734 -1.90245387730763 0.267664750235071 0.750707196065705 -13.0942228700517 -6.7771990466057 -1.42758922469123 8.41112388262718 -6.0479460704548 1.22143882734507 -6.51979910966102 6.20132462064835 0.299719431748382 -6.21470967741935 1.78341212802955 29 "B" 434
0.0120129683238400 4.09100227053994 2.68330774206206 0.754138927894976 0.647039759152302 4.77227002576518 2.98441762364306 -2.55495710401586 1.13978920533824 0.0829345680701909 -5.04965737628898 -1.60188001183969 -2.95079530179808 -2.64900063681852 -6.41878842488748 -1.57478021549620 5.89938601957943 0.995740042697492 -1.81593208828523 -1.52480533825583 37 "A" 558
4.81084964462741 -10.7313110658723 -4.76029859557463 4.42909248530976 2.32519300559093 -2.24617967184314 6.57430240080712 -2.96337884387261 2.9953119318154 0.922838623629332 -1.09609110651651 2.7040171570821 -3.51631301136707 7.69368067624374 1.20042598591435 -2.46253133403788 -6.22183256174968 5.74686383346766 -8.41409847198642 8.57752860249631 25 "A" 372
2.81834217611110 -2.84686361367272 4.31624562602391 2.27024338321479 7.909886478617 -2.34049338281827 2.02323591682061 -3.8860049427697 -5.98334833543223 -5.25904871140008 2.35596948976261 -1.87144736146409 6.05578426463667 -0.02534050628151 -0.0456347631198563 -7.00877637786457 1.45231130336615 -0.163675970212826 4.28376230899830 4.45828303957593 39 "A" 594
3.78883781090121 -6.54349753470603 6.26047388778718 -2.54906091053618 2.25049593268076 -0.752675102763351 1.81294292584730 -0.97176176387207 -1.49014181690708 1.19711613143542 -2.97339358136988 -3.51643894025481 1.29788073184438 -1.87152757963719 0.811234574729055 -4.35937601163292 3.11836212608976 -0.604259467493456 7.43635993208828 2.86395285226011 22 "B" 343
2.76913679636035 0.151889241968813 7.37635174971956 4.0723274978051 0.0031731495437881 3.05053008087315 9.2518602736257 -5.74000900718026 -2.77112429333450 -4.40707837499771 -1.45193745302798 0.438636019123588 7.50400174317365 0.873345357545452 1.00362643555755 -3.46456972594031 -0.120395425919697 6.37998206713007 -4.31440407470287 -1.82082591916343 27 "A" 406
-2.90263096514307 14.1555792153004 -0.792979239582143 -2.36178308951912 2.45146259204042 -7.2228804285923 7.96053796928466 0.18354260039568 0.0032979424725729 3.25975935295878 -0.0891536328755062 -4.19481051995091 -5.58785126952908 -9.33967158875204 -0.054942169988241 -5.66197046280089 1.14069402195378 2.23042496875216 -8.36425127334466 -10.2137588868746 26 "B" 387
2.4137675854673 3.27333831194040 1.74045038848950 4.82930420024722 -4.21213111056815 5.61521255133558 8.320256829455 4.99493507213089 -7.74359147124238 1.18359588597655 6.97464069823144 1.67675605011179 3.87319599298461 -8.91536730480295 -11.6977124125298 -2.12653443572577 -10.8696329038962 -5.60662030532209 -5.26455687606111 -2.13400135289131 28 "B" 420
2.68569812950773 1.11635990025127 -5.24501161420976 3.50177489998936 8.54110988225063 2.73479245736119 -7.16174552423114 2.95752473522464 5.62638750255624 -4.45425722997413 1.18554712397114 -7.27835145220446 6.03825205187832 -5.2138748819797 1.2188043200253 1.47101582579485 -4.51846908653596 0.60735651132443 -2.11501528013582 9.07467633196482 31 "A" 468
-4.31833256750916 -4.58921089603039 -5.67189811065677 -4.51388346656138 -5.77135272130825 11.9394430743809 -0.977489217740028 -4.43452545022794 2.50705842047659 -6.2159706617056 -2.90794891055951 11.4989505627056 5.75212272326575 -8.18127917214047 -1.69612329227910 -1.20841190616887 -2.40858259854811 -3.92813562863121 -8.16486247877758 6.58016734608455 30 "B" 447
-0.688478306283242 3.86157084295084 5.95135827684237 -9.81728402777203 -1.66233747163340 1.46760135595159 -1.52907516784970 9.2023554290731 3.31710852831843 -4.84457991269215 8.32000366096424 -1.45038924294293 5.91717417414605 -2.15950182474861 4.58426091922895 -3.37390094560007 -4.94082305001394 7.90419080787375 7.83513752122242 -0.991345654585271 30 "A" 463
-2.82482581773254 -4.74385445099506 1.07984677841650 8.59034891879464 3.19120713623973 8.0178834159274 -4.32184334076607 -1.28109054240824 -4.06710860858123 -0.568248168783314 -3.95244518200375 3.55954058123784 2.47061030650038 1.57231404964825 -3.4470610101541 2.97775073136945 -7.41871693079574 0.482153361196486 0.984679117147716 3.03274761967255 33 "B" 501
0.712217983232914 4.20467663106059 0.302076672866777 -0.547138072195911 5.87823224939957 5.29506901855399 -4.39373280067503 -2.84535439844493 3.83273746071361 -7.33739552363723 -0.0742387531259307 4.51639786572379 -3.1862956663796 -1.39611726746469 -0.346215139920627 1.61088766488081 6.35989095873178 -2.27381894159358 4.93483191850595 3.11453305278881 32 "B" 490
-6.2239501684932 1.92207172557985 1.5898649445471 -2.24650480662016 3.99371324859498 3.20076155735936 2.93667277054923 2.62252934011725 9.43449010109254 6.22832884583709 1.37185259384453 -0.88442144663289 -8.8785499592784 6.26558925625705 7.9764917872614 2.55316179334544 0.781467504116108 -6.04910640659203 -2.21470967741935 -11.3099486524882 29 "A" 438
-0.835912171866823 -0.309870280068596 -2.54078370731756 3.63188213869019 3.61191974204939 7.68485122879751 -1.98576177688114 2.89391179026993 -2.79443857158678 -5.30842265513501 0.0239762134346987 -6.47433493221359 1.5346044114055 -11.8669795846404 8.33775224998433 -3.80671543321766 -0.502110604305499 2.61355541742882 5.68559592529713 4.3637504704372 27 "A" 416
-5.13613096973362 -4.34434657078393 -8.01005195815879 1.59463580681132 6.65558787732864 -5.71824915247424 -5.57471134663795 -4.11485349671054 3.70888994843828 0.692182349950991 -2.90260657945435 2.35222364484022 1.01071560673165 -9.63332340358123 -4.54614447195613 -2.43156398083893 2.47934267801675 -2.91195446889257 7.68559592529713 1.11755736364857 27 "B" 418
-5.20643755067371 2.95561977143092 -9.43262069630101 -6.26167748223639 3.77009364619296 -7.19968167249913 3.39610290578081 4.35087198195051 -4.77247172598962 5.02261785821992 3.57842797297679 2.05803231877331 -4.33980971566939 10.2568468934812 -13.1333006097208 9.33895430537921 -0.372009498200941 -11.0032117479881 2.08437351443123 3.08384410403127 35 "B" 532
4.20952434702252 0.183111720451199 0.595332106567184 2.39203325257431 -0.533450515425213 1.66028748421348 -5.48617692716716 0.861966272792488 -2.74815063440427 1.34396838261361 -3.07548708176858 -0.736841028422809 -3.42259679148009 -14.1178045482104 0.598311033140447 -0.496053611037571 -7.98334469787867 2.43129390097431 -5.01532088285228 -1.44867740019594 33 "A" 495
9.36005630713158 13.0498053027966 1.87562313814522 -5.41263737454564 -4.53854860955878 1.25837096752221 5.17793809688167 4.52887570989536 -8.15634758910881 -2.15716466967358 -1.61414488313727 -9.88159665619249 7.84803476135335 2.34557471195187 -5.66326202515372 -3.94279997931657 5.61330505131721 -5.02802750928532 0.785290322580648 4.06020867149391 29 "A" 441
-8.52868345986209 5.60720434899391 3.64210495669023 5.57980204888775 -11.9278407481888 6.01517843666323 -0.0533610892891794 -6.5261321230254 -0.979710368172952 2.24249569474976 0.7931662629656 1.69372514180966 12.7101943373411 5.18399644943222 -1.17989013101187 -3.4902580903751 -7.5986651772779 0.608485111005035 -4.16486247877758 3.18409302786041 30 "A" 451
8.42513552197496 -8.49167670529419 -8.24306395429824 3.67780339223541 1.81408653222060 6.47455764777066 6.2379686033949 -2.10259477904392 1.19008396253479 3.43844513551353 -0.317214633414862 3.14235408566027 4.37044377973338 9.46730086447628 -4.04419897425332 -2.92180190084506 4.24130963149646 -1.88348769879785 9.18406791171476 14.1435443087968 37 "B" 569
0.341467948161326 -3.31090401457147 -1.05462447614134 -2.24043223329038 3.73098488836051 -0.33712269686046 -0.461371894286529 0.177202395770565 -0.492719665771418 2.21784099205228 -5.65446808884218 -4.80403361463522 -3.92813790675832 7.05790376495886 -3.46202175162913 -0.42929875508665 7.08523316301778 -0.468598820563188 -0.0651680814940527 -8.54149768066644 32 "A" 485
-5.36388351908669 13.5516453471663 -3.52597174970381 -0.550602116449829 4.12926344998169 -4.20892465180284 1.96317312305096 4.50702065146741 4.7217682606299 0.404822434253781 -4.02987122598405 3.6293063623988 -3.67335569132702 -1.95972023661321 5.86379864129095 -1.64798070502318 0.39228261931457 -1.58014203345419 2.68559592529713 -8.34685291685376 27 "B" 413
-3.16784318890477 12.1233435107303 10.0221819377679 -3.47513772147627 4.7081206813591 10.2005756634649 -6.46992337912191 -1.43297341068176 3.52323305505097 1.26502719621110 2.95289963805424 1.01832840165098 10.884137270333 -9.98659721426607 0.650623712855527 15.1378860156263 -3.64734873165360 5.33010968971208 -6.16486247877758 -0.322554003653207 30 "A" 449
-4.97675858959863 -2.11608114374933 -1.13496618330364 -2.89409885158414 6.67685333489342 0.74915736314447 -5.65341478127399 -6.11167632864628 -0.938096901119556 -0.272230348423177 6.4514540892422 8.43825956955586 5.14779162079992 2.55009677208986 -2.98121463430313 0.801835196356023 1.37614971120705 -1.20136551600499 1.98467911714772 1.90730526355322 33 "A" 502
-2.3029758135793 -1.15679159917451 2.55669125984850 -6.90136465886945 0.800233391863294 1.69682404359522 1.24230141923286 5.26391089170682 1.85801749929941 1.52889125278461 4.82783929692232 1.55691517938641 7.70553945088801 8.81208088745017 12.2381177152641 5.11337330644397 6.7385880733491 0.761828854569829 -10.0153208828523 -4.59156285183263 33 "B" 490
1.29910784332232 1.22717908905601 -6.75499934960233 4.06434772454045 -3.65276063779526 -1.04187280023627 -0.763602891065628 6.93322251851424 -12.5737497318637 -0.64819421889054 9.65633659890047 -9.82086340427282 1.90900941734451 -3.78415225722443 -1.03514944231415 -6.8849463469393 -2.98808496779619 4.00141889424684 2.63574872665534 5.43242714836837 26 "B" 398
-6.42391101058488 6.08130524185604 5.16951060690253 -3.78787814004093 -1.9411954631552 3.83474742354959 -5.26253836523016 -2.23287989385650 -6.54921622289163 -3.30657547597641 2.29287888081531 0.179242484715946 2.62345459167862 5.30384111648729 0.156244412229963 -3.35966496893236 4.48520681347519 -3.71109797933847 7.33360950764008 -3.83938630885163 40 "A" 612
1.22179367336283 0.576598294576349 8.7063248559453 11.2817174364450 4.45507928874302 -2.52095409197151 0.297084949244615 10.8993198022269 5.62089253038401 4.28747657965513 1.12001026951202 -5.13202926488662 4.9532651062706 -4.62209276282201 -1.7633556441041 8.32360733264776 2.43979886015018 -2.96821295806867 2.48620713073005 -1.87661433735212 23 "B" 353
1.43894504529475 -2.05787290109899 -4.96349485618485 -4.63096290507707 14.9638706058473 -0.553047601923208 5.42553278267467 2.63605966887354 -9.39984626916842 0.404263424344324 -1.29344029836572 -7.16073858478794 5.68797550704608 0.717265602193877 0.610973525946105 -4.27267416048364 -7.83713464883412 2.84149721502024 -6.16486247877758 -1.20729996974682 30 "B" 449
