"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "obs17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-8.3459539124168 1.11178631191103 1.62706441487425 0.193797146849634 -32.753937408962 -16.0472994379679 23.8716178719884 3.63514893867946 -2.03832497279758 -37.0618499393954 18.8530733963729 -16.7199733678995 21.7994560627271 -0.707956151506536 -9.28928801341908 4.26751814950799 -23.2948573043237 -6.03549586097291 -3.95800372454553 8.12994683617564 24 "A" 347
-17.9470535264572 7.1913761273322 -16.2277195302678 5.82498373758583 15.5935531542667 12.6733237748101 -5.57314873868335 17.7999420426424 11.4656387786153 8.12520768435452 -8.33065941142407 -4.34978642613618 0.986465683089924 -3.13649166279072 10.6285778934744 11.4277176689093 -4.25445040972015 21.2251784630924 21.4678577290171 -8.09077742901063 26 "B" 396
-3.52034019942554 35.1237678598273 -6.95175491331681 28.5130814081385 -2.60578958070081 22.4221942327504 16.0860886699039 -18.8771710422256 3.76637868367506 7.86692266348466 -2.34414304353543 1.97537153657120 8.74835403926078 1.37274436761858 0.435300219464440 -6.60150659900508 -1.29485730432325 -14.0109700940892 -15.3556308602890 16.8246705110697 24 "A" 369
15.6562472619927 2.07958744280099 -14.1427444493319 -13.5642929963024 -8.62745489226775 0.855163442420583 -4.17831074710882 0.840737300934711 -10.7643105302756 -20.3520887162696 5.51365367364393 -10.6057079018160 -11.4193511966075 5.50882587323524 1.07327528953973 -10.2714047981467 -3.23424696241876 10.8017731897586 5.84450743062336 -15.6686746400071 27 "A" 412
0.0520053171392518 -11.5921151123396 15.9828577452371 6.90314613917794 10.0723257486892 2.65317335653803 1.34201568472270 1.04474279695485 5.54937282904694 17.7893716962903 -13.3786266421940 -0.115051347693749 24.8824123565323 -2.26259753919062 -1.49664582783162 -4.87941243530918 -6.27465385702176 10.0330969453269 20.8341765502322 -3.85051705774223 25 "B" 379
-4.07909407487795 13.6594481891774 0.301682738415327 -8.56047593098088 5.01524951547109 -0.57134528367668 7.73521922265064 -2.84807938502741 -15.1281911859935 -22.9944096200286 5.59671049805828 12.5483830933238 -16.8825704867542 3.31677589648576 -9.64486635806768 -15.6437902739898 3.86677027408873 2.26462060082412 17.9687370060417 18.0918922629964 32 "B" 494
17.2344794803138 0.188654098586558 20.8114878579742 -14.3185705896631 -5.36486362366872 -11.1771365787227 -8.27471599422586 -20.8972216886174 -0.511005419649976 -12.5920916971179 -1.11565242170844 1.1551227608774 12.2324521834628 16.2130279521582 15.8142187481131 2.47666915355656 -12.1130262786098 -4.03637657052153 2.49964417773489 -15.3378866253660 33 "B" 493
1.11341116104248 -12.3443566799004 -5.57392140955634 -14.3955012441327 4.78685502090075 1.88460983912838 -15.1204728062125 -0.707662782279189 -18.1344280768422 -13.7185361894971 15.0311881118582 22.9324472094239 10.3128047082581 2.33391577524005 3.56672455860913 14.0794769598065 -24.0928228313083 -13.3779731224779 8.28221843128888 5.3175797503561 34 "B" 496
-18.0124162452375 -8.40163226643685 12.6496741161698 17.3037026075078 5.34755740047956 -9.31330988695939 -15.1540000423257 -26.2966027499557 13.6680046835335 8.35955081502042 21.7232338983873 -17.0544268382845 -6.82567021768106 5.00205159897081 9.06340330219197 0.156452589265362 11.9273806159932 3.02282212889641 0.82521191790249 0.0300221518869149 35 "A" 547
-12.7898952352033 -11.7082822684781 4.7055685955059 5.72975618655601 -1.59355423882416 -5.33392045627755 -13.7755467697714 10.2060684224684 5.31326352391761 13.4516535387016 27.4664389829607 19.2230919776974 -8.30375072478335 -2.54591734932918 -9.72009990037835 2.06427685474228 -8.31506075162475 -9.90955528684363 -1.58408820390419 -3.02770756435266 23 "B" 347
