"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "obs13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
9.66820732163765 9.02039761160372 -4.40873142993014 12.3033836145451 -24.8461719101678 -21.1045056506153 -25.4471210114000 34.0915551701972 -17.6170931262623 7.58605668941719 -11.5800347675162 0.717537270256162 1.90191068684658 -3.11838775387613 16.0606690052123 -4.3492802114731 1.50782149809833 16.2209852319722 -14.7727052243219 21.9574973197977 29 "A" 442
3.16621591224575 -1.91173425503688 -2.3408954370371 -7.18468082444625 12.6423530682314 16.0599591594061 -12.9114781895502 9.73281647719374 3.10686737387100 17.4972238094109 -2.08525091394857 -0.580440004578484 7.19153594781042 -30.2118085636621 -7.69886239318463 -4.65939157347355 21.1146719904634 5.88867845223907 15.5586901043299 24.5194913833937 34 "A" 523
-8.85854019994029 -7.292527831283 -5.67284089245875 6.00950345607236 -7.12778804831631 3.67633085068546 -26.0906719849304 -18.9086594025704 -15.3798885190174 -4.81487825591851 -16.0918929648520 -11.9186817606600 3.19153594781031 -28.2967234416645 -3.70105840735540 11.7467908693795 3.76922107445860 -37.4748391721818 0.899137576235204 -0.478867833538136 34 "B" 519
-20.7840345836044 13.9809086899169 -14.1896098082401 7.41644090267674 20.3890123763603 -10.7386874944119 1.11876748152544 -9.05697664563012 9.6560430428708 13.7482468400155 -0.326131869804411 -10.2998071029277 -5.67186446973123 -2.43230904091457 18.8015822412065 -6.988288815363 -28.4433224404573 -11.9033846186301 -3.60881163283614 19.8882772518914 26 "A" 389
-2.12765681479204 -11.7727914452750 0.893130056409857 -16.5418638798497 -5.62049677781356 19.7183762867476 -24.4615082008582 25.2831557345217 19.5063885805400 -0.396878941294246 -8.20871535799303 14.4581547873058 -17.5188387912262 -0.727403144969441 -14.1715497709876 -4.65639941041911 -11.1521182482447 -12.3371000476572 -32.3630546721699 17.3618875174775 39 "B" 574
-4.27189038431607 -14.5285098906637 23.0202805235989 -13.9712971064595 -3.79434334132636 -17.1674240719484 -11.9781775651396 -10.2611233473987 -6.60875473456787 -2.33396976690680 -9.39844331011544 4.60582514423426 26.1915359478103 10.8415383041199 17.3186386537597 27.3021979333268 -0.221372994051654 -8.58804862132389 13.7906691678621 16.0346627861648 34 "B" 542
9.84962699212707 0.126711044128189 -12.9647357744381 -8.61077674500313 -20.9163169868470 -18.6001175570593 10.2259434989396 14.4585095481083 26.7153323823245 -8.63673768266774 -3.93559761766292 -9.4709168729176 -11.8139394175385 -28.3234463966501 13.5505601917276 0.380278652926776 8.7842496451866 12.5486313068292 7.77362451755967 -25.0101954158513 27 "A" 398
17.4354476409315 6.37577263026908 11.4517336768539 -11.9290900254714 -5.56342366742437 1.09008455503755 7.9562002652195 -0.728544536033068 9.03012720315592 17.7053354308851 -13.4797658061167 -11.3453981225931 -3.96148973069469 0.213640797922562 -5.61737262418033 16.0596692751226 5.37723755054865 -30.6329112065173 -15.5940909197918 -6.4031782934564 21 "A" 315
-20.2465940402957 4.01797050198872 32.020444087303 -10.4325890077894 -15.3345638677329 -0.182338346819372 -4.28875543382227 14.9813960948742 -0.786739054238192 -7.69607179732527 2.11231654237498 -5.23133081954759 17.4756858434249 7.18979717957686 -6.9642997316264 -7.14145029817787 -0.135204553246830 23.8626200210115 0.56015887952652 0.504213824515027 32 "A" 503
5.49059517013553 -11.2635831644816 -9.34931167730563 -5.97914030342336 16.4731136783084 -25.8015427271653 -9.42022308564701 -18.3480780722965 -18.2171944589322 16.7382463701936 -20.6120947318925 0.808766229127855 -8.38771457411662 6.03483763882612 -7.615554685293 -22.137311721112 7.85129774717364 44.2004803086694 29.6955381717415 20.4622169469426 24 "A" 356
15.1259295096954 13.2985141118313 -2.36060588448435 -39.2052966939437 -4.60064917887966 -22.0120692884331 16.4841130745518 -3.47559997169788 -24.6929104713637 -3.45298494961094 13.6436221385652 4.83796091949731 -6.38223920876777 -16.1356557410650 5.34675738977453 -0.797212213487494 -6.6766694822647 5.15544406840147 -12.6681409278893 -17.4412211879088 31 "B" 464
-3.11557193798395 -8.06607166481224 -5.98550037696638 -14.0421589521207 8.97977956531684 2.44549447885946 16.8619188988057 10.8236082346941 -7.94189955794703 0.460346110157029 -9.36196913910902 -18.6241057545692 -2.67733983508008 -0.673373214132186 -9.65507454414843 5.80686318544823 -11.8162110400623 -23.5034103150073 7.71699044168521 22.1351880553085 19 "B" 286
-1.12149791795211 23.4342550497976 -5.28286107011077 22.9023032957721 -17.4965547757758 -17.3110798960203 -16.9272663840487 6.90623874665991 -18.6923036368245 -24.0362732859114 7.59069514034115 -2.67463908617623 14.049461000003 -8.17930632388112 0.272371241257396 14.1874980662734 -12.5505880948277 -4.05394743342425 0.935117152129755 10.7564898545806 35 "A" 545
1.25555904029942 -0.888074621952311 9.1912357667629 -2.05121740270120 -0.66780787178615 1.85080188942540 14.8742929698052 2.90426442372750 -6.07058066755954 -18.2724494832355 11.9866759386263 -34.0007786338961 21.6177607912322 -10.7271981441581 11.9397391358411 -3.97630956007479 23.9567585212836 -4.96081564549376 1.16013898030593 -18.1304029420113 31 "A" 492
-7.06911326902762 21.7261129293011 8.7580628468355 22.7699948564967 9.7057881311913 -3.22496229143287 -2.73850824994067 -25.1419567397702 -18.7216848966145 -1.66451720158948 5.9363143587867 2.51521517561474 18.3336108956176 2.63333658020370 -15.6403477539101 -16.9782419408214 -12.9327312404824 -2.47967758725166 2.46684070472991 -16.8650770337195 33 "A" 519
2.35879899874478 16.4313887087313 -1.15418927764604 -1.25195169704605 8.10122695105083 2.4054485901603 40.5947362665162 1.29734768986738 10.5427677192448 5.03373969835113 -1.55247058816067 -11.6953310247758 -10.5297895219239 0.924661143336665 -16.9761868675492 14.3226820181804 -11.0066006862722 -10.6818997774488 19.4070568852767 10.1512359906664 25 "B" 369
3.62730179464746 -8.67162055998205 -11.4075329924262 18.0925746689604 3.77826915937757 14.0588322782280 -11.2924989257562 -3.8850972361008 -11.1682394415580 13.9977544670396 0.11881041436163 14.9607675100550 13.9073860521957 2.46483584013698 7.36915508714878 -9.13943500428873 -7.7667871208862 -1.51978063692212 -0.0918114164625739 6.59234779459623 36 "B" 560
25.4387033318931 -1.43253827613485 31.3728296800313 3.26763228548053 -0.0293957869980928 -13.4431858365056 3.78995238779216 0.205603498380023 -0.300273235589294 -2.24418682146981 6.29014793949284 -0.284389359420789 -8.67733983508008 -11.1953965396996 15.7152606997375 -16.4520791712221 -12.0011158353577 21.0850214080048 15.0490434983573 2.17696553572534 19 "A" 280
31.8359036737490 14.1658624773703 17.1847024076846 15.0681156140756 7.54144036376046 1.18628061793030 0.0314175240484712 20.1016264374859 -17.5105188862489 -29.2603740955609 9.51616977604905 -27.6010147157344 -38.6609137390335 -1.13862510613546 -4.25023572258316 4.87935550377859 -11.2969851795456 -9.12651943564894 15.6738316352045 -3.11405572010828 40 "A" 568
-6.40564092682773 -3.72930996638137 7.19510995884448 1.12307387967608 7.89373161400653 7.7121802504718 -11.3071749634065 -1.47777416943616 18.3113084148129 -3.67103988657053 16.3726549759148 -8.9674775045378 -24.2401642609605 -8.4831576793628 -21.6762278573684 16.6485379093366 -35.5616854059153 14.6968835315467 6.51357705179045 -4.56139081450283 30 "B" 431
-10.2179160703338 4.41933379576116 -2.36256125448504 -8.3507415971746 -4.22095731005164 -11.2579301325334 -9.74336215242431 1.15233689668559 8.18192049865685 -14.6688553245006 -4.41537091743493 3.10012770264092 -4.38223920876777 17.9077448857163 -5.75363234360912 -5.48376781431526 1.11445706062975 -2.21848235828438 -6.77260754861783 -15.1455878587876 31 "A" 466
8.31378362431451 -3.76974795039378 10.9469892144475 15.7982787614609 3.26017092208681 13.3546347881298 17.4997846961857 -0.374467292123058 1.56112652421205 -30.8314981285953 19.7593503401232 -10.6257483268987 15.049461000003 4.14934545564183 1.18932307337993 17.6604353030113 -8.3296908318272 7.63808297573586 -34.9911768042871 -16.2044441477079 35 "B" 546
15.5101795801555 -8.45427049913096 3.18667622186774 -10.0781826121306 -33.2712864314256 -3.83493843867608 5.15726630137947 -15.1176958925160 -9.35033723701228 30.1787465817774 0.158047224537637 -0.905105927559094 9.61776079123223 20.1295891985404 -2.57084968314517 22.2920692578618 16.8700550909206 -11.3188518350224 -8.41387509675978 -13.2995268159273 31 "A" 480
1.88538694227630 -0.290252612736847 -22.6940012890690 -17.9864648048959 3.83785888046575 -6.65386094904279 -8.27145368985905 1.98217068469139 13.1079241821145 13.2961420422711 5.15503627879866 1.19901776725678 -0.524314156575082 -23.2172239877017 17.6372420728219 19.1251874289450 13.9689315188801 -4.19652838528437 12.9290400180612 16.7376063185793 32 "B" 485
6.54005062402562 21.0099841209936 -20.2621652087488 -1.38325733067981 4.30200645572075 -5.27463865792819 5.85177813097377 -0.540652822340743 -17.8043425703469 5.97619640855167 -12.9117647941658 18.7235628623330 29.0439856346542 -15.921200826892 -5.20269126578101 -14.4129964390243 -14.6246434233181 -2.97404308290405 -18.8479492740718 10.0685057219018 28 "A" 454
14.1570988384279 -5.50598891445835 9.64102922324175 -17.1498360685576 -8.19118949675359 -4.4916873436697 14.2254310845246 -6.74226561016037 9.8286675555932 9.78226691825054 13.0458299480262 -23.3922124110156 4.76531110438838 -19.2808009736865 -22.6211228409875 15.2339216070706 -15.2541468966092 -8.44523988486893 17.8067598553492 11.8585824407773 37 "A" 566
5.6385498226234 -0.99442653867613 -6.09958249193852 -24.8579256407735 3.15947109191012 -4.10691045992620 32.3808608725231 -28.2481518036086 -11.2393551036901 4.78004747883615 -20.5211894504116 -6.04540003477634 6.47568584342492 25.1606390039852 -1.35438811380926 3.29720447307083 -8.35038594184717 -11.6580049968925 15.7268867899149 3.74305811065613 32 "A" 492
12.9705082172888 3.19691992950766 -31.7071229934104 2.29469036561283 21.0672464103010 14.4480869021632 23.983098888097 -0.147742789773588 -0.69971072032456 -10.373200099189 3.23403690119156 1.87312524164527 -11.2401642609605 4.76621287659854 19.0945003826039 -3.9694534250766 -2.02306465394016 10.4657571622762 16.3279885623792 16.2506846647814 30 "B" 444
9.62040253825606 15.0361070269253 4.910083558515 -28.7827366221493 31.762011327741 21.5003674626644 -29.12191034591 -3.22766612196104 28.2623167502703 -0.892946696259891 12.5807346422187 -11.9563533160108 13.7653111043884 -9.1408998701453 12.7274957643961 1.33891852049230 8.44882486547442 7.71170026513163 -14.0245299053257 8.43997183150056 37 "B" 575
-8.71610196432517 9.34748701531249 5.17149841009127 12.8409831581580 -19.1361795484124 -8.33755612246959 -11.5050357305704 14.2651282098485 9.82878643480043 2.10186625725904 5.83545822584855 -3.07623177208798 -16.2346888956116 9.01695251936252 -15.2369835804904 4.08737948461053 -14.4528696284439 0.796374093616737 4.06522221851741 -13.9040694439716 37 "A" 545
15.2177280596087 3.22442904100624 16.1264450389826 -27.4423377854815 -6.58200377108535 -3.44532399547912 -8.14396104751305 -20.2621662053115 6.75749430606761 12.003780067969 -12.6663972941172 10.6281320456156 -26.5243141565751 0.143344850661099 23.1884243694576 29.2377478279988 9.7523844216769 5.72599279753013 -20.7357528256574 29.920050514964 32 "A" 459
-10.7998411003208 0.958052454979288 11.1314961768577 13.8195658992747 -1.48818386107388 2.22624998146557 -16.8971401457759 -4.9165016951742 -1.17128070564920 -7.37146454250153 7.77239574057607 32.5311156485011 -34.0980893131532 -16.3505034420695 -14.3905341151642 30.1604866887135 5.3692648134247 -23.4084967046568 -4.94284716805092 -15.0281836109361 29 "B" 406
41.4754228937018 2.95605195542186 27.0343095837774 2.47989303325196 18.597062526633 -6.65867859201292 3.21958579821673 4.69272546012943 -16.6374898292843 13.2852282081605 5.56511972286588 -25.7232072204566 -3.51883879122624 -9.61964877127955 -17.6176080081861 6.19416704700585 20.8897365360782 17.7574588112249 4.6877160443844 -14.1906309291107 39 "A" 588
9.03493760610136 -5.65402769717817 -21.6044396969732 0.0833648738484084 23.7626904961830 14.2213536260605 -20.4480822991888 10.5170892438173 -13.4254455922367 -2.9080312795837 -2.78238580401528 -5.87217912300873 -13.3822392087678 -9.2579423077432 4.68336996603115 18.186301087689 10.6010658387480 5.74008120328813 -2.10810554596907 -0.0128092067528342 31 "B" 457
18.1839279121426 5.95301459019316 -2.49574676046809 5.80091552268393 -26.4749414705898 18.8603288516293 -6.78801584827471 -9.62773911144105 27.3419138131069 -7.87226657119983 -7.9982072464599 9.30321390791303 -11.3822392087678 -0.404470669697175 -9.66259926247573 4.45375265264805 5.91719132933959 26.9379887011591 0.781815266199362 -25.0155097039182 31 "B" 459
-4.44895753555494 -1.03515625027433 -1.66444333689216 7.94269181633784 6.3415609594389 -8.54471699394475 31.6877791472785 4.41820223610261 -11.0968594816902 -1.3715530789689 -2.06161412498189 0.986582226726891 -6.24563962630931 -13.0857679858154 11.9666810944345 5.13095280515187 5.81176537866258 5.27712827557064 6.23937383889947 -14.1460984727458 23 "A" 343
-12.2156142612983 20.2038139230020 22.6425181085016 -3.4967133007902 21.4136996068836 -15.6779652345743 -11.9132740958669 -14.7214273938582 11.7956518940809 -6.13981891116248 28.2548258804157 -3.34073418464365 9.75983573903954 -15.6114042074598 -44.9741655589165 16.6127198378871 7.8550882958234 0.294245976993701 11.6780042339371 -5.73080860495969 30 "B" 465
22.3615249496686 -12.9172079662551 15.5034840271684 9.1968624407429 -1.21401057730663 -20.6206297088822 -24.1803803858966 4.73274973569139 -2.29967862613041 14.6311311414231 7.68301234015486 -17.1071971324365 -4.80846405218969 -11.1155559566662 -7.7305832062524 5.183539244996 27.6147683883043 15.9545005858985 12.1824367447830 14.2300881809925 34 "B" 511
-0.205527623042956 -13.4411782122159 -9.17369171322745 -2.83202444331747 2.65337479099153 -9.87859400718635 11.0897774401287 1.19282641381688 3.09993928988439 4.07731787146703 -1.72226768371621 -7.2158249770947 10.7488850083418 -4.38638047214377 -3.25101043483628 14.5376733980225 9.10085859942044 -7.5421121403856 -6.80997212032227 21.8210521681987 16 "B" 254
12.3752798598725 -7.09313873778107 -29.7858405511105 -12.9453624949908 -9.7673816318145 19.3829509397463 9.90547446867305 -3.77906641188649 0.660577015266547 -5.9697718845144 -4.87970859708925 -1.91361484765853 -4.52431415657508 -22.3153814167263 -9.26334741486392 -4.39008454279415 -25.8647882173344 -6.1365955028654 22.0122085217913 3.050796437256 32 "A" 481
6.43398672399988 -14.4924650487122 5.94768369726617 19.1823696191439 0.946469128624137 -19.6053876623344 -25.4397968552354 0.746915021912774 -35.2175407264951 -6.53877417291217 -27.8580788758208 35.8994564177039 -16.6663891043824 -4.33049906444917 5.58712890545845 -13.9481625468206 17.4386620468002 -38.1479951334878 -3.10560855733145 -4.03244154578887 33 "A" 484
-11.1992854444714 -14.9623501768728 -18.6185617899222 -6.07165128699217 8.5420444895437 -9.00787271493447 13.3009291625157 7.28859173465869 3.23985578756113 19.6766303439613 11.0561331919259 -13.3305949430737 6.62323615658108 3.59454821125991 -11.6772232524523 30.9781918941837 5.84275281175518 15.1009778179409 11.1064139479402 3.10805138373632 38 "B" 583
-5.32949518331549 -30.1972025041528 3.10843862967421 -2.26698159303796 -9.1319686869145 -4.9485026633835 13.2651153240937 29.6792785907759 -12.9834983758576 -12.1738627440935 -8.43274299548414 0.75481793747363 -4.52978952192392 -8.73862994412151 2.76426611213823 -10.0161662531766 -14.5269321039294 5.074201086175 17.2530543214972 -11.8503908402753 25 "A" 375
-5.03222272814687 12.2395392319878 9.57621451907637 -1.20908112600717 -0.265711208829015 -8.4491171711271 -12.4730997799512 -23.1699459554834 11.6339002245268 3.52959028971758 -1.39126325900806 0.690934527977803 -0.376763843418918 3.98666920829835 -3.16136455683398 15.5091026744126 -9.30247966004019 8.01923159857236 30.0786285525886 -30.5190642974243 38 "A" 576
12.8470177876126 22.2542942265214 16.9493013752513 -2.21008575459275 -2.98282452918272 6.99257919008288 23.8731858307293 -16.3701939952034 0.890388692651063 -22.3372332461635 -25.0337061996414 16.2964622197253 -0.813939417538541 -3.92720131283605 -37.71002738143 -4.98767783073127 -12.0411841548318 -24.3390538149005 -8.1807312354312 -16.0989615769781 27 "A" 409
-5.7146979791433 -7.91970449188657 -19.2504411266865 12.4064371233583 24.9429953191098 -10.4931288707930 -8.67005332313639 -11.7738028057720 32.9018732066770 -12.5826686999621 13.0966603060964 -10.3388630193896 -13.8194147828874 -23.4433821240435 -1.00399573752922 -6.10798105202356 -3.08861771827272 3.38314060994395 2.53186741577781 -16.5366365506338 20 "B" 290
-11.9345553047939 -7.80222610510774 -11.3407058826265 -16.1096001783473 -2.84216732160509 38.2093916199729 14.0487920494457 3.06443347306704 -33.6588365697163 -20.9646742795118 20.8582005941537 -10.4339266038607 12.4756858434249 -15.5469153387617 10.1511303853145 6.9716680011649 6.07548698930693 -8.2925709651552 -31.5275377077683 10.2981255896623 32 "B" 498
-12.3029972406198 -6.59143403892833 2.84637117205577 13.4688428489723 -21.9968409606400 7.03572325655803 2.33635415694496 33.9728585996261 -9.36769592748361 1.9547251679179 1.84942309967491 -7.47725943745498 19.049461000003 -19.8709537267563 14.5540393107885 8.08503291052605 -23.0215775295336 -22.6670267879950 0.817168770052981 -25.0084053684360 35 "B" 550
-4.74896327399517 -19.9892316084339 6.46524520743752 -17.4984227577184 -24.0993908188879 2.05733406583825 8.38324931990457 -12.0108161781679 8.90580653728238 4.16272344618636 -32.8984212617310 -21.4559569310503 14.896435321498 -2.90523067698405 -1.33109685917081 -9.41455519794578 -3.85860438811549 -8.52477879624238 -3.85951319648718 8.56930662077847 22 "A" 349
8.08227383330375 3.91813314191573 21.2118537275219 14.7705121103405 35.6903943164123 20.1277058097780 -5.96809854039866 0.976364849462367 14.9285084432108 -7.52073597684288 3.80105404214588 9.4974765355978 -12.2456396263093 -6.90948513250547 -2.73803209654529 -5.14712850521904 -3.64127148276819 -19.5291590289166 -0.417089899456993 -7.1833014626211 23 "A" 337
-9.05359215562864 -17.9211269895477 -15.0615449709652 -22.8852231794203 -13.7513719600025 8.72140681637138 8.11482407099668 -8.07757323459891 -9.06230461011623 -9.82144131119365 15.3602413705378 9.92905902244787 17.0385102693053 7.30890777429695 -0.251590565040005 5.32043642741811 20.6874282189602 4.08533679916877 -16.7548165554889 -30.6985780873664 21 "A" 336
-23.8359842606936 -12.2368145660371 -9.58238794622093 5.4726242414761 3.44476227149072 19.3538280420226 17.6567567245536 7.73477095327852 -4.35435807670844 -23.0867257973694 -29.4160962553700 7.1348887064543 -15.9560143653458 13.6098484327347 5.22863717686323 3.96911109480611 3.80253489141326 41.1482082589177 10.9723309284662 -21.3855069558023 28 "B" 409
9.53625712381512 -3.96512143393365 7.05908715629217 7.48461583338294 13.2669801808117 -3.95663713405455 -30.4613083447777 -2.98880782964639 -7.64345998617398 6.69280778043713 -6.43472614304394 -7.65090781897028 23.9073860521957 -7.76835306032519 8.37762935293169 -36.9790555616388 16.4062194689240 2.99722188250876 -25.6361855174452 -23.4687664134047 36 "B" 570
-17.7496606373101 -9.77505665182295 -8.49037162011975 7.45149510345763 5.81217557907955 10.5045838944125 -22.6955636099278 15.4483501702461 -6.21659865411396 -6.3616833963279 8.34994119489591 10.4487083274117 -7.09808931315316 -0.223277439440863 7.51630485036689 9.00338091909979 -0.346548369816022 -10.7994933524542 5.80935082928414 23.4899692185198 29 "A" 433
1.58087654081595 -11.9480293625349 3.93886646445298 7.2356208729928 -9.34853525690184 -11.1422392221053 -11.7482639368449 -8.13706054596696 17.6060645661020 1.7577581231479 -11.4122424726061 -7.67601125680962 15.4756858434249 2.01375737519675 -16.5288796971363 3.84404580781577 -24.29962247307 7.13052812844716 -5.36990155251728 -6.78059175545435 32 "B" 501
-16.3391938101198 19.6954584443608 3.06196051680447 9.78688635248756 -15.2918739813630 30.3599211585432 0.680917180169379 -23.3067279922320 0.673888623412462 -14.3234367522540 24.7566880581647 -9.12235945726774 8.18058521711261 3.87797267598904 -1.85704745504190 0.266487888576666 14.6767796140768 -16.1933281840657 -26.5790710238032 10.6037100793064 20 "B" 312
16.809461252247 8.41089369397933 -0.393362922171024 -13.4234196799798 -0.468309811900577 -12.9712478799364 10.9506217010645 11.2239433456021 3.75694697132644 41.7604802441155 -1.15484507652636 10.7875404152026 3.47568584342492 -7.95686757219762 26.1979160495213 8.46220266462675 -9.56184128938333 9.863106099711 -5.84273584662597 -5.40786274215585 32 "A" 489
-20.0359524814611 -11.9856540107569 12.2253165617017 2.43743127681664 -1.82770022682420 11.7232274626288 8.5554073242252 6.58086301657828 -3.92563386308363 15.4038510119763 -16.9862530740447 5.33952815647785 8.33361089561761 -6.34006966761213 8.62657264237675 2.98425197832836 -3.48275180413405 -0.274846746015934 -12.4831146334796 -12.6967016917194 33 "A" 509
11.1826264373482 2.06960278359189 -21.7001377887393 5.96217960132707 14.9089450907747 8.24989413286871 -2.13422936941975 -5.92999748387694 11.3448701771436 3.59797563114908 6.99833725651096 -9.9163222548843 -7.66638910438239 3.79928477218903 0.982620628246938 -6.35751582469892 -10.3827236761327 10.8525745428507 11.5706447611476 7.53660025742294 33 "A" 493
1.77706623132919 22.9088352199818 4.99863152334058 17.4788401553327 4.3483505739519 -8.68372767323667 -19.3497427761205 -7.54882137974753 -10.4652210221725 1.03297841417925 -15.4430562124736 9.13472146076642 11.4647351127272 -17.3925545272911 10.0287199432729 8.36190067374884 -21.9232368049573 0.661134203055095 -0.85374890367431 33.0691613492275 18 "A" 285
-4.69480046679182 -8.20178415750697 -3.4518679012343 13.7591346414836 -5.24508573609121 -19.0799326276297 -0.673038685171878 -12.4870846792706 3.01015996942595 -16.0558607771205 2.48894506529656 14.0056301045782 7.61776079123223 -33.3198878496115 22.9803168552635 -16.9777394476596 -20.6221502640462 -34.9542174089261 5.56481343321482 0.770130547994561 31 "B" 478
0.138727017535911 8.01746051118996 -14.4939236557659 6.12165630655771 15.9562669585012 -20.8892832405850 9.69039164219909 6.13790603338604 21.8859675266616 3.93475080038547 34.8579280588433 3.79075920737553 3.62323615658108 0.164093059241023 -11.4500526525728 19.6083519510441 17.7082722901621 -26.6057756343183 -7.10318165458421 5.96987634008432 38 "B" 580
-7.05022248842592 -16.0946136980372 -4.09854873987466 10.9996671889921 4.73386817379907 8.19405067057884 23.5457546867919 6.00713909900386 -5.77776607192823 21.660071055288 7.5283165551084 -15.9916526392934 2.62323615658108 0.282422129043598 -21.4966503444671 -3.35687633739794 7.40728836325277 4.05972763436252 11.4202622353667 19.4818849924222 38 "A" 579
10.6650514319858 -17.9966450128876 -17.2410934720134 12.4609080003329 33.4854970803234 1.66485733296809 10.3765482167429 -26.240342119324 18.5324408425185 -20.1415309342682 -3.58514096097146 23.8735108142629 -11.8084640521897 -5.35932732109354 22.7922182631361 6.31385087746654 -19.3924450170215 -21.8354524025744 4.34596053839707 -9.66812515541285 34 "B" 504
54.917473991996 -16.672281170973 1.51091661857139 -2.05807518573853 20.5322425788177 -32.6898751757546 -12.4112203259408 -5.02426083883141 9.43187691086087 -23.4712817774079 -7.79435120187875 -0.674101218143593 -17.9560143653458 23.904807134875 10.9016044162700 -14.2729000500508 14.7508395704084 7.71367645606336 -3.65551645802741 -26.2151363237079 28 "B" 407
12.8104492480697 -12.9199106085268 1.03210424720790 -9.4213451130378 -5.58183206031793 5.0371160908648 -5.96990986975107 -7.28608256216953 -7.05417232586434 -0.123134318835523 7.83706851771162 -5.53755907270452 16.7543603736907 -13.3857255689488 -4.11124919874655 7.96092089712904 16.5196619698817 11.8058987588442 0.161257449931325 -15.7809463385315 23 "A" 366
11.3197048192084 26.1409297811372 -15.9360098007472 19.1367807784725 0.343398806844852 7.64706025620916 11.8368828545346 -3.18810883937802 7.6553775993478 17.1752118491525 -6.00558572386025 7.71913937870158 3.90191068684684 -22.4457368719418 9.7139863516648 -8.75190974164617 11.0762444437172 -4.00150067362464 15.4908377672513 26.487808943865 29 "B" 444
4.4675350526813 22.4698006568045 -7.28466382125003 3.15340502138184 5.10410666369433 -2.29991461876312 -12.5623210766796 0.256344451804033 14.9206638645971 15.4149673363361 33.2137489469556 9.4996011529316 -9.51336342587742 -6.61130471396843 -12.1110889843577 -18.5738981376352 7.56890088416089 12.4300448836181 22.4426721481628 9.23603909448064 46 "B" 688
-18.4786935486913 37.8406907838958 -11.8547833937163 5.71842793088766 3.13655080814951 4.40487756964619 -4.72055238356162 -18.2362520930418 15.9573505462783 -21.1870805580750 16.2819849210315 10.8691168597623 3.33361089561761 -30.4174723792981 3.00168634843020 9.53342895510196 7.87645834594031 11.393390712176 -18.2595757306974 -9.84993266677739 33 "A" 504
