"obs1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-1.19723776785505 -3.71981602212805 -4.02308236232602 13.3915005405375 8.93040179463996 -10.6109686373315 1.18374202526306 -9.88546295078584 -0.197654439518836 0.243483412601463 -2.73387644584998 -2.37912723076682 0.295473808388596 3.06965661426395 -6.08801123203585 -5.09725500116659 0.945394745677926 -5.96287939675288 -4.87568172391242 2.71102816448767 41 "B" 621
6.33700260224233 10.3582520646793 -2.70268417426539 2.36987154532603 0.631198775764557 7.31045472556494 0.581994238825909 1.14544614218336 -2.27333100684662 -0.854180364094994 6.57785580300201 1.83704306317326 -15.1240472184688 4.23803381286166 4.94214149701583 3.22271903705748 1.61840711282964 -4.08075298661644 0.879950587267298 5.99267615453263 32 "B" 493
-0.781717480001282 -7.6378516457288 -1.83531074128610 -4.03083789060252 -4.92299292172031 -1.38832139893751 0.861058109055467 12.0550374328463 -1.52502097565806 11.2771931351380 -2.11821792898209 -2.51066635379579 4.41729329075377 -1.91730740146443 2.38082950520165 6.13499463061128 5.74662348317453 -3.82283762465286 -3.49315364666247 3.13321997589664 34 "A" 516
-5.66299739775757 -8.89435315502002 0.986535622104052 3.71615591000567 -0.250082428823570 2.20036071989734 0.194064408345656 1.68105474882677 -6.04906811299279 -4.97006378083053 4.93031820790657 -0.161955267250081 4.92527866838797 -4.8421026602137 -6.39324033914112 -1.41077391463986 1.28006869221984 -5.75036058956975 -3.37974105677101 1.64532701548982 32 "B" 481
9.98996305458284 -12.3070285257319 6.11365643293326 1.06362404811668 10.6545442377164 2.14363758118875 5.27319384285821 0.275534497606653 6.05513548793617 1.23438952336566 -4.30569892406966 6.01881966806117 7.44540745407189 0.243177935662850 -1.97536962865373 -5.24722266178864 1.17265032124978 10.6179406419094 5.38105967013365 -8.85398736517596 21 "B" 331
-0.950676904295309 11.5505851346784 4.96676439155948 4.83786592971929 -0.657656006522399 7.8859226770371 -1.01193825881842 -10.1838760965877 4.34918225127534 6.49018737176332 -5.04724258128635 -8.12878967126068 2.7024884199937 2.17589684358842 -3.22008445266593 -2.91397646310298 -3.97873222238317 -1.76803865532201 -6.6216343539042 13.3309529166384 20 "A" 305
-0.900437562244986 4.33025031928998 -3.46061117341085 0.625629804016154 0.546369470101064 -1.28344636511371 -5.26748597034683 5.35157084863826 6.69557426896878 5.48088552446089 1.86189277305874 -4.78308428824012 4.00635499138468 -1.75904261140982 -0.522050678238463 -7.20277611707886 3.16131214643185 -5.76760173747972 5.09950263321912 -3.46859712493692 36 "B" 546
0.396362643364283 -6.27486309052027 -6.77900974185495 -7.71644276859929 1.62372890793602 1.85445626174935 6.42641094908017 2.08246644317272 9.61894528142344 -3.60365486816085 -10.843143965856 3.02645367690483 6.52279898249564 1.35539860639776 0.573425976639431 -4.82819857079785 4.59997934514468 4.93016676845696 11.9420426895630 0.0163619613866366 31 "A" 472
3.33700260224243 1.56858076979507 0.87592175566955 -10.0280002754697 -4.19398471922577 5.21208937357287 3.20192673086069 4.27741985818073 -6.2296462391315 -6.04789210085455 4.30992463357197 3.31237272962265 -3.82730267509829 4.51153446205576 -3.40528246570954 -5.54716994495973 5.53409360007643 -6.21920143720517 -7.72946009612294 7.08646347536838 32 "B" 490
-1.24747710990459 -1.26110448167815 4.02144782126568 2.80259011050555 9.42107694474026 -0.620000968815534 -4.56822658711957 5.59644880843053 -12.9061733249558 -3.13291643132534 7.68693124313985 -6.00740628609563 8.3934166497907 -4.40814495398761 -6.05845291056143 3.44854680360742 -1.39943334100061 -3.72482368839215 1.85240961472200 -7.99964507745159 25 "B" 380
