"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "obs14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
2.65802004722855 -6.82506532457025 -9.10746194675896 -4.81756894818367 3.46086099104591 -1.55153775787931 14.0665078346479 -8.19267439653371 0.216978114855655 3.96385054060353 -4.47147420951126 15.597729473916 -1.89168049150261 2.94908658743603 -3.52482139539677 -0.82030833942955 3.73275466530234 0.75866468344669 8.9207744714003 -5.54154173232945 30 "B" 458
3.97782148306189 4.5822112413712 5.47003636842702 7.82336530806501 -3.03353949914509 2.263750351692 -4.83511735545484 8.69502273324939 -0.164272716979379 1.05312062804427 -0.935854121045703 2.25964114072045 -0.523562547007642 2.94908658743611 -2.27168776864775 1.85230685145798 3.83575842566847 5.8216932932717 4.8869422543091 12.5640993390529 30 "A" 458
4.92445981124073 5.70289929215951 2.80299648688173 9.46745500538571 2.56579201848632 -7.11003858627912 3.58715112348624 6.08095444559294 1.27603412147532 -1.38779056754029 -3.96112526992015 3.61217387003521 -5.87020111353315 1.16623429541597 5.3554709074695 -1.01430111013215 -2.06563429827113 4.67424685366151 8.30950454042296 -0.620954690426908 25 "B" 381
-5.14746582587175 0.801095295978897 -4.56062889372287 -0.415496084233268 3.04663277453078 2.91571402702240 6.2633432327934 -2.40774597811600 2.88922190554884 6.32840016785428 6.33965128492664 -11.4944317275424 1.24692722172486 -1.05091341256366 -3.99391106536704 9.2294323762742 -3.0940690513621 -4.3598541725443 2.35466388917271 -1.55664668538149 30 "A" 454
6.32802559611932 -8.46926474626295 -1.41538481337187 -4.06393344971887 5.26430309976702 -1.14643619386768 -5.83674391965719 -3.11414081620319 4.08724801703752 0.451960362919184 -3.88959240963271 0.749733709492723 -3.13056632170072 -9.00748387096774 -0.278800089536166 -2.67782227398400 -0.439917648955631 5.17229380578062 -2.44993009830407 -10.2376288397441 29 "A" 431
10.5474433248344 3.90813524861708 0.681169231158112 4.30738646196388 -6.15710742190981 -5.64968203274942 -1.00775243672697 5.18190665922177 2.36121167092577 8.05360828065015 0.588108163786397 1.63450895247183 0.513632632785352 -4.13777249575551 12.2839194423463 2.42088236435982 1.20390081361848 -9.23550731782958 -10.8668717830955 2.00714580015944 32 "A" 481
-2.5502996227872 8.58679072670495 -7.00428422917758 2.37797907113869 3.27400805465963 -6.14929931225208 -2.27236534307093 -0.989775982747912 -0.0245904689931272 9.19617456886977 3.70682711967878 -2.17499349761847 2.35551258316927 -8.35492020373514 -5.36584078891566 -3.44138181434008 -2.97956699452651 2.36065349066801 7.58499919876758 -0.79120624139115 37 "B" 552
-4.91661894040676 1.35236483936812 -2.06254888142809 -5.27688788639894 -1.84533138859421 -6.0954279723918 -0.437418624739926 -4.15173306569172 -4.36886878591132 8.12514011394431 3.26414814493347 -4.55713991355136 -3.98637313049117 1.03594567062819 3.88385574111025 -0.289371807969659 -5.88430709733127 -6.38550915916826 3.44683718174851 -3.50410072538442 28 "A" 426
-8.56689514119095 -6.1505281957074 -10.2293420755373 1.06480975454291 2.87923576542368 0.431120055304058 10.9036339298873 6.1147757368329 -1.83443364130505 0.358117299836828 5.51442150588077 -2.48436701694065 4.75181195022869 -3.66004753820034 1.53211437245525 14.4651090299987 0.0482754149524188 5.65377407723425 -4.21661896010467 1.43930650096885 21 "B" 316
-0.546534651747692 -7.75891310057814 -5.91063013191697 3.39340473045859 -2.69495274093479 -5.86445239954191 -6.05461568282392 3.28908794033281 -3.90121594381488 0.819378833655299 -5.55335066179895 1.47616188374401 -8.21916348335384 -1.26806112054329 -3.94523406488754 -1.08137125632399 -1.03882266215994 5.24718908368024 8.62514058692438 -1.64198314896277 35 "B" 529
4.53759480955494 2.35814922259171 -6.58665499456235 -5.60988971478224 -10.9698629461594 2.60099439945101 3.81947548717126 2.86377998151015 -3.69538464446005 3.47993824260131 -0.375747025243382 6.48371632843119 -3.15654021353886 -8.35492020373514 -2.17984107141141 0.646306021578115 -2.86360895004328 -2.81569840651917 6.0185647793202 -5.64886979762232 37 "B" 552
4.08946624352924 1.50736708810873 -5.96977536517841 1.99788822366806 -0.868789451692627 9.50434010058008 1.30568566935314 -1.86951276772765 -1.47115976851038 3.58737002719982 3.59952418323484 -0.227483220942644 2.82708123102043 -5.09434295415959 -2.30338772436243 -1.54688664734136 -2.78467007563457 -4.68345961153442 -0.351038597236133 -1.42706347013515 31 "A" 465
-0.346392104370407 -7.18795010818113 -3.30385876837813 1.31259626724868 -0.284235529466561 -5.09167116464012 7.62926870936781 -0.924940641942497 4.75980971746627 -7.78023575220816 -3.60983456247577 -3.56447360875461 -3.9628697833952 0.949086587436338 11.5056499918437 -6.95426871958024 4.40354713570251 -5.24166610157503 2.34339270786419 -0.48001656610505 30 "B" 456
-7.31588127415974 -1.04495461473443 4.49071684903260 -0.00662212560010876 -4.86671249996392 -6.49157076309559 -5.69715141850068 10.4516686265979 10.1351256330738 -3.13977960912999 -9.16872480910736 -0.738380277650818 -3.82313037761215 1.20966383701190 -3.42417990684446 1.29864172380972 -9.60487069958464 3.05167788839989 3.63882443037544 -3.33155708851577 24 "B" 366
7.42912750359267 -3.91186149392872 -2.29120019489172 -0.276885705683925 0.279012671893557 0.155397324266527 1.63088117731776 2.56626251864713 1.98985869031334 2.42637788657073 -8.36227983870881 5.34019936492961 1.64117398178263 4.12280475382003 -0.317271355279463 -3.79541389507052 2.85370926259581 2.36140220429384 -0.96264951530527 2.97080659819607 26 "B" 399
-0.427188257623785 -1.74720684672098 -2.40378827588005 8.50788583663749 -7.68632094964994 4.4451191641014 4.10671384970566 2.22031916363363 -2.89071541012361 -0.721378260190374 -1.98752422713503 1.32918287961735 3.0390199359368 -0.615497453310695 -7.9064068175661 5.15273799853744 -9.66762409165378 -2.91653020550488 -4.82452855397447 -5.43376226696241 43 "B" 650
-0.61865424621378 -2.95666916292539 7.57418187525492 1.14801884388765 1.16261158270277 2.59863849639902 0.693592548061531 2.53220852919756 3.83428162806643 0.66799061805366 -2.05988242139619 -4.53313614256314 -4.08363484579148 -2.13777249575551 3.61106977317976 -9.53212373361066 -6.20151800762148 -3.17918387320518 12.8814756262372 0.572358799693629 32 "A" 483
0.65097841143223 5.75726729580044 -0.986719578621381 -6.40357143315127 2.05672424413725 0.232296682527431 -17.2198237931932 9.06398778813787 12.6787468507682 -5.4292975555372 3.31715226377654 2.37409304253849 5.04722430817772 11.0359456706282 3.79764142246028 -2.44743050483347 1.67926757262977 -7.12977707560717 -1.26686027548843 4.44880261900043 28 "B" 436
-1.15314602870588 1.28615984907229 4.76509777277307 -9.80375918969336 -0.0355166451965155 -9.01920676943963 7.51636616594777 0.948330194173583 -0.899322311570644 -4.33047573066806 9.42069792795948 -1.22721918103404 1.47968604384843 -12.8771952461800 9.27379286186557 6.74369394567255 3.69114034138182 0.913006213033551 1.56037725929674 1.14284436552172 26 "B" 382
8.31271984352282 -1.27033860268044 2.34923276995859 -2.33582882647047 5.26688222777065 -2.91023259415081 0.381934541100952 1.54599585727828 2.56206996787246 0.216198427237563 2.78633170839048 -0.720656777193824 8.84042342295477 1.77536842105264 6.51209811435939 1.1991367939679 0.424802072560827 3.08838466835261 -10.4660532001152 -5.06304392601071 34 "B" 517
0.0834132528231816 -2.56395295080756 4.66271708796373 -4.80632358241679 3.66625310206791 0.175284208132478 -2.12600849857825 1.10660808408009 3.89494255114361 -0.264477950943558 12.5937870402288 -0.298193901482915 -1.50930089244156 3.99251612903226 2.31305438448485 -8.94795953085191 5.4617222518013 -0.138511449391106 -5.18531959675168 4.4669245953978 29 "B" 444
0.932828501784833 8.97720436355053 2.87411541525615 1.81301953275042 -1.10914821653507 -5.58732672744077 5.26940954637095 2.69562945478378 1.19037825722926 0.57400162857352 1.35104104113012 -2.34944185441651 -6.58102619103522 5.64507979626486 -2.64678602840121 -0.598708503196332 3.11271435322395 -0.596534331578494 2.30305718457499 1.21738045370824 37 "A" 566
8.5440779123718 4.44385787770164 -6.19094372381921 -4.83132723830115 4.94903275515673 -6.404248448034 -2.37374249781312 -5.8788449613435 3.78432550184891 4.86185087265208 -5.04559293909807 -3.02343323803006 1.71467171498440 -0.833765704584034 -13.0581928879908 -4.6342011227653 -10.7715238757275 -11.1038496725287 -3.94334032772802 -2.80996085952784 25 "A" 379
2.13579092648548 -1.33410483029569 -2.04784251553884 0.310374318991027 -3.85671340235037 3.43606373204653 6.7339661958135 -9.61644789470342 0.0611345320104033 1.65846714991995 -8.60841870890778 4.48664081577110 -3.28370076196804 7.558220713073 -4.93425501577524 -0.759449316080472 5.00514515631993 -5.45768632877506 11.4623350768777 -13.7450306716058 39 "A" 598
7.64170488898006 2.90261829265855 9.91443741552907 5.37811216956877 -2.84941507109966 1.24653378573711 0.0440035113232385 6.36576588186632 -8.10870323701393 4.59753349221258 4.62558947202431 6.9627335697991 0.122163191388751 0.296522920203737 -2.01039911034043 1.72400973387593 -2.26587314106053 1.89838052392801 8.27327070911114 -2.91845166345080 22 "B" 335
-0.538797385705526 3.27703097865693 7.27902980381154 -4.67608382221281 2.17704935471776 1.91551797628629 7.53390838495098 -0.912094722253436 4.03492158964428 -2.78205247297073 -0.961842463218133 -3.84501127361390 0.187416185013232 0.079375212224126 1.26616419720725 -5.12094198778481 2.13350752828876 2.83662186839465 5.13857267753343 -9.08114163744012 27 "A" 410
-0.43098226231637 -2.46244888000684 -8.60219720813518 -5.25889007417876 -1.09495588626888 11.9247114872583 -4.41738074444276 2.06643700784199 1.19947980914847 4.22868426646951 1.83115747910512 -4.62349927051720 4.06237135956316 -5.87719524617997 3.99364679813875 3.21679217807290 6.67909731312293 8.26438371078845 -3.90300515639897 1.03107778798335 26 "B" 389
3.37729058222772 -10.2950935299031 0.894722471605551 8.69618381422009 -2.94888345735866 -0.964192491892026 -3.24496044764915 -3.69106038837933 -7.57701225869227 -3.55470203695196 0.693771837645852 -0.828584567685983 4.17693470653265 -4.96405432937181 1.41006690053977 2.65977643495386 -1.67916754701357 -11.4278551993141 -6.59326526036863 6.41277645832626 28 "B" 420
-5.18070513213205 -3.15779793409795 -7.27796834729114 -8.69407950247118 -3.13336304366852 3.33192949411572 10.7138182752392 -9.54262354555163 0.577316183123116 -0.405421256347941 -10.1306193759289 4.17510120123963 1.24057434434106 -1.09434295415959 -4.55692535630533 1.20828347748219 -7.93241007362849 8.83899488164534 -3.74625768807375 -3.38895054096843 31 "A" 469
-5.1975395619494 -6.84224161839128 -6.04183215081045 6.956764696627 1.49256281107572 -5.80503759127285 -1.49466808349491 -2.60562440969555 -3.80145865598806 0.693898553466029 -3.63005059108584 2.08304531740961 -2.13076569822942 -0.0509134125636614 -5.63436041131062 2.48054799486073 -6.60606192619249 -11.3274247689856 -4.3126600351609 -5.39269951474398 30 "B" 455
2.96818733157386 0.664886277587371 1.83604287471082 1.77831409668739 -5.35182807650275 2.21912891466063 5.67328839563874 -0.395072380847868 -1.48256013508046 -5.27382976983046 -6.6056851430926 2.65683993308061 0.897892725515606 -3.05091341256366 -1.07915110543072 -1.71458444568928 -4.18308586081458 -2.77541111054212 1.43202899809563 -0.941556552443917 30 "A" 452
-8.72106055847036 -0.301932529851503 -4.8368704906734 -10.9061653307141 -1.50642725397431 -2.85297888451519 8.49934804547946 -0.523633020822953 -4.2898942438719 4.6563628238384 -2.1777034409821 5.93444288046412 -5.84258131692714 -3.18120203735144 6.73339420935342 -6.69293083214045 0.118990239572945 2.02851140230329 -2.76647278252313 -4.68867375389158 33 "B" 497
-5.47988972288091 2.63637291228809 16.8792992250840 1.30859654421447 4.47744571204165 11.4962859280257 8.15342486241592 -3.00253041085447 -4.16136482149702 4.96853780030594 6.96269583446194 7.29911294959005 -0.289810061088587 -2.13777249575551 -1.30885764377303 0.912767942013128 3.67360223550603 -12.9929970022108 -0.571693297191863 -3.87128396654490 32 "B" 483
-0.280322566143721 -5.2619496884759 9.08707248297125 -2.6817364142211 -1.52268044861480 8.77450379766823 -7.15711268364594 -1.91646521877557 1.12018975913651 5.66316311911391 -2.51527818991315 10.7432774831663 -0.299206450520565 -2.00748387096774 6.53733478205276 9.85157538523723 1.12481168246052 0.00188724031242149 3.39804269239899 -2.3835495297572 29 "A" 438
