"sim1" "sim2" "obs3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-8.55836731740929 -3.16191254869338 27.9150322241652 -8.30427759798716 -5.61134852495309 8.95803748154028 -3.73788167069927 -0.0537284479585234 -18.5478363716968 -7.44758448281958 -0.309513072031533 -12.7786598184282 -1.88268496993935 -11.1354899412102 -5.79154047417663 -3.54032444306249 -2.8913777748019 0.533626291358987 -13.1612022725522 -0.861009174062795 27 "B" 438
-9.07133566366265 3.07815802382263 -22.4748158236199 -0.190282493772841 24.2974467152100 -7.10668944469279 -5.52230082707473 1.44952179826175 -7.99773006366831 -4.03290731934288 -13.5707159519167 -0.0338206679864355 2.18287443961346 -7.75713371016536 -2.24918660606325 0.115779667868338 -21.7537531565233 3.24405773862594 15.5251123269644 -15.2125805831093 41 "B" 598
7.31943453457795 4.75685928546423 20.6922619111450 -3.92373251961514 -0.239553674396513 4.24886471777778 -0.565499519718159 6.33506488230379 -2.55857822613242 -16.1383105600059 -8.94701298135892 -16.1654419208236 -9.68118563640494 -12.0562786359744 -25.9305539458324 18.1485912535413 -9.56512294126278 -2.28203166294470 3.25259758264961 -1.04635959437053 35 "A" 551
9.15037218159066 3.72125255705449 -15.1685066432179 -9.41927938330721 -5.98993604777435 -14.9072760816321 3.96937167515742 -4.1030369459239 18.3506800506194 5.1332625630211 -14.1778150046398 -3.16188074068588 16.1166062399346 -6.90098169251036 -6.0969736127476 -19.6624043541109 -3.19811050347052 -8.91384097530627 7.23352191184758 12.2139292107712 30 "A" 440
16.1332801928115 17.1049196586766 1.91503222416436 -1.85793389799827 -26.6128502547351 -21.7502991483736 7.4857085688517 -9.78545898108558 -21.5293767633442 5.80633296984255 -8.94234731166874 -5.6958889695171 18.9799277589126 -14.3227270531362 -8.5036351860862 12.8651909330789 1.80510345868272 -15.1447117445374 -19.0874316740894 -5.33763775106062 27 "B" 412
-1.76319715097525 11.8287551065361 -13.1963529323453 -11.8838119666709 -4.29857997493607 -2.58599848352715 -1.33598631357110 8.01974187128858 14.8820350436994 14.5248099118001 -6.86365757846943 11.5630812493278 1.13489178256873 -14.6295504993947 4.78150334402134 -8.34896535291208 13.9853808095345 5.81552832859148 0.749533448588946 -10.1425032024384 31 "B" 457
-5.40056380266405 20.3085737538791 9.97072480241923 -4.16517765829949 -10.2577908781636 -9.90238756031866 -27.0695783722939 -21.5035869470490 17.0963780488459 6.29068696006294 0.232709888175408 -10.6612685017506 3.1714686336733 12.1420786943071 8.99012825219268 5.12070526272608 -5.53990526918445 -5.66837997808292 16.9714958610965 18.3742311339197 25 "A" 390
28.1552913418361 6.4745416482882 2.99857109154665 4.79989373270833 -19.4737980973675 0.316034377059804 -12.6651641565862 -2.85974722653367 -11.3234840175943 -15.9253691777344 11.8160509598431 -29.290366286798 -4.61018162416216 10.675125056242 -9.78494593200504 3.18190836129446 -3.785003791294 -12.5782565070452 3.34832904177293 -11.0716816931887 24 "A" 368
2.64907289115444 1.05141270143458 15.6365693328901 -11.1836800337676 18.1469097398619 -5.83373385368413 22.8223574038885 1.52209441492095 2.68238157259320 29.9419253899503 12.1724287899886 -15.8358853758065 4.6185625403568 -12.931782735278 9.14596081019225 -6.15796057245973 -0.491512932414865 -19.4773729341820 -21.2217248713426 -3.16495123128368 37 "A" 576
5.01685128532533 -4.57176177594306 -0.252045510600195 4.11229380341011 -10.5467396371583 12.7809080998118 11.8889479695148 4.77607088138433 7.16594053747046 14.8248516700937 -5.14723859736366 -14.6552286036968 5.88773285220516 7.06371578829178 7.00541982032215 -13.6455265314264 9.60294226490115 -0.658547984391792 4.42279431520381 -8.29454911961476 33 "A" 500
2.86546584313634 12.2306186759781 -24.3355843779825 0.682037242204658 8.82466086623956 4.0020320874369 10.5801743468192 5.14761817637298 -1.2262627842006 27.1321158805227 15.5831246234126 4.3793989442591 -0.253583000085427 18.4155704416878 -4.96113999335388 -8.84042478101572 -12.8584521724569 6.47949810911824 -12.4891444891718 -1.85679651932686 36 "B" 521
14.4870281306242 9.1280295287154 -10.2520455106002 -22.4122079867561 1.76965044606227 0.79105727891982 -1.03926550213051 9.97098272188243 28.3584126782635 -4.14930541098392 7.70192845505043 -17.6076522857825 -25.2812602465900 0.45741071659033 -10.3100213268531 -30.6163984714658 -20.4366556013747 15.0568981539646 -21.3798636787679 11.0076397819912 33 "A" 490
2.87986808966500 -15.5127024942912 -3.14066035409049 -0.83619553793536 -13.6392000835805 3.43435155127535 13.2828141335276 1.79992408138159 -9.17383261300798 -7.67728759228281 -6.12370403624746 1.88326729637266 -7.35253416224514 4.1889339308543 -17.3767593065256 -10.9722727020476 4.31612792056857 7.63202543802607 18.3118657147083 -8.7336292077743 29 "A" 437
-1.75596006891018 0.235697951236608 -21.0292751975808 -13.2494890133246 -15.866463327954 -6.85645873465523 -19.8196630298877 4.22800947167594 12.5581755760157 -7.55520189938803 4.28908193505505 -3.78638735121167 17.7709788811015 -13.5324055449385 -9.86100918454217 -4.82998299177443 -18.6174840551705 -11.5469537575413 -1.25732870825215 -11.1128466268041 25 "A" 359
-1.49131717002246 10.3143960640426 12.7201082002724 16.1850644363441 -16.7111974168141 -0.0555078961208663 -22.591228086406 -12.4941021515915 -8.54589241501036 -9.28663189171517 7.88516842183752 -22.7036123606892 2.42179949562531 11.6885161226774 -13.6288985119017 20.4181862930996 -1.16688047520344 6.85983565861516 0.439715964941874 -4.8463132394596 34 "A" 528
-13.1279086829898 8.90486298550518 19.7201082002724 -4.99287549766221 2.78455923318454 13.3083403377744 6.77170527105156 6.15625194540204 3.93361166780548 9.36988607402208 -5.506218904327 -14.3148991093820 0.648456885659327 13.8933037643793 -14.7512646801766 33.2044328898685 -10.1604484990528 3.86737246878303 11.1919018547532 -16.7960057719263 34 "A" 535
-21.6300450576822 5.27910716235646 1.83149335678208 11.2619366469293 3.9381915442227 2.43516862192916 15.8852290636865 -8.52042504582693 -1.16325245956737 -9.44852189118377 -5.46076852801871 -37.7774912104241 2.95105167857485 16.1347372987427 3.69585231259634 5.47211545486031 17.2059812242915 -4.24312786793915 -2.648041758791 18.7425361438685 30 "A" 457
5.51482079018689 -14.8225145714328 13.9707248024192 -1.32310985677172 -30.4056201110735 7.24706429205992 3.74574023765375 -1.33897146968791 1.87062913853566 14.7092435599113 -5.86545760953737 13.4823997237339 -0.848368040687363 -17.6155851669311 1.05528617701790 11.8425617869673 3.36021203393417 6.16126556332024 7.99617389454559 -0.254546585656616 25 "B" 394
