"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "obs17" "sim18" "sim19" "sim20" "age" "grp" "weight"
14.5063422563026 -7.38487734469748 1.59920376137609 11.4118236135364 -6.77153465148356 -3.53659176954361 7.8304694297657 2.79012815217961 3.92741494569774 -3.87841383541185 2.11966897912952 -1.03093888892296 -3.8848240607829 6.01427432598886 4.08053179693753 3.24988513605916 -4.16381040274747 1.93934603514595 2.44886660902389 -11.3693627408686 31 "B" 469
-5.31447550720208 6.685095155377 -7.74805188283243 2.15840028579891 8.97200218881655 9.45778355051527 -5.34492193382628 -3.44689362160424 -3.22341078623127 3.1065800389909 -6.34896470542613 -3.3280215242579 -4.56298022875808 -0.246772636803949 6.19697234843766 0.351039877465486 5.7796758831997 -5.9336146635158 8.84730234839425 -2.68719143782092 24 "A" 374
-5.22013068566802 3.80680161442239 -1.04478239759369 -6.09738242788893 -6.21094412569183 -5.09383608536903 -5.67776845741944 2.34466310997329 14.4537102790799 1.22152042649319 -2.16228730802329 4.38961828181521 3.38300992902765 -9.40587756336562 -4.57448707294164 5.79101262638587 -12.1315168518587 3.48764158269559 5.89878302715739 6.05519473049229 35 "A" 521
-3.21407569356885 -2.33266728671528 9.64230108401632 -0.264235483173178 -1.05950441613076 -1.21904710283531 -3.79575807507345 1.43001109080315 2.22390450097141 -1.30881399497560 14.0046502181071 5.31256264058882 -1.44689885016282 -1.81357757008081 -0.108407674066084 2.97667070332645 -3.13959023958064 -8.50734322497783 -4.29696190494859 1.41777610082997 34 "B" 515
-2.28412984149266 -6.02296281544222 -1.30072225741518 -0.280296316754338 13.8478972889152 0.373430208757527 -4.09156414338194 -0.000177490665764290 -6.00917303425262 5.4921553412737 0.362367126482566 15.2236694087236 -3.12902689793594 -2.41488299281168 2.16656373867304 10.0619134422619 -3.17188379046845 -7.4315626727952 1.70236593753579 4.21890848576391 30 "A" 455
-1.76554143820397 -10.1049932530861 4.91825588137216 10.8935041684554 11.2323305137348 -4.89126871828573 4.06643189607391 -6.61528657344478 6.98039822646608 9.2104980518751 -10.0082317267500 -2.14659635206052 0.67349816014213 -1.88472863977754 9.2074714076401 0.899711196578387 6.89270331130718 -5.58380036916756 6.27072362004063 -4.38695111872669 38 "B" 585
-7.30432299567863 -11.5511863354121 -5.44262522184415 0.586792281978614 0.880860930213903 5.15888347865108 5.76985368132898 -7.87138243548531 -2.04368725269650 -3.25270219848676 -6.32448189921868 0.558989853165529 -1.00719506438245 3.85493072461408 11.5743279373404 4.60058049942577 -2.19610395363431 1.58152265278983 -8.65407803878234 1.10234623807428 27 "B" 411
-8.25137764333327 4.03494112974792 1.95002655076158 -4.51036128567986 -0.63910127614848 -2.90119771867412 -3.12799682566415 1.12979458614230 9.3413708321712 -3.85076579712796 -3.4121575895781 -10.2084654864253 3.52516607817248 7.82519121991898 1.47528299190751 -3.60521858174798 -6.05078297463916 -6.54796389952858 -7.65605041513369 3.07885119093508 45 "B" 677
-10.6201534427284 1.25089298106238 3.21415504445611 -5.35402146249417 8.63239907922894 4.30098783797167 2.36994134963585 1.18361103063542 -1.10480384443325 1.54632812296961 0.260478805519125 0.488154782691998 7.78448325296348 3.11115644535368 1.62476952228565 3.37064939590697 -15.1638104027465 1.33586368435164 -0.495457478947802 -2.92632991680519 31 "A" 458
-9.65136100051903 6.26023548804827 -9.9072045124007 -3.85444324021502 4.73425050918843 -0.44268392243581 -5.4018022940564 8.72781785130537 -5.94396364473677 1.54340838599049 -13.6156320561716 0.451547828017645 -8.50614199246817 2.22957257959855 -4.73415450764956 -4.02162616546179 -3.1638104027465 -5.56820013716683 -9.73776900952552 -0.0513466591945935 31 "B" 470
5.49423271576278 -2.33658799668385 -5.11825738539836 4.01455227676045 -0.864331840465069 17.070407933583 -7.26900473914745 0.685367011552384 7.3838109739326 -6.04822302485394 -5.06497213895401 -8.60505905530182 -2.05367252872732 8.30157937975094 -2.11209187923461 -4.21915455876561 -7.22032411680018 -3.95957215799634 11.4524109845789 3.20195947468492 24 "A" 361
