"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "obs14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-8.36362271312641 9.54270188990911 3.60610813159221 2.23634589029782 -9.0042827970389 -2.80271449051374 -2.47412838066977 -1.28297675704656 2.75687254553270 -10.0006906368026 3.15860272461017 1.02605339901963 5.02189400520374 -7.11102662852511 -0.74866153554042 4.50478643174907 -1.31318954658000 -11.9082220674087 1.32898658509156 2.18831892046794 30 "A" 448
2.48207962725170 -1.85392447311364 -4.65269713085766 7.86877595802709 -5.46916936378968 5.87819813151578 4.01201294970665 0.691581899647332 -10.4835726745138 5.2168969472887 -6.37246409071953 -1.52805846002736 2.43681316737133 -3.00943528424601 -3.44786342100955 -3.85350210648421 7.74067240437218 0.327791459849636 -2.41177333172205 -7.97245532965356 22 "B" 332
-0.384581582410199 8.9378842985028 5.74867808860599 12.1574705034584 0.578672777999486 7.07402515746167 2.85077053618191 -1.67846590287631 -2.58104508510312 5.009666521287 -6.47970845068988 -5.48972181245413 1.27250180524243 -4.31420931708391 -3.90262127035362 -4.80067036020382 0.943743674196438 1.93130113270722 -3.21917762025856 1.80052316567979 46 "A" 691
0.572379512057644 1.72328191483687 2.79815260684934 -13.3674977757696 1.41005518423698 7.49896248022439 9.70507947600748 8.7442705364987 1.33240283468602 1.85323678642118 -1.57825000413145 -2.74216653778002 5.77679689802157 -1.95863961210641 -7.1979377616874 5.17340105434288 -0.299501136544184 2.82763689072457 -1.74770465033696 6.928624031067 18 "B" 273
-1.61908907303038 -4.54525201479424 -6.48222989668804 -10.7378250048080 2.17804438890084 2.7694258990732 10.6247496639783 0.220517793605534 7.82804623810394 -5.20443640899738 1.09126080226420 -5.51621425634373 -4.53173149076360 -0.123725546560225 -4.75582505189375 -6.50043630036673 -0.00921430578321941 -2.19163074416935 -3.62513763443675 7.83430156905994 31 "A" 470
4.89936674149743 2.06281595396053 0.473586182971323 -4.58037664504592 3.18460913432032 -7.96982828660497 -2.81713151790326 2.05879154299156 5.50438688958786 -1.48132185243937 -2.11940875848517 -4.13673819084255 2.73644725686667 -1.16182230066495 -0.106428000694910 2.10680844359852 9.28045927311999 -1.08070689278003 2.54308392440422 5.08821095987307 34 "A" 514
1.42879001979820 -4.98864397616066 0.492136891408808 0.243087628151920 -3.62352825235364 2.29628115756182 2.45795130984287 4.41595287511049 -1.85797116967115 -3.95478179442004 -3.27778937800683 -0.856544682483074 4.31787615333923 0.914371207544503 6.38591766644695 -0.611544877960134 -0.0574362348769579 -5.81821173960713 -1.25304852296834 -2.29917218496093 28 "B" 426
6.62321363379702 -5.60841682877257 3.18254777936109 -6.19806408620057 -6.19118722078476 2.73705928530005 1.4198628700633 2.42423568390988 -7.15687735760824 -11.2747040428981 -6.86863064331544 -2.94291690818613 9.42840694004141 1.90167228950959 2.69969478705199 -10.0872323231040 2.53812701741030 2.48998028773288 -0.319582914887863 -3.3542408371029 29 "A" 442
-4.19195373736977 -1.37708569723714 -10.2844981629987 0.0703201681509965 3.31553683621555 1.44259191051145 -1.73605067288510 -4.81718808068277 4.3385102761029 -4.52427314893132 4.06285390103983 -4.4899173261318 -7.14687110891585 2.82547878130014 9.01665974368594 4.21666854925201 1.44495417110974 -7.1642036013183 -5.45235915914962 4.63186371709744 35 "A" 533
-3.05328712051001 -4.98542996961014 -3.68896328969752 3.43610077534237 -2.48983900349072 -4.68476102061153 -5.40545629694486 -6.96265347838262 -3.24821803152941 -2.39497404832071 1.84352799017313 -7.73158020497131 1.50223822184159 -2.18722013673478 2.66893274619232 1.37314603826158 6.38742926734432 3.97351187743758 -2.81679059296999 11.8293885845476 36 "B" 543
